job_id,case_name,step,time_s,dump_file,debris_count,expected_debris_atoms,debris_count_ok,outlet_count_x_ge_L,source_count,downstream_count,upstream_count,source_fraction,downstream_fraction,outlet_fraction,x_mean_over_L,x_q90_over_L,x_q99_over_L,x_max_over_L,dx_mean_m,dx_q99_m,dx_max_m,max_abs_velocity_m_s,interval_dt_s,source_loss_rate_particles_s,downstream_growth_rate_particles_s,xmax_front_speed_m_s,xq99_front_speed_m_s,sparse_front_gap_over_L,mobile_tail_to_bulk_gap_over_L
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1080000,0.00545,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1080000.dump,30000,30000,True,0,28312,1538,150,0.9437333333333332,0.0512666666666666,0.0,0.3388738308691852,0.3926806666666667,0.4080515777777777,0.9630422222222222,0.0002573935666133,0.0009736019999999,0.032739215,6.66902,0.0004999999999999996,292000.00000000023,302000.00000000023,-0.35500000000000786,0.11023599999999364,0.5549906444444446,0.06917774690859246
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1120000,0.00565,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1120000.dump,30000,30000,True,0,28247,1600,153,0.9415666666666668,0.0533333333333333,0.0,0.3391850708718518,0.3930377777777777,0.4086689555555555,0.96356,0.0002713993667333,0.000998203,0.032718915,6.65526,0.00019999999999999966,325000.0000000006,310000.0000000005,0.11649999999998904,0.13891000000000897,0.5548910444444445,0.0694838846837037
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1200000,0.00605,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1200000.dump,30000,30000,True,0,28117,1735,148,0.9372333333333334,0.0578333333333333,0.0,0.33981297008,0.3937117777777778,0.4098866666666667,0.9866333333333334,0.0002996548311,0.0010449039999999,0.032681815,6.06651,0.0004000000000000002,324999.9999999998,337499.9999999998,2.5957500000000047,0.13699250000000837,0.5767466666666667,0.07007369658666668
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1220000,0.00615,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1220000.dump,30000,30000,True,0,28075,1776,149,0.9358333333333332,0.0592,0.0,0.3399711747548148,0.3938515555555555,0.4102044666666666,0.9923977777777778,0.0003067740414666,0.0010517079999999,0.032673415,6.06749,0.00010000000000000026,419999.9999999989,409999.99999999895,2.5940000000000003,0.14300999999996528,0.5821933111111113,0.07023329191185179
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1260000,0.00635,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1260000.dump,30000,30000,True,0,28008,1843,149,0.9336,0.0614333333333333,0.0,0.3402895743466667,0.3942337777777778,0.4108025333333332,0.9964022222222222,0.0003211020230999,0.0010692089999999,0.032682115,6.06945,0.00019999999999999966,335000.0000000006,335000.0000000006,0.9009999999999839,0.1345649999999895,0.585599688888889,0.07051295898666654
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1280000,0.00645,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1280000.dump,30000,30000,True,0,27981,1871,148,0.9327,0.0623666666666666,0.0,0.3404489947185185,0.3943653333333333,0.4110180444444444,0.9935533333333332,0.0003282759398333,0.0010846009999999,0.032695815,6.07043,0.00010000000000000026,269999.9999999993,279999.99999999924,-1.282000000000052,0.09698000000002956,0.5825352888888888,0.07056904972592587
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1320000,0.00665,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1320000.dump,30000,30000,True,0,27917,1937,146,0.9305666666666668,0.0645666666666666,0.0,0.3407683856103704,0.3946691111111112,0.4115780888888888,0.987891111111111,0.0003426485299666,0.0011078069999999,0.032724015,5.13869,0.00019999999999999966,320000.0000000005,330000.0000000006,-1.27399999999998,0.1260099999999919,0.5763130222222222,0.07080970327851843
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1360000,0.00685,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1360000.dump,30000,30000,True,0,27859,2000,141,0.9286333333333332,0.0666666666666666,0.0,0.3410877864881482,0.3949646666666667,0.4120979555555555,0.9976688888888888,0.0003570215694666,0.0011330159999999,0.032753315,5.11765,0.00020000000000000052,289999.99999999924,314999.9999999992,2.199999999999993,0.11697000000000758,0.5855709333333333,0.07101016906740731
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1420000,0.00715,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1420000.dump,30000,30000,True,0,27760,2102,138,0.9253333333333332,0.0700666666666666,0.0,0.341566820242963,0.3954584444444445,0.4129711333333333,0.9933266666666668,0.0003785780884333,0.0011700069999999,0.032799315,5.0862,0.0002999999999999999,330000.0000000001,340000.0000000001,-0.6513333333333039,0.13097666666666843,0.5803555333333335,0.07140431309037032
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1440000,0.00725,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1440000.dump,30000,30000,True,0,27730,2132,138,0.9243333333333332,0.0710666666666666,0.0,0.3417271244822222,0.3956011111111111,0.4133311333333333,0.9938666666666668,0.0003857917791999,0.0011816029999999,0.032815215,5.07574,0.00010000000000000026,299999.9999999992,299999.9999999992,0.24299999999999256,0.16200000000001172,0.5805355333333335,0.07160400885111112
