case_label,debris_total_number,pressure_model,conductance_exponent,crop_x_min_m,crop_x_max_m,shape_x,shape_y,shape_z,baseline_conductance,loaded_conductance,relative_conductance,relative_resistance,local_conductance_loss,whole_domain_conductance_loss,local_to_whole_loss_ratio,max_blockage_ratio_in_profile,mean_scale_in_crop,min_scale_in_crop,hydraulic_resistance_field_used,hydraulic_resistance_field,mean_resistance_multiplier,max_resistance_multiplier,min_hydraulic_conductance,mean_hydraulic_conductance,not_cfd,not_lbm,evidence_boundary
N=3000,3000,cropped voxel-network Darcy-Laplace,3.0,0.00825,0.0165,33,60,53,12.685318513158535,12.685125542163103,0.9999847878478391,1.000015212383574,1.5212152160937187e-05,2.752975078457176e-06,5.525713719668828,5.932561127131031e-06,0.9999940226341589,0.9999742514564616,True,papers/paper2_voxel_topology_clogging/flow_domains/N3000_peak_blockage/hydraulic_resistance_multiplier_field.npy,1.0000146627426147,1.000025749206543,0.9999742514564616,0.999985317866925,True,True,cropped voxel-network conductance check consuming the 3D hydraulic-resistance field when available; not CFD/LBM and not a calibrated pressure-drop measurement
N=6000,6000,cropped voxel-network Darcy-Laplace,3.0,0.00825,0.0165,33,60,53,12.685318513158535,12.684933178818596,0.9999696235975833,1.0000303773251704,3.037640241665418e-05,5.549091864232025e-06,5.474121380554612,1.1524315551181274e-05,0.9999880470509025,0.999949934605058,True,papers/paper2_voxel_topology_clogging/flow_domains/N6000_peak_blockage/hydraulic_resistance_multiplier_field.npy,1.00002920627594,1.0000500679016113,0.999949934605058,0.9999706401123913,True,True,cropped voxel-network conductance check consuming the 3D hydraulic-resistance field when available; not CFD/LBM and not a calibrated pressure-drop measurement
N=10000,10000,cropped voxel-network Darcy-Laplace,3.0,0.00825,0.0165,33,60,53,12.685318513158535,12.684675650011904,0.9999493222699956,1.0000506802983669,5.0677730004444754e-05,9.17882203521625e-06,5.5211583588842075,1.9520650602178335e-05,0.9999800870195972,0.999915130189336,True,papers/paper2_voxel_topology_clogging/flow_domains/N10000_peak_blockage/hydraulic_resistance_multiplier_field.npy,1.0000488758087158,1.0000848770141602,0.999915130189336,0.9999510879815675,True,True,cropped voxel-network conductance check consuming the 3D hydraulic-resistance field when available; not CFD/LBM and not a calibrated pressure-drop measurement
