case_name,timestep,time,elapsed_time,BTC,particle_count,x_mean_over_L,x_q90_over_L,x_q99_over_L,blockage_centroid_over_L,peak_blockage_ratio,peak_blockage_x_m,peak_blockage_x_over_L,profile_mean_pressure_increase_ratio,peak_local_pressure_increase_ratio,source_type,x_center_m,x_over_L,blockage_ratio
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.0137699999999999,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,2.2620424584135793e-07
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.005625,0.125,5.005588256468728e-06
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.007875,0.175,1.6575177553238357e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,3.29195237371078e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,3.112857277233299e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,1.0321890411334728e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.016875,0.375,2.7333584497175033e-06
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,4.0713066823647435e-07
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,2.9792655901589132e-08
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.0145799999999999,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,1.292595690522045e-07
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.005625,0.125,3.2518055096767716e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.007875,0.175,1.1623380323558923e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,2.8128266321904985e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,3.4193426319312395e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,1.6043166810760255e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.016875,0.375,4.86671138608237e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,1.147368246848245e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,1.4896327950794566e-07
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.01539,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,9.694467678915337e-08
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.005625,0.125,1.973005590140963e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.007875,0.175,8.895444125172648e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,2.2782917913107285e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,3.445190794375644e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,1.9818029589762663e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.016875,0.375,8.800080862505094e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,2.2947364936964923e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,3.575118708190697e-07
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.023625,0.525,3.695812426521688e-08
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.0162,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.005625,0.125,1.5345599034429703e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.007875,0.175,6.464022730958796e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,1.7698318207177766e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,3.183016575296683e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,2.3474927906921248e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.016875,0.375,1.286678489745062e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,4.515449229531798e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,8.341943652444954e-07
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.023625,0.525,1.1087437279565065e-07
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.0170099999999999,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.005625,0.125,9.134285139541492e-07
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.007875,0.175,5.011100190513932e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,1.3950055603447672e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,2.7509830030116345e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,2.5391850411883408e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.016875,0.375,1.663348617571984e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,7.957553970076515e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,1.3704621714730998e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.023625,0.525,4.0653936691738577e-07
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,3.2868639232856275e-08
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.0178199999999999,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.005625,0.125,4.749828272561578e-07
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.007875,0.175,4.062252817162185e-06
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,1.1277381399048824e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,2.282023484377437e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,2.400576798521846e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.016875,0.375,2.206686943552411e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,1.0881492405592994e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,2.889887622454144e-06
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.023625,0.525,5.913299882434703e-07
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,9.860591769856883e-08
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.0186299999999999,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.005625,0.125,2.9229712446532786e-07
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.007875,0.175,3.3802687675656164e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,8.70248795822554e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,1.934919588695432e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,2.2206809942100124e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.016875,0.375,2.436689057004248e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,1.4767739693304773e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,5.005166191466961e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.023625,0.525,1.108743727956506e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,1.972118353971377e-07
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.005625,0.125,1.0961142167449793e-07
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.007875,0.175,2.816890639638016e-06
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,7.1379957410164585e-06
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,1.5287341788547884e-05
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,1.9641082896996925e-05
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.016875,0.375,2.586690435342403e-05
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,1.9135141407114197e-05
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,7.090652104578188e-06
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.023625,0.525,2.3283618287086646e-06
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,2.6294911386285025e-07
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,3.301076774290062e-08
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,14094000,0.14094,0.02025,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.005625,0.125,1.0961142167449793e-07
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.007875,0.175,2.2535125117104157e-06
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,6.095000929543736e-06
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0123749999999999,0.2749999999999999,1.2665599597758276e-05
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0146249999999999,0.325,1.6839426928206074e-05
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.016875,0.375,2.550023431748632e-05
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0191249999999999,0.4249999999999999,2.257724614765891e-05
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0213749999999999,0.475,9.742198479819603e-06
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.023625,0.525,3.621896177991252e-06
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0258749999999999,0.575,5.587668669585568e-07
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0281249999999999,0.625,9.903230322870188e-08
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0348749999999999,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0393749999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.0416249999999999,0.925,0.0
paper1_df0p0225_ug2_seed401,14175000,0.14175,0.02106,,,,,,,,,,,,blockage_profile,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,14256000,0.14256,0.0218699999999999,,,,,,,,,,,,blockage_profile,0.001125,0.0249999999999999,0.0
paper1_df0p0225_ug2_seed401,14256000,0.14256,0.0218699999999999,,,,,,,,,,,,blockage_profile,0.0033749999999999,0.075,0.0
paper1_df0p0225_ug2_seed401,14256000,0.14256,0.0218699999999999,,,,,,,,,,,,blockage_profile,0.005625,0.125,1.0961142167449793e-07
paper1_df0p0225_ug2_seed401,14256000,0.14256,0.0218699999999999,,,,,,,,,,,,blockage_profile,0.007875,0.175,1.80874030545178e-06
paper1_df0p0225_ug2_seed401,14256000,0.14256,0.0218699999999999,,,,,,,,,,,,blockage_profile,0.0101249999999999,0.2249999999999999,5.214974057363627e-06
