elapsed_time,BTC,particle_count,total_blockage,peak_blockage,mean_blockage,peak_to_mean,gini,entropy_norm,participation_length_fraction,centroid_over_L,spread_over_L,upstream_fraction_x_lt_0p2,downstream_fraction_x_gt_0p8,nonzero_bin_count
0.0162,0.0,3000,9.950753719001503e-05,3.445190794375644e-05,4.975376859500751e-06,6.924482087817862,0.7980234595022138,0.5511434930249803,0.21861863428867534,0.2745159347885739,0.06339763241992448,0.11019662129878414,0.0,10.0
0.0170099999999999,0.0,3000,9.932929736649018e-05,3.183016575296683e-05,4.966464868324509e-06,6.409018607173815,0.7870682413591144,0.5701989404572172,0.2339926211142432,0.29081404085646345,0.06714514173142411,0.08052591578182425,0.0,9.0
0.0178199999999999,0.0,3000,9.917717507333519e-05,2.7509830030116345e-05,4.95885875366676e-06,5.547613149855213,0.7729838553158233,0.5877209567339053,0.25039407070121755,0.3070288919583131,0.07070756498940269,0.059736816460917254,0.0,10.0
0.0186299999999999,0.0,3000,9.916880524197329e-05,2.400576798521846e-05,4.9584402620986645e-06,4.8413950186541115,0.7576115743409544,0.6016762980219962,0.26507795200537165,0.3229308913035553,0.07369769250814419,0.0457526500732506,0.0,10.0
0.01944,0.0,3000,9.937681169747878e-05,2.436689057004248e-05,4.968840584873939e-06,4.903938887518299,0.7515630583904624,0.6141605328030866,0.27540813108604617,0.3382197519557611,0.0766371332463006,0.03695596416607636,0.0,10.0
0.02025,0.0,3000,9.970994206330461e-05,2.586690435342403e-05,4.98549710316523e-06,5.18843032463131,0.745006686037139,0.6226884428610456,0.28094600435619493,0.3539755208458123,0.07896550097511319,0.0293501530615123,0.0,11.0
0.02106,0.0,3000,0.00010006252568203634,2.550023431748632e-05,5.003126284101817e-06,5.096860017009191,0.7424801304365161,0.6315430668799211,0.2853269564583353,0.367824398872386,0.08131516968981549,0.023616472973049807,0.0,11.0
0.0218699999999999,0.0,3000,0.00010052772492251738,2.605636276713422e-05,5.026386246125869e-06,5.1839157381145125,0.7369707427151738,0.6382974987870595,0.28717151046568945,0.3815385630848201,0.08346156915669964,0.019082812513710662,0.0,12.0
0.0226799999999999,0.0,3000,0.00010080702648496227,2.7536837924357753e-05,5.040351324248113e-06,5.463277488591635,0.7312146393277615,0.6481992963935144,0.2938005266282986,0.3940660890608651,0.08632719894279804,0.015206107502147114,0.0,12.0
0.0234899999999999,0.0,3000,0.00010090597835981087,2.7721897319010695e-05,5.045298917990544e-06,5.494599580643252,0.7257335042412595,0.6553109931037768,0.2975364273153055,0.4063906909608943,0.08829143420589082,0.012546522798010747,0.0,13.0
0.0243,0.0,3000,0.00010089063032844793,2.668556470895422e-05,5.044531516422397e-06,5.289998609797513,0.7182577580073153,0.6657748807687592,0.3074615437110163,0.41795295798245,0.09103445582164935,0.008727766985459207,0.0,13.0
0.02511,0.0,3000,0.00010072769561891628,2.524210143066127e-05,5.036384780945814e-06,5.011948556067414,0.7133724172727375,0.6716363976923653,0.31200782691348666,0.4290465318755433,0.09274531086323533,0.005729798985901395,0.0,14.0
0.0259199999999999,0.0,3000,0.00010082344526545684,2.376162627343774e-05,5.041172263272842e-06,4.713512062769932,0.7068812176119098,0.67978861721067,0.31875291366936875,0.43997331060746153,0.09509441299303169,0.004773783970083216,0.00032283282888827367,15.0
0.0267299999999999,0.0,3000,0.00010081131319675379,2.156988287275042e-05,5.04056565983769e-06,4.279258386536916,0.6982460737171564,0.687763065928926,0.3263318092968338,0.4513489679656075,0.09759938725178317,0.003235413509127546,0.0006457433599695943,14.0
0.0275399999999999,0.0,3000,0.00010061754390317361,2.180822411996313e-05,5.0308771951586806e-06,4.334875067304295,0.6899393367162475,0.696639860361797,0.33397023720189556,0.46123804770258386,0.10023873583452088,0.0026522544021944008,0.0009704803990633725,14.0
0.02835,0.0,3000,0.00010089194089799747,2.2064000186334368e-05,5.044597044899874e-06,4.373788429472526,0.6817351454523679,0.7068078370922176,0.3418983583504372,0.4727478611403703,0.10359088611322195,0.0014694672415520365,0.0010109039395529646,15.0
0.02916,0.0,3000,0.00010072498802904822,2.158354457088655e-05,5.0362494014524106e-06,4.285638547737935,0.6693201644249236,0.7203103283694705,0.35830077870088356,0.483430075170475,0.10750741308859506,0.0008831417406182581,0.0020251590497785293,15.0
0.02997,0.0,3000,0.00010062341581253192,2.2100958310599585e-05,5.031170790626596e-06,4.3928062135706325,0.6592373292379861,0.7293141324193402,0.36765925482679146,0.49370365578866715,0.1102921913034896,0.0008840332096999654,0.0020703811903681896,15.0
0.0307799999999999,0.0,3000,0.0001004495275926878,2.2322707056190883e-05,5.02247637963439e-06,4.444561879217012,0.6472658124873163,0.7419941991443958,0.3810413183941631,0.5047419985203715,0.11415521113032452,0.0005903757066429599,0.00563834534186994,15.0
0.0315899999999999,0.0003333333333333,3000,0.00010045879775085274,2.2655330174577836e-05,5.0229398875426374e-06,4.510372547114327,0.6347260805042984,0.7513443143503082,0.39223346081104643,0.5157590844690799,0.11790971933988503,0.00029516061391438047,0.009421490824998727,16.0
0.0324,0.0006666666666666,3000,0.00010040920616434313,2.2766204547373483e-05,5.0204603082171564e-06,4.534684700148166,0.6204198792028495,0.7642565346173011,0.4047076592791388,0.5268157290704097,0.1226962866342354,0.00029530639221179284,0.017724018176099372,17.0
0.03321,0.001,3000,0.00010005498994015244,2.1620502695151767e-05,5.0027494970076215e-06,4.321724025575136,0.606090402565493,0.7770522744609256,0.4239593191602958,0.5388537669966547,0.12713585887779602,0.0002963518404727062,0.026229704943873857,17.0
0.03402,0.0023333333333333,3000,9.978920787635012e-05,1.9957387103217017e-05,4.9894603938175054e-06,3.9999089135864137,0.5910775260262187,0.7891623486594429,0.4445744956854057,0.5513969646221656,0.13149069893276727,0.00029714115432185565,0.037408788586263966,17.0
0.0348299999999999,0.0036666666666666,3000,9.972676453256596e-05,1.9218224617912684e-05,4.986338226628298e-06,3.854175899116217,0.5761446290120129,0.7996392438287644,0.4612165627741513,0.5631984683978649,0.1359925385850436,0.00029732720755780195,0.05008653713754329,17.0
0.0356399999999999,0.005,3000,9.959516395472035e-05,1.785077402009967e-05,4.9797581977360175e-06,3.584666827440596,0.5601128005417726,0.8111620405181125,0.48240694555185026,0.5755665496161219,0.14085222101957556,0.0002977200823799331,0.06774177725633732,17.0
0.0364499999999999,0.008,3000,9.946013826654253e-05,1.6668114043612736e-05,4.973006913327126e-06,3.351717448641379,0.5433604940430385,0.8210437122045737,0.5037391058591358,0.5875303692901405,0.1452618259457879,0.0,0.08372540634652356,16.0
0.03726,0.0103333333333333,3000,9.929812739911006e-05,1.5781119061247535e-05,4.9649063699555025e-06,3.1785330649425663,0.5268553954924725,0.8308593513973579,0.5232289272013035,0.5994302641777753,0.15009159985724732,0.0,0.10424378309755956,16.0
0.03807,0.0123333333333333,3000,9.91554719993563e-05,1.4487584711964953e-05,4.9577735999678154e-06,2.922195703341315,0.51352458256234,0.8380652840538987,0.5412449906795287,0.611375220519158,0.15400224653316757,0.0,0.12662873945939582,16.0
0.0388799999999999,0.016,3000,9.887993289561708e-05,1.3706222560101003e-05,4.943996644780854e-06,2.7722960885440773,0.4937815875941684,0.846562391407312,0.5629538373104735,0.6237389792818799,0.15894425865040465,0.0,0.15454129593454524,16.0
0.0396899999999999,0.0183333333333333,3000,9.874609988799641e-05,1.3046217865621502e-05,4.937304994399821e-06,2.64237633292237,0.48122896824478933,0.8504220474752399,0.5780459496091306,0.6356699402224303,0.16286943050514158,0.0,0.18184311120903832,16.0
