particle_id,initial_z_m,retained_at_final_time,outlet_interval_start_s,outlet_interval_end_s,outlet_time_midpoint_s
2673,0.0158922,True,nan,nan,nan
2674,0.0218452,True,nan,nan,nan
2675,0.020925,True,nan,nan,nan
2676,0.0243766,True,nan,nan,nan
2677,0.0213553,True,nan,nan,nan
2678,0.0204967,True,nan,nan,nan
2679,0.0197701,True,nan,nan,nan
2680,0.0198442,True,nan,nan,nan
2681,0.0168315,True,nan,nan,nan
2682,0.0286141,True,nan,nan,nan
2683,0.0236031,True,nan,nan,nan
2684,0.0231979,True,nan,nan,nan
2685,0.023437,True,nan,nan,nan
2686,0.0267694,True,nan,nan,nan
2687,0.0180546,True,nan,nan,nan
2688,0.0241178,True,nan,nan,nan
2689,0.0267087,True,nan,nan,nan
2690,0.0222862,True,nan,nan,nan
2691,0.0198865,True,nan,nan,nan
2692,0.0176387,True,nan,nan,nan
2693,0.0199293,True,nan,nan,nan
2694,0.0233162,True,nan,nan,nan
2695,0.0201464,True,nan,nan,nan
2696,0.0156915,True,nan,nan,nan
2697,0.0261316,True,nan,nan,nan
2698,0.0269991,True,nan,nan,nan
2699,0.0267684,True,nan,nan,nan
2700,0.018894,True,nan,nan,nan
2701,0.0251665,True,nan,nan,nan
2702,0.0293806,True,nan,nan,nan
2703,0.0199646,True,nan,nan,nan
2704,0.0179375,True,nan,nan,nan
2705,0.0176243,True,nan,nan,nan
2706,0.0274856,True,nan,nan,nan
2707,0.0226947,True,nan,nan,nan
2708,0.0250421,True,nan,nan,nan
2709,0.028205,True,nan,nan,nan
2710,0.0226626,True,nan,nan,nan
2711,0.0294663,True,nan,nan,nan
2712,0.0205355,True,nan,nan,nan
2713,0.0185174,True,nan,nan,nan
2714,0.022057,True,nan,nan,nan
2715,0.0297627,True,nan,nan,nan
2716,0.0206461,True,nan,nan,nan
2717,0.0216683,True,nan,nan,nan
2718,0.0260852,True,nan,nan,nan
2719,0.0252987,True,nan,nan,nan
2720,0.0224848,True,nan,nan,nan
2721,0.0277372,True,nan,nan,nan
2722,0.0214232,True,nan,nan,nan
2723,0.0185998,True,nan,nan,nan
2724,0.0153289,True,nan,nan,nan
2725,0.019756,True,nan,nan,nan
2726,0.0234913,True,nan,nan,nan
2727,0.015576,True,nan,nan,nan
2728,0.029003,True,nan,nan,nan
2729,0.027548,True,nan,nan,nan
2730,0.0241631,True,nan,nan,nan
2731,0.0189728,True,nan,nan,nan
2732,0.0264828,False,0.19999999999999998,0.3,0.25
2733,0.0248351,True,nan,nan,nan
2734,0.019411,True,nan,nan,nan
2735,0.0286212,True,nan,nan,nan
2736,0.0179175,True,nan,nan,nan
2737,0.0198489,True,nan,nan,nan
2738,0.0176165,True,nan,nan,nan
2739,0.0220894,True,nan,nan,nan
2740,0.0212844,True,nan,nan,nan
2741,0.0245509,True,nan,nan,nan
2742,0.0226756,True,nan,nan,nan
2743,0.0297076,True,nan,nan,nan
2744,0.0177128,True,nan,nan,nan
2745,0.0213852,True,nan,nan,nan
2746,0.0297577,True,nan,nan,nan
2747,0.0200095,True,nan,nan,nan
2748,0.0242127,True,nan,nan,nan
2749,0.022522,True,nan,nan,nan
2750,0.0152476,True,nan,nan,nan
2751,0.022606,True,nan,nan,nan
2752,0.0241103,True,nan,nan,nan
2753,0.0268628,True,nan,nan,nan
2754,0.0246155,True,nan,nan,nan
2755,0.0161412,True,nan,nan,nan
2756,0.0216292,True,nan,nan,nan
2757,0.0244668,True,nan,nan,nan
2758,0.0215236,True,nan,nan,nan
2759,0.0176285,True,nan,nan,nan
2760,0.0158076,True,nan,nan,nan
2761,0.0235061,True,nan,nan,nan
2762,0.026073,True,nan,nan,nan
2763,0.0194694,True,nan,nan,nan
2764,0.0189303,True,nan,nan,nan
2765,0.0185814,True,nan,nan,nan
2766,0.0254109,True,nan,nan,nan
2767,0.0243382,True,nan,nan,nan
2768,0.0269782,True,nan,nan,nan
2769,0.0186615,True,nan,nan,nan
2770,0.0177782,True,nan,nan,nan
2771,0.0219622,True,nan,nan,nan
2772,0.0228518,True,nan,nan,nan
2773,0.0242303,True,nan,nan,nan
2774,0.0253651,True,nan,nan,nan
2775,0.0176913,True,nan,nan,nan
2776,0.0283676,True,nan,nan,nan
2777,0.0258592,True,nan,nan,nan
2778,0.0291723,True,nan,nan,nan
2779,0.0219814,True,nan,nan,nan
2780,0.0295074,True,nan,nan,nan
2781,0.0271594,True,nan,nan,nan
2782,0.0278859,True,nan,nan,nan
2783,0.0255888,True,nan,nan,nan
2784,0.015636,True,nan,nan,nan
2785,0.0242272,True,nan,nan,nan
2786,0.017528,True,nan,nan,nan
2787,0.0292698,True,nan,nan,nan
2788,0.0289899,True,nan,nan,nan
2789,0.0249733,False,0.3,0.39999999999999997,0.35
2790,0.0213584,True,nan,nan,nan
2791,0.0178055,True,nan,nan,nan
2792,0.0295934,True,nan,nan,nan
2793,0.0205843,True,nan,nan,nan
2794,0.0158388,False,0.0,0.09999999999999999,0.049999999999999996
2795,0.0156737,True,nan,nan,nan
2796,0.0201177,True,nan,nan,nan
2797,0.0238847,True,nan,nan,nan
2798,0.0169068,True,nan,nan,nan
2799,0.0192864,True,nan,nan,nan
2800,0.0179559,True,nan,nan,nan
2801,0.0271229,True,nan,nan,nan
2802,0.0233238,True,nan,nan,nan
2803,0.0187603,True,nan,nan,nan
2804,0.0292653,True,nan,nan,nan
2805,0.0232142,True,nan,nan,nan
2806,0.0159661,True,nan,nan,nan
2807,0.0297609,True,nan,nan,nan
2808,0.0196279,True,nan,nan,nan
2809,0.0198376,True,nan,nan,nan
2810,0.015457,True,nan,nan,nan
2811,0.0280708,True,nan,nan,nan
2812,0.0219899,True,nan,nan,nan
2813,0.0248065,True,nan,nan,nan
2814,0.0279938,True,nan,nan,nan
2815,0.0206921,True,nan,nan,nan
2816,0.0290545,True,nan,nan,nan
2817,0.0216418,True,nan,nan,nan
2818,0.0261749,True,nan,nan,nan
2819,0.0157805,True,nan,nan,nan
2820,0.0211558,True,nan,nan,nan
2821,0.0275757,True,nan,nan,nan
2822,0.0197329,True,nan,nan,nan
2823,0.0265084,True,nan,nan,nan
2824,0.0289873,True,nan,nan,nan
2825,0.0195327,True,nan,nan,nan
2826,0.0209987,True,nan,nan,nan
2827,0.0238169,True,nan,nan,nan
2828,0.019354,True,nan,nan,nan
2829,0.0279597,True,nan,nan,nan
2830,0.0194981,True,nan,nan,nan
2831,0.022315,True,nan,nan,nan
2832,0.0220392,False,0.09999999999999999,0.19999999999999998,0.15
2833,0.0167979,True,nan,nan,nan
2834,0.0197576,True,nan,nan,nan
2835,0.0183271,True,nan,nan,nan
2836,0.0206223,True,nan,nan,nan
2837,0.0160859,True,nan,nan,nan
2838,0.0275123,True,nan,nan,nan
2839,0.0281552,True,nan,nan,nan
2840,0.028455,True,nan,nan,nan
2841,0.0174167,True,nan,nan,nan
2842,0.021186,True,nan,nan,nan
2843,0.0158187,True,nan,nan,nan
2844,0.0230742,True,nan,nan,nan
2845,0.0157204,True,nan,nan,nan
2846,0.0193519,True,nan,nan,nan
2847,0.0219272,True,nan,nan,nan
2848,0.015873,True,nan,nan,nan
2849,0.022158,True,nan,nan,nan
2850,0.0210131,True,nan,nan,nan
2851,0.0278758,True,nan,nan,nan
2852,0.0282625,True,nan,nan,nan
2853,0.0194622,True,nan,nan,nan
2854,0.0179637,True,nan,nan,nan
2855,0.0156812,True,nan,nan,nan
2856,0.0282537,True,nan,nan,nan
2857,0.0164143,True,nan,nan,nan
2858,0.0172217,True,nan,nan,nan
2859,0.0244534,True,nan,nan,nan
2860,0.0287951,True,nan,nan,nan
2861,0.0183869,True,nan,nan,nan
2862,0.0233091,True,nan,nan,nan
2863,0.0205656,True,nan,nan,nan
2864,0.0159714,True,nan,nan,nan
2865,0.0260743,True,nan,nan,nan
2866,0.0193798,True,nan,nan,nan
2867,0.0217376,True,nan,nan,nan
2868,0.0247167,True,nan,nan,nan
2869,0.0264394,True,nan,nan,nan
2870,0.0237062,True,nan,nan,nan
2871,0.01837,True,nan,nan,nan
2872,0.0279714,True,nan,nan,nan
2873,0.0259496,True,nan,nan,nan
2874,0.0287726,True,nan,nan,nan
2875,0.0298382,True,nan,nan,nan
2876,0.0230113,True,nan,nan,nan
2877,0.0200316,True,nan,nan,nan
2878,0.0165459,True,nan,nan,nan
2879,0.0208065,False,0.09999999999999999,0.19999999999999998,0.15
2880,0.0291486,True,nan,nan,nan
2881,0.025138,True,nan,nan,nan
2882,0.0185703,True,nan,nan,nan
2883,0.0206927,True,nan,nan,nan
2884,0.0218694,True,nan,nan,nan
2885,0.0222821,True,nan,nan,nan
2886,0.0286548,True,nan,nan,nan
2887,0.0291151,True,nan,nan,nan
2888,0.0285859,True,nan,nan,nan
2889,0.0268894,True,nan,nan,nan
2890,0.0207431,True,nan,nan,nan
2891,0.0234985,True,nan,nan,nan
2892,0.0273999,True,nan,nan,nan
2893,0.0270711,True,nan,nan,nan
2894,0.0224214,True,nan,nan,nan
2895,0.0290289,True,nan,nan,nan
2896,0.0277562,True,nan,nan,nan
2897,0.0252243,True,nan,nan,nan
2898,0.0178055,True,nan,nan,nan
2899,0.0190154,True,nan,nan,nan
2900,0.0200126,True,nan,nan,nan
2901,0.015786,False,0.0,0.09999999999999999,0.049999999999999996
2902,0.0189426,True,nan,nan,nan
2903,0.0262586,True,nan,nan,nan
2904,0.0230032,True,nan,nan,nan
2905,0.0159386,False,0.0,0.09999999999999999,0.049999999999999996
2906,0.0161397,True,nan,nan,nan
2907,0.0192528,True,nan,nan,nan
2908,0.0298465,True,nan,nan,nan
2909,0.0201045,True,nan,nan,nan
2910,0.020397,True,nan,nan,nan
2911,0.0286202,True,nan,nan,nan
2912,0.0164213,True,nan,nan,nan
2913,0.0260812,False,0.19999999999999998,0.3,0.25
2914,0.0258432,True,nan,nan,nan
2915,0.0159413,True,nan,nan,nan
2916,0.0242662,True,nan,nan,nan
2917,0.0249644,False,0.09999999999999999,0.19999999999999998,0.15
2918,0.0196992,True,nan,nan,nan
2919,0.0217997,True,nan,nan,nan
2920,0.016753,False,0.09999999999999999,0.19999999999999998,0.15
2921,0.0275252,True,nan,nan,nan
2922,0.0278629,True,nan,nan,nan
2923,0.0226207,True,nan,nan,nan
2924,0.0199693,True,nan,nan,nan
2925,0.023827,True,nan,nan,nan
2926,0.0271975,True,nan,nan,nan
2927,0.024515,True,nan,nan,nan
2928,0.0200856,True,nan,nan,nan
2929,0.0158425,True,nan,nan,nan
2930,0.0231496,True,nan,nan,nan
2931,0.0282228,True,nan,nan,nan
2932,0.0247219,True,nan,nan,nan
2933,0.0173874,True,nan,nan,nan
2934,0.0271204,True,nan,nan,nan
2935,0.0249111,False,0.09999999999999999,0.19999999999999998,0.15
2936,0.0264528,True,nan,nan,nan
2937,0.0253038,True,nan,nan,nan
2938,0.0250175,True,nan,nan,nan
2939,0.0215721,True,nan,nan,nan
2940,0.0153037,True,nan,nan,nan
2941,0.0272612,True,nan,nan,nan
2942,0.0274535,True,nan,nan,nan
2943,0.0230794,True,nan,nan,nan
2944,0.0212333,True,nan,nan,nan
2945,0.015327,True,nan,nan,nan
2946,0.0222855,True,nan,nan,nan
2947,0.0165205,True,nan,nan,nan
2948,0.0289545,True,nan,nan,nan
2949,0.0195246,True,nan,nan,nan
2950,0.029275,True,nan,nan,nan
2951,0.0268855,True,nan,nan,nan
2952,0.0253199,True,nan,nan,nan
2953,0.0180481,True,nan,nan,nan
2954,0.0247053,True,nan,nan,nan
2955,0.026559,True,nan,nan,nan
2956,0.0155274,True,nan,nan,nan
2957,0.0260786,True,nan,nan,nan
2958,0.016508,True,nan,nan,nan
2959,0.0160192,True,nan,nan,nan
2960,0.0152989,True,nan,nan,nan
2961,0.0221871,True,nan,nan,nan
2962,0.0290996,True,nan,nan,nan
2963,0.0281292,True,nan,nan,nan
2964,0.0202575,True,nan,nan,nan
2965,0.0162068,True,nan,nan,nan
2966,0.0170167,True,nan,nan,nan
2967,0.0283829,True,nan,nan,nan
2968,0.0288346,True,nan,nan,nan
2969,0.0172033,True,nan,nan,nan
2970,0.0190781,True,nan,nan,nan
2971,0.0198789,True,nan,nan,nan
2972,0.02215,True,nan,nan,nan
2973,0.0282815,True,nan,nan,nan
2974,0.0238371,True,nan,nan,nan
2975,0.0182863,True,nan,nan,nan
2976,0.0182433,True,nan,nan,nan
2977,0.023856,True,nan,nan,nan
2978,0.0175146,True,nan,nan,nan
2979,0.028316,True,nan,nan,nan
2980,0.0286734,True,nan,nan,nan
2981,0.0207781,True,nan,nan,nan
2982,0.0255951,True,nan,nan,nan
2983,0.0220061,True,nan,nan,nan
2984,0.022581,True,nan,nan,nan
2985,0.0162309,True,nan,nan,nan
2986,0.0290707,True,nan,nan,nan
2987,0.0254983,True,nan,nan,nan
2988,0.0177699,True,nan,nan,nan
2989,0.0271484,True,nan,nan,nan
2990,0.0298588,True,nan,nan,nan
2991,0.0247883,True,nan,nan,nan
2992,0.0184656,True,nan,nan,nan
2993,0.0162322,True,nan,nan,nan
2994,0.0246427,True,nan,nan,nan
2995,0.0238773,True,nan,nan,nan
2996,0.0191942,True,nan,nan,nan
2997,0.0161066,True,nan,nan,nan
2998,0.0278714,True,nan,nan,nan
2999,0.0238853,True,nan,nan,nan
3000,0.016866,True,nan,nan,nan
3001,0.0189651,True,nan,nan,nan
3002,0.0175313,True,nan,nan,nan
3003,0.0187201,True,nan,nan,nan
3004,0.0234756,True,nan,nan,nan
3005,0.0188201,True,nan,nan,nan
3006,0.0284878,True,nan,nan,nan
3007,0.0268328,True,nan,nan,nan
3008,0.0204116,True,nan,nan,nan
3009,0.0207231,True,nan,nan,nan
3010,0.0276395,True,nan,nan,nan
3011,0.0270621,True,nan,nan,nan
3012,0.0235236,True,nan,nan,nan
3013,0.022156,True,nan,nan,nan
3014,0.0201892,True,nan,nan,nan
3015,0.0286675,True,nan,nan,nan
3016,0.0186299,True,nan,nan,nan
3017,0.0278079,True,nan,nan,nan
3018,0.0190227,True,nan,nan,nan
3019,0.0282261,True,nan,nan,nan
3020,0.022064,True,nan,nan,nan
3021,0.0151943,True,nan,nan,nan
3022,0.0220036,True,nan,nan,nan
3023,0.0210692,True,nan,nan,nan
3024,0.0268367,True,nan,nan,nan
3025,0.0247339,True,nan,nan,nan
3026,0.0220924,True,nan,nan,nan
3027,0.0268444,True,nan,nan,nan
3028,0.02686,True,nan,nan,nan
3029,0.0217841,True,nan,nan,nan
3030,0.0154471,True,nan,nan,nan
3031,0.0231421,True,nan,nan,nan
3032,0.0240898,True,nan,nan,nan
3033,0.027725,True,nan,nan,nan
3034,0.0171996,True,nan,nan,nan
3035,0.0266036,True,nan,nan,nan
3036,0.0242311,True,nan,nan,nan
3037,0.0152766,True,nan,nan,nan
3038,0.0211135,True,nan,nan,nan
3039,0.0237838,False,0.19999999999999998,0.3,0.25
3040,0.0191856,True,nan,nan,nan
3041,0.0169248,True,nan,nan,nan
3042,0.0284026,True,nan,nan,nan
3043,0.0192981,True,nan,nan,nan
3044,0.0190662,True,nan,nan,nan
3045,0.0178652,True,nan,nan,nan
3046,0.0213675,True,nan,nan,nan
3047,0.0284765,False,0.19999999999999998,0.3,0.25
3048,0.0175486,True,nan,nan,nan
3049,0.0184114,True,nan,nan,nan
3050,0.0220613,True,nan,nan,nan
3051,0.0244793,True,nan,nan,nan
3052,0.0252118,True,nan,nan,nan
3053,0.0235851,True,nan,nan,nan
3054,0.0269021,True,nan,nan,nan
3055,0.0292991,True,nan,nan,nan
3056,0.0173488,False,0.0,0.09999999999999999,0.049999999999999996
3057,0.0190486,True,nan,nan,nan
3058,0.019477,True,nan,nan,nan
3059,0.0221826,True,nan,nan,nan
3060,0.0275524,True,nan,nan,nan
3061,0.0209184,False,0.09999999999999999,0.19999999999999998,0.15
3062,0.0231909,True,nan,nan,nan
3063,0.0194092,True,nan,nan,nan
3064,0.0196286,True,nan,nan,nan
3065,0.0269894,True,nan,nan,nan
3066,0.0283568,True,nan,nan,nan
3067,0.0222229,True,nan,nan,nan
3068,0.0155461,True,nan,nan,nan
3069,0.0250362,True,nan,nan,nan
3070,0.0178121,True,nan,nan,nan
3071,0.0281519,True,nan,nan,nan
3072,0.0154271,True,nan,nan,nan
3073,0.0174228,True,nan,nan,nan
3074,0.0292388,True,nan,nan,nan
3075,0.0154798,True,nan,nan,nan
3076,0.021379,True,nan,nan,nan
3077,0.0283919,True,nan,nan,nan
3078,0.0277781,True,nan,nan,nan
3079,0.0156949,True,nan,nan,nan
3080,0.027901,False,0.7,0.7999999999999999,0.75
3081,0.0204802,True,nan,nan,nan
3082,0.0253724,True,nan,nan,nan
3083,0.0252182,True,nan,nan,nan
3084,0.0277295,True,nan,nan,nan
3085,0.0273569,True,nan,nan,nan
3086,0.029494,True,nan,nan,nan
3087,0.0241451,True,nan,nan,nan
3088,0.0263772,True,nan,nan,nan
3089,0.024109,True,nan,nan,nan
3090,0.026849,True,nan,nan,nan
3091,0.0162004,True,nan,nan,nan
3092,0.0275789,True,nan,nan,nan
3093,0.019161,False,0.09999999999999999,0.19999999999999998,0.15
3094,0.0279236,True,nan,nan,nan
3095,0.0263854,True,nan,nan,nan
3096,0.0259012,True,nan,nan,nan
3097,0.0215072,True,nan,nan,nan
3098,0.0174409,True,nan,nan,nan
3099,0.0152271,True,nan,nan,nan
3100,0.0194606,True,nan,nan,nan
3101,0.0237402,True,nan,nan,nan
3102,0.0223805,True,nan,nan,nan
3103,0.022584,True,nan,nan,nan
3104,0.0294205,True,nan,nan,nan
3105,0.0194519,True,nan,nan,nan
3106,0.0182003,True,nan,nan,nan
3107,0.0190801,True,nan,nan,nan
3108,0.0215027,True,nan,nan,nan
3109,0.0271393,True,nan,nan,nan
3110,0.0243117,True,nan,nan,nan
3111,0.0173729,True,nan,nan,nan
3112,0.0200725,True,nan,nan,nan
3113,0.0220808,True,nan,nan,nan
3114,0.0295558,True,nan,nan,nan
3115,0.0247021,True,nan,nan,nan
3116,0.020677,True,nan,nan,nan
3117,0.0224752,True,nan,nan,nan
3118,0.0234861,False,0.09999999999999999,0.19999999999999998,0.15
3119,0.026661,True,nan,nan,nan
3120,0.0194876,True,nan,nan,nan
3121,0.0175455,True,nan,nan,nan
3122,0.0266412,True,nan,nan,nan
3123,0.0187658,True,nan,nan,nan
3124,0.0288345,True,nan,nan,nan
3125,0.0255506,True,nan,nan,nan
3126,0.0165097,True,nan,nan,nan
3127,0.0205821,True,nan,nan,nan
3128,0.0184106,True,nan,nan,nan
3129,0.0228936,True,nan,nan,nan
3130,0.017816,True,nan,nan,nan
3131,0.0261617,True,nan,nan,nan
3132,0.0193569,True,nan,nan,nan
3133,0.025054,True,nan,nan,nan
3134,0.0163914,True,nan,nan,nan
3135,0.0261565,True,nan,nan,nan
3136,0.0281934,True,nan,nan,nan
3137,0.0198655,True,nan,nan,nan
3138,0.0239828,True,nan,nan,nan
3139,0.0157342,True,nan,nan,nan
3140,0.0230708,True,nan,nan,nan
3141,0.0287176,True,nan,nan,nan
3142,0.0183234,True,nan,nan,nan
3143,0.0227871,True,nan,nan,nan
3144,0.0237632,True,nan,nan,nan
3145,0.0200712,True,nan,nan,nan
3146,0.027104,True,nan,nan,nan
3147,0.0241513,True,nan,nan,nan
3148,0.0287301,True,nan,nan,nan
3149,0.025702,True,nan,nan,nan
3150,0.0164479,True,nan,nan,nan
3151,0.0155541,True,nan,nan,nan
3152,0.0270116,True,nan,nan,nan
3153,0.0169734,True,nan,nan,nan
3154,0.0264953,True,nan,nan,nan
3155,0.018211,True,nan,nan,nan
3156,0.0185395,True,nan,nan,nan
3157,0.0249577,True,nan,nan,nan
3158,0.0258454,True,nan,nan,nan
3159,0.0175235,True,nan,nan,nan
3160,0.0203021,True,nan,nan,nan
3161,0.0270707,True,nan,nan,nan
3162,0.0193095,True,nan,nan,nan
3163,0.023057,True,nan,nan,nan
3164,0.0267085,True,nan,nan,nan
3165,0.0232205,True,nan,nan,nan
3166,0.0167973,True,nan,nan,nan
3167,0.0220257,True,nan,nan,nan
3168,0.0254111,True,nan,nan,nan
3169,0.027575,True,nan,nan,nan
3170,0.0197583,True,nan,nan,nan
3171,0.0262951,True,nan,nan,nan
3172,0.0271046,True,nan,nan,nan
3173,0.0181772,False,0.0,0.09999999999999999,0.049999999999999996
3174,0.02415,True,nan,nan,nan
3175,0.0192282,True,nan,nan,nan
3176,0.0203431,True,nan,nan,nan
3177,0.0151781,True,nan,nan,nan
3178,0.0190746,True,nan,nan,nan
3179,0.0266816,True,nan,nan,nan
3180,0.0272703,True,nan,nan,nan
3181,0.0241431,True,nan,nan,nan
3182,0.0204981,True,nan,nan,nan
3183,0.0273582,True,nan,nan,nan
3184,0.0162844,True,nan,nan,nan
3185,0.0151192,True,nan,nan,nan
3186,0.0238246,True,nan,nan,nan
3187,0.0214109,True,nan,nan,nan
3188,0.0178145,True,nan,nan,nan
3189,0.0238204,True,nan,nan,nan
3190,0.0168041,True,nan,nan,nan
3191,0.0250717,True,nan,nan,nan
3192,0.0275597,True,nan,nan,nan
3193,0.0222873,True,nan,nan,nan
3194,0.0235211,True,nan,nan,nan
3195,0.0195278,True,nan,nan,nan
3196,0.0253991,True,nan,nan,nan
3197,0.0217744,True,nan,nan,nan
3198,0.0219518,True,nan,nan,nan
3199,0.0177029,True,nan,nan,nan
3200,0.0276456,True,nan,nan,nan
3201,0.0154687,True,nan,nan,nan
3202,0.0217558,True,nan,nan,nan
3203,0.029126,True,nan,nan,nan
3204,0.0231359,True,nan,nan,nan
3205,0.01877,True,nan,nan,nan
3206,0.0221279,True,nan,nan,nan
3207,0.026961,True,nan,nan,nan
3208,0.0272973,True,nan,nan,nan
3209,0.0250604,True,nan,nan,nan
3210,0.029686,True,nan,nan,nan
3211,0.0153327,False,5.2,5.3,5.25
3212,0.0189531,True,nan,nan,nan
3213,0.0201427,True,nan,nan,nan
3214,0.0229139,True,nan,nan,nan
3215,0.0235347,True,nan,nan,nan
3216,0.0231478,True,nan,nan,nan
3217,0.02622,True,nan,nan,nan
3218,0.027847,True,nan,nan,nan
3219,0.0205769,True,nan,nan,nan
3220,0.0213025,True,nan,nan,nan
3221,0.0228161,True,nan,nan,nan
3222,0.0226486,True,nan,nan,nan
3223,0.0178105,True,nan,nan,nan
3224,0.0207391,True,nan,nan,nan
3225,0.0158934,True,nan,nan,nan
3226,0.0153784,True,nan,nan,nan
3227,0.0254102,True,nan,nan,nan
3228,0.0194763,True,nan,nan,nan
3229,0.0185991,True,nan,nan,nan
3230,0.0176093,True,nan,nan,nan
3231,0.0152287,True,nan,nan,nan
3232,0.0235689,True,nan,nan,nan
3233,0.0261852,True,nan,nan,nan
3234,0.0277305,True,nan,nan,nan
3235,0.0194908,True,nan,nan,nan
3236,0.0260854,True,nan,nan,nan
3237,0.0264469,True,nan,nan,nan
3238,0.0210519,True,nan,nan,nan
3239,0.0196541,True,nan,nan,nan
3240,0.020326,True,nan,nan,nan
3241,0.0215026,True,nan,nan,nan
3242,0.0202548,True,nan,nan,nan
3243,0.0185091,True,nan,nan,nan
3244,0.0247145,True,nan,nan,nan
3245,0.025116,True,nan,nan,nan
3246,0.0239776,True,nan,nan,nan
3247,0.0211421,True,nan,nan,nan
3248,0.0280199,True,nan,nan,nan
3249,0.0284624,True,nan,nan,nan
3250,0.0276578,True,nan,nan,nan
3251,0.0230535,True,nan,nan,nan
3252,0.0182011,True,nan,nan,nan
3253,0.0176963,True,nan,nan,nan
3254,0.0237863,True,nan,nan,nan
3255,0.0191127,True,nan,nan,nan
3256,0.0275717,True,nan,nan,nan
3257,0.0239714,True,nan,nan,nan
3258,0.0265417,True,nan,nan,nan
3259,0.0216174,True,nan,nan,nan
3260,0.0152606,True,nan,nan,nan
3261,0.0210527,False,0.09999999999999999,0.19999999999999998,0.15
3262,0.0165806,True,nan,nan,nan
3263,0.0216918,True,nan,nan,nan
3264,0.0170138,True,nan,nan,nan
3265,0.0280058,True,nan,nan,nan
3266,0.0205067,True,nan,nan,nan
3267,0.0230552,True,nan,nan,nan
3268,0.0174737,True,nan,nan,nan
3269,0.0216205,True,nan,nan,nan
3270,0.0252272,True,nan,nan,nan
3271,0.0210086,False,0.09999999999999999,0.19999999999999998,0.15
3272,0.0175578,True,nan,nan,nan
3273,0.0164939,True,nan,nan,nan
3274,0.0231054,True,nan,nan,nan
3275,0.0190549,True,nan,nan,nan
3276,0.0213965,True,nan,nan,nan
3277,0.0160199,True,nan,nan,nan
3278,0.0273422,True,nan,nan,nan
3279,0.0263033,True,nan,nan,nan
3280,0.020604,True,nan,nan,nan
3281,0.0160876,True,nan,nan,nan
3282,0.027388,True,nan,nan,nan
3283,0.0180952,True,nan,nan,nan
3284,0.0295425,True,nan,nan,nan
3285,0.0175759,True,nan,nan,nan
3286,0.0153451,True,nan,nan,nan
3287,0.0181613,True,nan,nan,nan
3288,0.0223746,True,nan,nan,nan
3289,0.0245028,True,nan,nan,nan
3290,0.0190895,True,nan,nan,nan
3291,0.0156993,True,nan,nan,nan
3292,0.0270319,True,nan,nan,nan
3293,0.0206827,True,nan,nan,nan
3294,0.0171053,True,nan,nan,nan
3295,0.0217757,True,nan,nan,nan
3296,0.0266643,True,nan,nan,nan
3297,0.0203469,True,nan,nan,nan
3298,0.0151476,True,nan,nan,nan
3299,0.0186326,True,nan,nan,nan
3300,0.0230703,True,nan,nan,nan
3301,0.0278304,True,nan,nan,nan
3302,0.0193933,True,nan,nan,nan
3303,0.0184271,True,nan,nan,nan
3304,0.0166471,True,nan,nan,nan
3305,0.0281706,True,nan,nan,nan
3306,0.0225571,True,nan,nan,nan
3307,0.019202,True,nan,nan,nan
3308,0.0250108,True,nan,nan,nan
3309,0.0158128,True,nan,nan,nan
3310,0.0239637,True,nan,nan,nan
3311,0.0194554,True,nan,nan,nan
3312,0.0212649,True,nan,nan,nan
3313,0.0178803,True,nan,nan,nan
3314,0.0285705,True,nan,nan,nan
3315,0.0236808,True,nan,nan,nan
3316,0.0211101,True,nan,nan,nan
3317,0.017556,True,nan,nan,nan
3318,0.0158492,True,nan,nan,nan
3319,0.0247099,True,nan,nan,nan
3320,0.0194407,True,nan,nan,nan
3321,0.0212646,True,nan,nan,nan
3322,0.0261857,True,nan,nan,nan
3323,0.0203034,True,nan,nan,nan
3324,0.0280415,True,nan,nan,nan
3325,0.0290605,True,nan,nan,nan
3326,0.0239549,True,nan,nan,nan
3327,0.0175324,True,nan,nan,nan
3328,0.0194063,True,nan,nan,nan
3329,0.0215112,True,nan,nan,nan
3330,0.0172213,True,nan,nan,nan
3331,0.0293567,True,nan,nan,nan
3332,0.0240343,True,nan,nan,nan
3333,0.0151182,True,nan,nan,nan
3334,0.0231422,True,nan,nan,nan
3335,0.0210837,True,nan,nan,nan
3336,0.0155899,True,nan,nan,nan
3337,0.0198749,True,nan,nan,nan
3338,0.0267912,True,nan,nan,nan
3339,0.0239708,True,nan,nan,nan
3340,0.0229289,True,nan,nan,nan
3341,0.022573,True,nan,nan,nan
3342,0.0273589,True,nan,nan,nan
3343,0.0293818,True,nan,nan,nan
3344,0.0241563,True,nan,nan,nan
3345,0.0224089,True,nan,nan,nan
3346,0.0224884,True,nan,nan,nan
3347,0.0171305,True,nan,nan,nan
3348,0.0203048,True,nan,nan,nan
3349,0.0221389,True,nan,nan,nan
3350,0.0170845,True,nan,nan,nan
3351,0.0280502,True,nan,nan,nan
3352,0.0180653,True,nan,nan,nan
3353,0.0256395,True,nan,nan,nan
3354,0.0239297,True,nan,nan,nan
3355,0.0234829,True,nan,nan,nan
3356,0.0200113,False,0.5,0.6,0.55
3357,0.0280137,True,nan,nan,nan
3358,0.0187381,True,nan,nan,nan
3359,0.0257614,True,nan,nan,nan
3360,0.0176849,True,nan,nan,nan
