timestep,time_s,retained_count,retained_fraction,cumulative_outlet_count,cumulative_breakthrough_fraction,new_outlet_count,z_mean_m,z_p10_m,z_p50_m,z_p90_m,downward_velocity_mean_m_s
2600000,2.6,3918,0.9546783625730995,186,0.04532163742690058,0,0.009897332686830015,0.007302514,0.010677550000000001,0.01179612,7.329970361536495e-06
2700000,2.6999999999999997,3918,0.9546783625730995,186,0.04532163742690058,0,0.00989721647983665,0.007302514,0.0106775,0.01179612,-1.7514788772843287e-05
2800000,2.8,3918,0.9546783625730995,186,0.04532163742690058,0,0.009897350663348648,0.007302514,0.0106777,0.01179612,2.260460962366003e-05
2900000,2.9,3918,0.9546783625730995,186,0.04532163742690058,0,0.009895313925472179,0.007302279,0.01067715,0.01179612,3.1549609369826435e-05
3000000,3.0,3918,0.9546783625730995,186,0.04532163742690058,0,0.009875892719754977,0.0072855590000000005,0.0106664,0.01179009,-2.6935217753522196e-06
3100000,3.0999999999999996,3918,0.9546783625730995,186,0.04532163742690058,0,0.009875482605155693,0.0072855590000000005,0.0106654,0.011788320000000001,1.7890908259826465e-06
3200000,3.1999999999999997,3918,0.9546783625730995,186,0.04532163742690058,0,0.00987038059239408,0.007277909,0.01066215,0.011784919999999999,1.3094093329449771e-05
3300000,3.3,3918,0.9546783625730995,186,0.04532163742690058,0,0.009869394322358347,0.007277909,0.01066155,0.01178263,6.49914730068147e-06
3400000,3.4,3918,0.9546783625730995,186,0.04532163742690058,0,0.009861782430321594,0.0072597320000000005,0.010656800000000001,0.01178142,8.520068041373147e-05
3500000,3.5,3918,0.9546783625730995,186,0.04532163742690058,0,0.009857212161817253,0.0072463560000000015,0.01065265,0.01178142,3.468672445237365e-06
3600000,3.5999999999999996,3918,0.9546783625730995,186,0.04532163742690058,0,0.009856882162072486,0.0072463560000000015,0.010651250000000001,0.01178142,9.903051120087545e-06
3700000,3.6999999999999997,3918,0.9546783625730995,186,0.04532163742690058,0,0.009846944681214906,0.0072075460000000004,0.0106497,0.011781159999999999,2.8925948055193973e-05
3800000,3.8,3918,0.9546783625730995,186,0.04532163742690058,0,0.009846430747320062,0.0072075460000000004,0.0106497,0.011781159999999999,-1.5371402876212353e-06
3900000,3.9,3918,0.9546783625730995,186,0.04532163742690058,0,0.009846478315211843,0.007207549,0.0106497,0.011781159999999999,-1.2110293387587802e-05
4000000,4.0,3918,0.9546783625730995,186,0.04532163742690058,0,0.009846301081929555,0.0072075460000000004,0.01064975,0.011781159999999999,1.7678740736049005e-05
4100000,4.1,3918,0.9546783625730995,186,0.04532163742690058,0,0.009844697982644207,0.0072075460000000004,0.0106494,0.01178096,3.1776659825957126e-05
4200000,4.2,3918,0.9546783625730995,186,0.04532163742690058,0,0.009844638582184788,0.0072075460000000004,0.0106494,0.01177943,-1.1403609917371107e-05
4300000,4.3,3918,0.9546783625730995,186,0.04532163742690058,0,0.009844639368300151,0.0072075460000000004,0.0106494,0.01177946,-2.8737444247499487e-05
4400000,4.3999999999999995,3918,0.9546783625730995,186,0.04532163742690058,0,0.009842338575548748,0.007204139,0.010648399999999999,0.01177946,2.8755019584346604e-05
4500000,4.5,3918,0.9546783625730995,186,0.04532163742690058,0,0.009842286347115873,0.007204129,0.010648399999999999,0.01177946,-1.660260128548979e-05
4600000,4.6,3918,0.9546783625730995,186,0.04532163742690058,0,0.009842088647013783,0.007204129,0.010648399999999999,0.01178103,-9.778698566743237e-07
4700000,4.7,3918,0.9546783625730995,186,0.04532163742690058,0,0.00984130942317509,0.007204129,0.01064805,0.011781,1.8817477353532414e-05
4800000,4.8,3918,0.9546783625730995,186,0.04532163742690058,0,0.009839673894844308,0.007204132,0.0106471,0.01177946,3.045244895108984e-05
4900000,4.8999999999999995,3918,0.9546783625730995,186,0.04532163742690058,0,0.009839550322613579,0.007204139,0.0106471,0.01177946,-2.286404990860133e-06
5000000,5.0,3918,0.9546783625730995,186,0.04532163742690058,0,0.009838507585758039,0.007204132,0.01064625,0.01177946,3.727174840328739e-05
5100000,5.1,3917,0.9544346978557505,187,0.04556530214424951,1,0.009839123070717385,0.007203452,0.0106464,0.01177968,-1.604087990430227e-05
5200000,5.2,3917,0.9544346978557505,187,0.04556530214424951,0,0.009838992171304569,0.007203452,0.0106464,0.01177838,0.00010755817183804186
5300000,5.3,3916,0.9541910331384016,188,0.04580896686159844,1,0.009833378897599592,0.007202775,0.0106397,0.0117736,0.0001355635822048008
5400000,5.3999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009830708863891728,0.007198695,0.01063805,0.0117709,8.786174449308225e-05
5500000,5.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827782862104187,0.00719427,0.010635200000000001,0.0117691,-1.184809134413943e-05
5600000,5.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827741928243105,0.00719427,0.0106348,0.0117691,7.823158412246936e-06
5700000,5.7,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827738523748722,0.00719427,0.010635200000000001,0.0117691,-6.368171735745662e-06
5800000,5.8,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827711355720121,0.00719427,0.010635200000000001,0.01176905,-1.0210329865605975e-05
5900000,5.8999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827747136363635,0.00719427,0.010635200000000001,0.0117691,1.715082538528345e-05
6000000,6.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.009827349851889685,0.00719427,0.010635200000000001,0.0117655,-7.299226007711955e-07
6100000,6.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.00982707562870276,0.00719427,0.0106348,0.01176495,-1.4241335578907047e-05
6200000,6.199999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009826581169305414,0.00719427,0.0106341,0.01176445,1.1346849366920324e-05
6300000,6.3,3916,0.9541910331384016,188,0.04580896686159844,0,0.009826588589121553,0.00719427,0.0106341,0.0117644,8.679061839198167e-07
6400000,6.3999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009826545902962206,0.00719427,0.0106341,0.01176445,2.1748869800056178e-05
6500000,6.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009811411174923393,0.0071468799999999996,0.0106295,0.0117645,-7.791347423881512e-06
6600000,6.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.00981140263278856,0.007146885,0.0106295,0.01176455,1.0547984537180796e-05
6700000,6.699999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009810743483146067,0.007146885,0.0106283,0.011764150000000001,-2.198400461194407e-05
6800000,6.8,3916,0.9541910331384016,188,0.04580896686159844,0,0.009810809339632277,0.007146885,0.0106283,0.011764199999999999,-5.465617870020444e-07
6900000,6.8999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009810669540858017,0.007146885,0.010626650000000001,0.011764150000000001,-1.7010046718094994e-06
7000000,7.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.00981062954290092,0.007146885,0.010626650000000001,0.011764150000000001,-4.180248453268633e-07
7100000,7.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.009810627493615935,0.007146885,0.010626650000000001,0.011764150000000001,3.6603049352732365e-06
7200000,7.199999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.00980918009295199,0.007146885,0.0106255,0.01176385,2.0580300787862617e-05
7300000,7.3,3916,0.9541910331384016,188,0.04580896686159844,0,0.009809220844228807,0.007146885,0.0106255,0.0117634,4.6693989986879476e-05
7400000,7.3999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009806922625638407,0.007135495,0.01062405,0.01176335,5.971631242808988e-06
7500000,7.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009806370335035751,0.007135495,0.01062285,0.01176395,8.228500700150664e-06
7600000,7.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.00980557092875383,0.007135495,0.01062235,0.01176385,1.0074990712221654e-05
7700000,7.699999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009805546954290093,0.007135495,0.01062235,0.0117639,-1.8694221603189738e-05
7800000,7.8,3916,0.9541910331384016,188,0.04580896686159844,0,0.009800600933861082,0.00712934,0.010621249999999999,0.0117631,1.1018471431483659e-05
7900000,7.8999999999999995,3916,0.9541910331384016,188,0.04580896686159844,0,0.009796055556179774,0.007128215,0.01061985,0.0117631,8.482018770965272e-06
8000000,8.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.009796076920326864,0.007128215,0.0106198,0.0117631,-9.51938800909857e-06
8100000,8.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.0097960705546476,0.007128215,0.0106198,0.01176305,1.7196849856359344e-05
8200000,8.2,3916,0.9541910331384016,188,0.04580896686159844,0,0.009795303930286008,0.007128215,0.0106193,0.01176305,1.4607538421110825e-05
8300000,8.299999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793822992594485,0.007128215,0.0106193,0.0117605,2.8088572334576094e-05
8400000,8.4,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793711162410623,0.007128215,0.0106193,0.011760650000000001,8.322152408684882e-05
8500000,8.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009796085918794687,0.007128215,0.0106193,0.011760650000000001,-3.747824022304393e-05
8600000,8.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.00979356041624106,0.007128215,0.0106193,0.011760650000000001,1.8906802331613878e-07
8700000,8.7,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793616366956078,0.007128215,0.0106193,0.0117607,1.5560961560183856e-05
8800000,8.799999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793570249489276,0.007128215,0.0106193,0.0117607,1.2353674119509704e-05
8900000,8.9,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793595138661902,0.007128215,0.0106193,0.0117607,2.9637564854106998e-05
9000000,9.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.009793482283452502,0.007128215,0.0106193,0.0117607,3.628725957297242e-05
9100000,9.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.00979349924208376,0.007128215,0.01061925,0.01176075,-5.547932312885595e-06
9200000,9.2,3916,0.9541910331384016,188,0.04580896686159844,0,0.009785126562819203,0.007097935,0.010616500000000001,0.01175855,2.663611957149643e-05
9300000,9.299999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009785080144024516,0.007097935,0.010616500000000001,0.0117585,-3.726103953092434e-06
9400000,9.4,3916,0.9541910331384016,188,0.04580896686159844,0,0.009785025679264557,0.007097935,0.010616500000000001,0.01175855,2.691829781590603e-05
9500000,9.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009785023408580184,0.007097935,0.010616500000000001,0.01175855,2.1477320962540858e-05
9600000,9.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.009785128513023492,0.007097935,0.010615550000000001,0.01175855,-1.824530587862615e-05
9700000,9.7,3916,0.9541910331384016,188,0.04580896686159844,0,0.009784244296986721,0.007097935,0.010615349999999999,0.01175855,-2.2966198406887128e-05
9800000,9.799999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009784034307201225,0.007097935,0.010615349999999999,0.011758600000000001,-7.710147021716547e-06
9900000,9.9,3916,0.9541910331384016,188,0.04580896686159844,0,0.009779736697650664,0.007087045,0.01061435,0.011758600000000001,-1.574596917890705e-05
10000000,10.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.009779700458375893,0.007087045,0.010614849999999999,0.011758600000000001,-7.599157330275791e-06
10100000,10.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.009777533930541368,0.007087045,0.010613500000000001,0.011758600000000001,1.122843214078141e-05
10200000,10.2,3916,0.9541910331384016,188,0.04580896686159844,0,0.009777549051072521,0.007087045,0.01061345,0.011758649999999999,4.9713922841547494e-06
10300000,10.299999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.00977714050587334,0.007087045,0.0106127,0.011758600000000001,5.733769847663943e-06
10400000,10.4,3916,0.9541910331384016,188,0.04580896686159844,0,0.00977712837614913,0.007087045,0.0106127,0.01175855,4.71523420568948e-06
10500000,10.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.00977593709856997,0.007087045,0.01061155,0.01175825,0.00010541967111774771
10600000,10.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773958818181818,0.007081925,0.01061155,0.01175635,4.044610610492084e-05
10700000,10.7,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773852740040858,0.007081925,0.01061155,0.01175625,2.492786503241318e-05
10800000,10.799999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773833298008173,0.007081925,0.01061155,0.0117563,1.187641977447906e-05
10900000,10.9,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773824919305415,0.007081925,0.01061155,0.0117563,-3.6486527628907045e-06
11000000,11.0,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773783664453523,0.007081925,0.01061055,0.0117563,6.170073542234426e-06
11100000,11.1,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773694072522982,0.007081925,0.01061055,0.01175625,-1.7989316905771197e-05
11200000,11.2,3916,0.9541910331384016,188,0.04580896686159844,0,0.00977370231945863,0.007081925,0.01061055,0.0117563,4.790682507178242e-06
11300000,11.299999999999999,3916,0.9541910331384016,188,0.04580896686159844,0,0.009773664134320735,0.007081925,0.01061055,0.0117562,2.290108432157048e-05
11400000,11.4,3916,0.9541910331384016,188,0.04580896686159844,0,0.009770412385342186,0.007044165,0.0106078,0.01175625,1.159046929046476e-05
11500000,11.5,3916,0.9541910331384016,188,0.04580896686159844,0,0.009770365177221655,0.007044165,0.0106078,0.0117562,4.260473805286006e-06
11600000,11.6,3916,0.9541910331384016,188,0.04580896686159844,0,0.009770392147344228,0.007044165,0.0106078,0.0117562,1.3205512302911134e-05
11700000,11.7,3914,0.9537037037037037,190,0.046296296296296294,2,0.009768766955799695,0.007041615,0.0106045,0.01175666,2.429957646392437e-05
11800000,11.799999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009766755730199285,0.007041615,0.01060375,0.011756589999999999,2.850859715468647e-05
11900000,11.899999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763835742718446,0.0070247650000000005,0.01060285,0.01175381,-1.5280435284343383e-05
12000000,12.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763608250894226,0.0070247650000000005,0.0106029,0.01175242,2.2132777184598877e-05
12100000,12.1,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763518289218192,0.007024768,0.0106029,0.01175242,6.233747405291262e-06
12200000,12.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763554059274399,0.0070247650000000005,0.0106029,0.01175332,3.3448547856847225e-06
12300000,12.299999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763506372508942,0.0070247650000000005,0.0106029,0.01175381,-2.0978395469302506e-05
12400000,12.399999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976355776545733,0.007024768,0.0106029,0.01175427,-3.580427607881962e-05
12500000,12.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763538102452734,0.0070247650000000005,0.01060285,0.01175427,2.998422275411855e-05
12600000,12.6,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763561506642822,0.0070247650000000005,0.0106029,0.01175381,3.129925382153807e-05
12700000,12.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976309313438937,0.0070247650000000005,0.01060285,0.01175381,-6.560581309938682e-06
12800000,12.799999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763162619570772,0.0070247650000000005,0.0106029,0.01175381,-1.311304546656617e-05
12900000,12.899999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976315264588656,0.0070247650000000005,0.0106029,0.01175242,-1.1411710774721513e-05
13000000,13.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976312300817578,0.0070247650000000005,0.0106029,0.01175242,2.763705368258559e-05
13100000,13.1,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763045249361267,0.007024768,0.0106029,0.01175381,-1.7792267488610114e-05
13200000,13.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763063638988248,0.007024768,0.0106029,0.01175381,1.6286028993048034e-05
13300000,13.299999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763072551865098,0.0070247650000000005,0.0106029,0.01175381,2.8265243776060296e-05
13400000,13.399999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763099003065918,0.0070247650000000005,0.0106029,0.01175427,1.3430291842390139e-05
13500000,13.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.009763049580224835,0.0070247650000000005,0.0106029,0.011753880000000001,5.0246388717680135e-06
13600000,13.6,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976309710628513,0.0070247650000000005,0.0106029,0.01175381,-3.107612842328309e-05
13700000,13.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.009760571838783854,0.00701826,0.01060285,0.01175084,6.501935746402656e-06
13800000,13.799999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759962038323964,0.00701826,0.0106028,0.01174944,2.041179287452989e-05
13900000,13.899999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.00976000875370465,0.00701826,0.01060285,0.01174944,2.17520684223582e-05
14000000,14.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009760037424374042,0.00701826,0.01060285,0.01174947,8.789787853147676e-06
14100000,14.1,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759938685998977,0.00701826,0.01060285,0.0117473,2.0126579962409305e-05
14200000,14.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759894190853347,0.00701826,0.01060285,0.0117472,-1.7760064973132346e-05
14300000,14.299999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759878702861522,0.00701826,0.010602750000000001,0.01174727,-1.0635922095766485e-06
14400000,14.399999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759666441236586,0.00701826,0.010602750000000001,0.0117473,9.971672758285643e-06
14500000,14.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759672285896779,0.00701826,0.010602750000000001,0.0117472,1.5548036080633624e-06
14600000,14.6,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759657176034746,0.00701826,0.010602750000000001,0.01174748,1.5995040740171177e-05
14700000,14.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759663605007666,0.00701826,0.010602750000000001,0.011747549999999999,1.1640926746729688e-05
14800000,14.799999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759718276954522,0.00701826,0.0106028,0.011747619999999999,1.964497720131579e-05
14900000,14.899999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759549488758304,0.00701826,0.0106028,0.01174562,4.0469463578817066e-05
15000000,15.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759449824987224,0.00701826,0.010602750000000001,0.01174502,-1.8611129472662197e-07
15100000,15.1,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759219571027083,0.00701826,0.0106028,0.01174445,-2.2530661591134388e-05
15200000,15.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759250601941747,0.00701826,0.010602750000000001,0.01174445,2.4399795169115992e-05
15300000,15.299999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759215311190597,0.00701826,0.010602750000000001,0.011744419999999998,9.821768475682165e-06
15400000,15.399999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759245433316301,0.00701826,0.010602750000000001,0.01174467,-2.2367528988364845e-05
15500000,15.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759118720235055,0.00701826,0.010602750000000001,0.01174397,-2.8108844809197754e-06
15600000,15.6,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759082331630047,0.00701826,0.010602750000000001,0.011744,-7.404395620516078e-07
15700000,15.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759104849770056,0.00701826,0.0106028,0.01174397,2.7490495339698518e-05
15800000,15.799999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759078000510986,0.00701826,0.010602750000000001,0.011744,1.1936229031205927e-05
15900000,15.899999999999999,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759064430505875,0.00701826,0.010602750000000001,0.01174397,5.5736539082447635e-06
16000000,16.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759015910066428,0.00701826,0.010602750000000001,0.0117439,3.9608758698076136e-05
16100000,16.099999999999998,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759028435104752,0.00701826,0.010602750000000001,0.01174394,-4.871931137018393e-06
16200000,16.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009759064903934593,0.00701826,0.0106028,0.01174397,-1.1287531970771589e-05
16300000,16.3,3914,0.9537037037037037,190,0.046296296296296294,0,0.00975895565968319,0.00701826,0.0106028,0.01174394,7.950187149003577e-06
16400000,16.4,3914,0.9537037037037037,190,0.046296296296296294,0,0.009758960773122128,0.00701826,0.0106028,0.01174397,2.9730262933597338e-06
16500000,16.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.009758488550076648,0.00701826,0.010602299999999999,0.01174337,-9.78885806708738e-06
16600000,16.599999999999998,3914,0.9537037037037037,190,0.046296296296296294,0,0.009758298806336229,0.00701826,0.010602400000000001,0.0117433,-1.8777853518479817e-05
16700000,16.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.009758332688042923,0.00701826,0.01060235,0.0117433,9.697513220531425e-06
16800000,16.8,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757581212570261,0.00701826,0.010601699999999999,0.01174351,2.413762809315279e-05
16900000,16.9,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757540088911599,0.00701826,0.01060175,0.01174163,1.59699648952486e-08
17000000,17.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757530605518651,0.00701826,0.01060175,0.01174169,-4.3945429971653044e-06
17100000,17.099999999999998,3914,0.9537037037037037,190,0.046296296296296294,0,0.00975753035590189,0.00701826,0.010601699999999999,0.01174163,1.1857426849540111e-05
17200000,17.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757421961420541,0.00701826,0.010601699999999999,0.01174163,-2.9161881565480328e-05
17300000,17.3,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757416063362289,0.00701826,0.010601699999999999,0.01174163,-5.061108379927185e-07
17400000,17.4,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757012758048033,0.00701826,0.010601699999999999,0.01174163,-1.605016578251584e-05
17500000,17.5,3914,0.9537037037037037,190,0.046296296296296294,0,0.00975702538783853,0.00701826,0.010601699999999999,0.01174163,-3.128882800040879e-05
17600000,17.599999999999998,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757013618293306,0.00701826,0.010601699999999999,0.01174163,1.9502577061489526e-05
17700000,17.7,3914,0.9537037037037037,190,0.046296296296296294,0,0.00975712557485948,0.00701826,0.010601699999999999,0.01174163,-2.8057358334632087e-05
17800000,17.8,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757033470618291,0.00701826,0.010601699999999999,0.01174163,-2.0349627987386303e-05
17900000,17.9,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757020406489524,0.00701826,0.010601699999999999,0.01174163,-1.8536743662562598e-05
18000000,18.0,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757047844149208,0.00701826,0.010601699999999999,0.01174163,6.308319364404701e-06
18100000,18.099999999999998,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757066167858966,0.00701826,0.010601699999999999,0.01174163,-2.14709865713209e-05
18200000,18.2,3914,0.9537037037037037,190,0.046296296296296294,0,0.009757018527848748,0.00701826,0.010601699999999999,0.01174163,-9.35726057220235e-06
18300000,18.3,3914,0.9537037037037037,190,0.046296296296296294,0,0.009755334610117527,0.007007958,0.01060095,0.01174163,-1.8218718494493865e-05
