comparison,metric,particle_id,reference_value,modified_value,paired_difference
local_cfd_initial_velocity_minus_zero,reached_5dp,10003,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10004,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10005,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10006,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10007,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10008,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10009,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10010,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10011,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10012,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10013,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10014,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10015,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10016,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10017,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10018,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10019,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10020,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10021,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10022,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10023,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10024,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10025,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10026,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10027,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10028,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10029,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10030,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10031,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10032,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10033,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10034,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10035,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10036,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10037,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10038,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10039,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10040,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10041,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10042,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10043,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10044,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10045,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10046,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10047,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10048,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10049,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10050,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10051,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10052,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10053,0.0,1.0,1.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10054,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10055,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10056,0.0,0.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10057,1.0,1.0,0.0
