ix,iy,iz,resolved_x_center_m,unresolved_x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
1,3,1,0.006,0.028749999999999998,0.00875,0.0039,5.928295276318173e-09,0.36481817085034896,0.345571,0.4,0.22036619781567016,-0.005872777430784236,0.015376249912650705,0.27556564371150977,0.22080257226977956,0.138678,0.00350843,0.00351237,0.08039359320435895,0.047923096,75.85237863054672,118.338
1,3,2,0.006,0.028749999999999998,0.00875,0.0065,5.9555544463294794e-09,0.3664956582356601,0.392237,0.4,0.19531891894211584,-0.008123192483467632,0.018337265932283214,0.25413316019705384,0.18650050878812174,0.21053,0.0020804,0.00420641,0.07158353576356828,0.08257765,70.70791762142447,118.718
1,3,3,0.006,0.028749999999999998,0.00875,0.0091,5.797334224602603e-09,0.3567590292063139,0.346682,0.4,0.18502385458007967,0.005515933270687428,0.02608100668338405,0.24410223607674,0.17077289502678242,0.139898,0.00170751,0.00443924,0.06600893073999942,0.04850012,64.8260967207662,117.425
1,3,4,0.006,0.028749999999999998,0.00875,0.011699999999999999,7.180444849826842e-09,0.4418735292201132,0.394459,0.4,0.31320386643498194,0.005769553525689238,0.003976302352777685,0.3744238710397268,0.29803788948980575,0.241212,-0.00349931,0.0009967,0.1383964978270104,0.09514824,59.4736444967016,117.224
1,4,0,0.006,0.028749999999999998,0.01125,0.0013,6.4986673006359354e-09,0.399917987731442,0.402236,0.402236,0.2765068097275485,-0.0008725247106568313,-0.008052648648664866,0.35761734128417566,0.24562012494170937,0.271224,-0.00959943,0.00423679,0.1105800469402819,0.10909606,78.58946871724223,119.949
1,4,1,0.006,0.028749999999999998,0.01125,0.0039,5.6871113295738044e-09,0.3499760818199263,0.362237,0.4,0.21503882419431203,-0.0029178174254832104,0.027678752933368578,0.27885899854862456,0.2009818985622846,0.128063,-0.00621413,0.0037695,0.07525844513068929,0.046389155,75.0423498746244,119.232
1,4,2,0.006,0.028749999999999998,0.01125,0.0065,5.878518517971401e-09,0.3617549857213168,0.358904,0.4,0.23402213300168292,0.01606869698854714,3.1366210924312287e-06,0.29357952073589816,0.228304113192453,0.161882,0.00187626,0.00791601,0.08465867338249591,0.058100097,71.37006163941756,118.597
1,4,3,0.006,0.028749999999999998,0.01125,0.0091,5.904297383379392e-09,0.3633413774387317,0.372237,0.4,0.1783274622809994,0.0009623316177279364,0.02652226029886976,0.23471683700756169,0.1798554806718316,0.118476,0.00231971,0.00444225,0.0647937457803318,0.044101153,65.57798217965718,116.986
1,4,4,0.006,0.028749999999999998,0.01125,0.011699999999999999,6.839113133888714e-09,0.42086850054699765,0.420014,0.420014,0.35347442190717737,0.04419672231020812,-0.006516528195455343,0.4110743831890559,0.3808555913865176,0.306834,0.00889396,0.00079799,0.14876624992979057,0.12887459,59.02471529810824,116.87
1,5,0,0.006,0.028749999999999998,0.01375,0.0013,6.7599974689456734e-09,0.41599984424281083,0.413347,0.413347,0.28374395821304044,0.023803734254703657,0.006461774935750393,0.3625279523381244,0.2634543669758928,0.377677,-0.0124659,0.00769456,0.11803744242146345,0.15611166,77.0662870694369,121.444
1,5,1,0.006,0.028749999999999998,0.01375,0.0039,6.194072001802623e-09,0.38117366164939237,0.358904,0.4,0.24535769071708902,-0.00042372369172180135,0.02050715778510211,0.3075716773524756,0.2158354134417861,0.232437,-0.00644524,0.0160471,0.09352388938447195,0.08342257,75.60371462830763,120.485
1,5,2,0.006,0.028749999999999998,0.01375,0.0065,5.962959845723118e-09,0.3669513751214228,0.373348,0.4,0.22916574614551113,-0.008416963418520827,0.03252371238100622,0.28262977051205695,0.213740503339981,0.265321,0.00233951,0.0226528,0.08409268567882221,0.099057056,69.56064150850003,118.205
1,5,3,0.006,0.028749999999999998,0.01375,0.0091,5.943998339130909e-09,0.3657845131772869,0.373348,0.4,0.19131329979045206,0.021306363468221245,0.04863315215809992,0.2376520546774286,0.18675798566930907,0.209151,0.00202867,0.0104547,0.06997944222819084,0.07808611,63.9321154139938,116.558
1,5,4,0.006,0.028749999999999998,0.01375,0.011699999999999999,7.800592124492347e-09,0.4800364384302985,0.498901,0.498901,0.4823632744745943,0.022577901742584658,0.02489044894432098,0.5503790779241049,0.5770859338642951,0.547279,0.0120816,0.0079326,0.23155194830836076,0.27303806,55.03142137177943,115.91
