ix,iy,iz,resolved_x_center_m,unresolved_x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
0,2,4,0.0034999999999999996,0.026250000000000002,0.00625,0.011699999999999999,6.366500937740379e-09,0.3917846730917157,0.361126,0.4,0.2884178069691802,-0.009562790363891044,0.04118585868746798,0.35487531565248387,0.2830212345531092,0.204047,-0.00658003,0.00552451,0.11299767621724982,0.073686674,81.7730349210918,138.325
0,3,0,0.0034999999999999996,0.026250000000000002,0.00875,0.0013,6.623125533646488e-09,0.4075769559167069,0.397792,0.4,0.2511539303588563,-0.0027291286466190503,-0.00037311424759285726,0.3227386243717636,0.21368258328230597,0.261283,0.00285962,-0.0039085,0.10236455440217924,0.10393629,105.2228482443713,140.679
0,3,1,0.0034999999999999996,0.026250000000000002,0.00875,0.0039,5.714749301639273e-09,0.3516768801008783,0.301128,0.4,0.2143319104694631,0.0157016088057386,-0.027549913079590156,0.28228352214899605,0.19056510720608585,0.117636,-0.000560736,-0.00177817,0.07537557757996155,0.035423495,107.04043988601858,141.361
0,3,2,0.0034999999999999996,0.026250000000000002,0.00875,0.0065,5.7949985143203454e-09,0.35661529318894425,0.351126,0.4,0.22652656664625234,0.018390328273082585,0.028446224261266303,0.29055680417829793,0.2098527918595494,0.181512,0.0026495,0.00544116,0.0807828379796382,0.06373358,100.99669748140735,141.4
0,3,3,0.0034999999999999996,0.026250000000000002,0.00875,0.0091,6.134375339541521e-09,0.37750002089486273,0.372237,0.4,0.19419255081007905,-0.010976490739660446,0.06315444104096227,0.2604849738231829,0.18059716805666237,0.1432,4.71763e-05,0.00432239,0.07330769198843154,0.053304337,90.06128866320816,139.973
0,3,4,0.0034999999999999996,0.026250000000000002,0.00875,0.011699999999999999,7.02225211806532e-09,0.4321385918809427,0.473346,0.473346,0.3400562197741398,0.005976398798071944,0.06275405317372461,0.4062893262226028,0.3942024251080442,0.388596,-0.0045987,-6.03834e-05,0.14695141597355316,0.18394037,81.19689080641251,139.986
0,4,0,0.0034999999999999996,0.026250000000000002,0.01125,0.0013,6.194625628175209e-09,0.3812077309646282,0.347793,0.4,0.25383334620546205,0.005893944810628088,0.005292075970923757,0.310597542205463,0.22149731190500305,0.212686,-0.0116404,0.0029888,0.09676323395014311,0.073970705,105.34669696845663,142.268
0,4,1,0.0034999999999999996,0.026250000000000002,0.01125,0.0039,5.914500570653511e-09,0.36396926588636985,0.353349,0.4,0.24540204897078352,0.026715588138792157,-0.0009558007863086727,0.30948055778335964,0.20956540984729666,0.115757,-0.00241788,0.00443577,0.08931880361090706,0.040902622,104.00998181735073,141.632
0,4,2,0.0034999999999999996,0.026250000000000002,0.01125,0.0065,6.297875790373946e-09,0.38756158709993505,0.382237,0.4,0.22395068368533805,0.01119991864630721,0.06009020131768382,0.29476391221049436,0.21013527389864678,0.18204,0.00316504,0.00793002,0.08679468240120515,0.069582425,98.76112671765299,140.51
0,4,3,0.0034999999999999996,0.026250000000000002,0.01125,0.0091,5.610002186474042e-09,0.3452309037830179,0.343349,0.4,0.19512413760782088,-0.0010322372570842828,0.07646931494180224,0.27198127942872447,0.19870585021378026,0.101284,0.000917451,0.00350375,0.06736288237622996,0.03477576,91.32772394485262,139.64
0,4,4,0.0034999999999999996,0.026250000000000002,0.01125,0.011699999999999999,7.657003074788148e-09,0.4712001892177321,0.476679,0.476679,0.3262184296394359,0.05108824554468977,0.06482502010445249,0.3982352582089196,0.34686480835311834,0.401575,0.0179061,0.00670941,0.15371418577241364,0.19142237,78.05546240326488,138.852
0,5,0,0.0034999999999999996,0.026250000000000002,0.01375,0.0013,7.310122771622998e-09,0.449853709022954,0.441124,0.441124,0.2653527936725809,-0.0037030873302547466,0.016555091766693487,0.32512026463199845,0.2303849893919316,0.381272,-0.00721108,0.00681281,0.11936993843321317,0.16818821,103.13455151704477,143.063
0,5,1,0.0034999999999999996,0.026250000000000002,0.01375,0.0039,6.699373276843429e-09,0.41226912472882665,0.415569,0.415569,0.2606295753831968,-0.004026718922871145,0.024301935683576043,0.3230474499133278,0.23911120400734626,0.264825,-0.00402356,0.014414,0.1074495269216763,0.110053055,100.66291630492091,142.283
0,5,2,0.0034999999999999996,0.026250000000000002,0.01375,0.0065,6.509872016712509e-09,0.40060750872077006,0.40557,0.40557,0.21024462580238548,-0.00887537932462959,0.062879719852132,0.2690341467254948,0.1981246666908438,0.283185,-0.000786861,0.0164086,0.08422557576462418,0.11485134,95.25217542349968,140.634
0,5,3,0.0034999999999999996,0.026250000000000002,0.01375,0.0091,6.107122939393962e-09,0.37582295011655176,0.373348,0.4,0.19305004898156658,0.0021976040420518977,0.04366916189882763,0.24384633106193337,0.1850344618851898,0.23067,0.000444365,0.013041,0.07255263892839717,0.08612019,87.75530165662192,139.556
0,5,4,0.0034999999999999996,0.026250000000000002,0.01375,0.011699999999999999,7.677374257886859e-09,0.47245380048534547,0.457791,0.457791,0.36672531128283087,-0.002136145601664113,0.05900178488710808,0.42674696925687755,0.39429699352392883,0.475453,0.00964011,0.0165022,0.17326076704974477,0.2176581,75.90933869636807,137.966
1,0,0,0.006,0.028749999999999998,0.00125,0.0013,6.459749706835704e-09,0.3975230588821971,0.377792,0.4,0.27892082537352486,0.016201923109931935,0.015515811363879396,0.32552305426804934,0.25424819893282374,0.309141,0.00802297,0.00491209,0.11087745968843073,0.116791,73.87301524527581,121.314
1,0,1,0.006,0.028749999999999998,0.00125,0.0039,6.276874750837319e-09,0.3862692154361426,0.365571,0.4,0.24914493337866142,0.011153209765057012,0.01225675670227464,0.31338712771147403,0.22376102900682002,0.244576,0.00565836,0.0140379,0.09623701794606557,0.089409895,71.44042575250961,120.567
1,0,2,0.006,0.028749999999999998,0.00125,0.0065,6.289249285784015e-09,0.3870307252790162,0.408903,0.408903,0.23928972721223293,0.02961657736198825,0.025238175598183733,0.2984996523117457,0.2172713378906169,0.301313,-0.00605672,0.0230198,0.09261247667476846,0.12320779,67.22916486359348,118.586
1,0,3,0.006,0.028749999999999998,0.00125,0.0091,6.365125480593742e-09,0.39170002957499944,0.383348,0.4,0.19297555827248,0.0066592353788880445,0.03923420635451951,0.2417965330170617,0.16737826512069007,0.229877,-0.00314594,0.00966856,0.07558853188258245,0.08812288,60.89638052041575,117.188
1,0,4,0.006,0.028749999999999998,0.00125,0.011699999999999999,7.788001310157093e-09,0.47926161908659026,0.47779,0.47779,0.3675045153984699,0.03407176528080347,0.026754541631960584,0.43510318957396327,0.37247809858472736,0.507661,0.00978478,0.00645369,0.1761308090715034,0.24255534,55.483172642836436,116.622
1,1,0,0.006,0.028749999999999998,0.00375,0.0013,6.942874336137951e-09,0.42725380530079693,0.428902,0.428902,0.26744224885501705,-0.023554138247937374,0.030146056651134196,0.339201133709478,0.2541189292349438,0.286525,0.00507631,0.00402783,0.11426571852150874,0.12289115,71.82103509266098,120.141
1,1,1,0.006,0.028749999999999998,0.00375,0.0039,5.944624399660541e-09,0.36582303997911014,0.388903,0.4,0.21855908903382598,-0.012057397148973352,0.03285587506682104,0.28117481486956936,0.22016384404348677,0.146426,0.000732988,0.00226662,0.07995395036541922,0.056945514,68.33086367891565,119.509
1,1,2,0.006,0.028749999999999998,0.00375,0.0065,6.1017490907757914e-09,0.37549225174004863,0.346682,0.4,0.204657576552224,0.016811724993873498,0.030309302299590637,0.26256263731520235,0.1838768686450186,0.143175,-0.00145665,0.00537006,0.07684733425525597,0.0496362,66.2088056153086,119.445
1,1,3,0.006,0.028749999999999998,0.00375,0.0091,5.968750085219445e-09,0.36730769755196574,0.352237,0.4,0.19419214771417523,-0.012960085284739213,0.024868408051149433,0.25292315922840714,0.1687863839930357,0.0996233,-0.000790752,0.00798118,0.07132827065956493,0.035091013,64.36655258716154,117.806
1,1,4,0.006,0.028749999999999998,0.00375,0.011699999999999999,7.320251706507687e-09,0.4504770280927806,0.450013,0.450013,0.3596126891331128,0.061314441951000276,0.02808843639581452,0.44151829500050516,0.35982525288101064,0.3334,0.00332917,0.0146748,0.16199725546513763,0.15003434,55.165008440020735,115.767
1,2,0,0.006,0.028749999999999998,0.00625,0.0013,6.342874817730555e-09,0.390330758014188,0.364459,0.4,0.2579854971036944,-0.01640967838271103,0.014259772013331106,0.3209402068335994,0.23910273148038416,0.254022,0.00148691,0.00107354,0.10069967464115213,0.09258061,74.23126666261292,120.546
1,2,1,0.006,0.028749999999999998,0.00625,0.0039,5.9927500083119285e-09,0.36878461589611866,0.352237,0.4,0.19697762728311552,0.012940469013869272,0.010296072634058602,0.24923215553713268,0.17649330393290363,0.132629,0.00352525,0.00438971,0.07264231861773258,0.046716843,71.16275925471096,120.351
1,2,2,0.006,0.028749999999999998,0.00625,0.0065,5.830749282080344e-09,0.3588153404357135,0.345571,0.4,0.20277316634309883,0.008317881417731963,0.03249342008250814,0.2600001896162396,0.20421544097848748,0.182095,0.00298907,0.0111289,0.07275812271262658,0.062926754,66.77729662483222,119.032
1,2,3,0.006,0.028749999999999998,0.00625,0.0091,5.9572491845633374e-09,0.3665999498192823,0.384459,0.4,0.18363651606370354,0.006468404627232934,0.04775972318611727,0.23457773262063067,0.17207171086356007,0.140645,0.00121887,0.00883311,0.06732113757394155,0.054072235,62.452789379511415,117.539
1,2,4,0.006,0.028749999999999998,0.00625,0.011699999999999999,7.462376049731333e-09,0.45922314152192817,0.491123,0.491123,0.3888551149690581,-0.022724944090810682,0.04463824744881198,0.46000669602378824,0.42910353218696623,0.442262,-0.0147964,0.0133146,0.17857126749296143,0.21720503,55.315898072905654,116.177
1,3,0,0.006,0.028749999999999998,0.00875,0.0013,6.47637440650572e-09,0.39854611732342876,0.402236,0.402236,0.24238336247533118,0.016424214648707122,0.009787138469502257,0.29423988252518385,0.2281398186059857,0.256693,0.00356674,0.00883654,0.0966009480183405,0.103251174,74.16822292363895,119.88
1,3,1,0.006,0.028749999999999998,0.00875,0.0039,5.946874162348967e-09,0.36596148691378244,0.345571,0.4,0.21107867717548284,-0.005975662538761212,0.015366052692051959,0.26143082647899757,0.20775555226368578,0.138678,0.00350843,0.00351237,0.07724666655493398,0.047923096,70.85219800094507,118.338
1,3,2,0.006,0.028749999999999998,0.00875,0.0065,6.039873583046715e-09,0.37168452818749,0.392237,0.4,0.19091183247394425,-0.006178063153716615,0.017117646519156586,0.2448305170351807,0.17508926463080157,0.21053,0.0020804,0.00420641,0.0709589743784871,0.08257765,66.64155943345878,118.718
1,3,3,0.006,0.028749999999999998,0.00875,0.0091,5.847125015866641e-09,0.3598230778994855,0.346682,0.4,0.18759942603947738,0.00682774233716749,0.024963613059581127,0.2403738237445226,0.16769743261522965,0.139898,0.00170751,0.00443924,0.06750260288970163,0.04850012,61.32549841615673,117.425
1,3,4,0.006,0.028749999999999998,0.00875,0.011699999999999999,7.152500481052234e-09,0.44015387575706033,0.394459,0.4,0.2975485319641789,0.0024322874490659767,0.0023678725335948506,0.35419936311656636,0.28260763598903527,0.241212,-0.00349931,0.0009967,0.1309671395698569,0.09514824,56.65274013345409,117.224
1,4,0,0.006,0.028749999999999998,0.01125,0.0013,6.5815004618018335e-09,0.4050154130339588,0.402236,0.402236,0.26443162663111786,-0.0023547132799406753,-0.006750063431187346,0.33669776264896517,0.23156057438137434,0.271224,-0.00959943,0.00423679,0.10709888447924379,0.10909606,73.15682214701191,119.949
1,4,1,0.006,0.028749999999999998,0.01125,0.0039,5.756125479619405e-09,0.3542231064381171,0.362237,0.4,0.21248381966042684,-0.0020111555050362317,0.024905694482176322,0.2699225662183866,0.19447173605724533,0.128063,-0.00621413,0.0037695,0.07526667866795306,0.046389155,70.03768411967044,119.232
1,4,2,0.006,0.028749999999999998,0.01125,0.0065,5.958750750854053e-09,0.3666923538987108,0.358904,0.4,0.2278322309719883,0.013824619191838495,0.0026390257649896143,0.2826364835027207,0.21872397799037044,0.161882,0.00187626,0.00791601,0.08354433706911316,0.058100097,66.8576977353004,118.597
1,4,3,0.006,0.028749999999999998,0.01125,0.0091,5.952377366589941e-09,0.36630014563630386,0.372237,0.4,0.17741555464460676,0.001475724846560775,0.026456633418023585,0.23000279423697612,0.1718104750242603,0.118476,0.00231971,0.00444225,0.06498734350446508,0.044101153,61.80238225255596,116.986
1,4,4,0.006,0.028749999999999998,0.01125,0.011699999999999999,6.825878288795965e-09,0.42005404854128997,0.420014,0.420014,0.3350627230217407,0.041180336067880255,-0.004510242991154283,0.3871979851241372,0.3619731434346255,0.306834,0.00889396,0.00079799,0.14074445332055108,0.12887459,56.340460552822925,116.87
1,5,0,0.006,0.028749999999999998,0.01375,0.0013,6.920622823944306e-09,0.42588448147349595,0.413347,0.413347,0.2690316626291755,0.021271952945653063,0.007000468160902935,0.3397452069194228,0.24913197314747362,0.377677,-0.0124659,0.00769456,0.11457641013877891,0.15611166,72.10106805813994,121.444
1,5,1,0.006,0.028749999999999998,0.01375,0.0039,6.383122320975922e-09,0.3928075274446723,0.358904,0.4,0.2352188890262908,-0.000548076110157964,0.0187775050984751,0.2926237316205893,0.2032850370507736,0.232437,-0.00644524,0.0160471,0.09239575020670004,0.08342257,70.60673356670404,120.485
1,5,2,0.006,0.028749999999999998,0.01375,0.0065,6.161996848907539e-09,0.37919980608661796,0.373348,0.4,0.22144325932575726,-0.00719117274779904,0.027027889675789642,0.26875421317584086,0.20648045366546566,0.265321,0.00233951,0.0226528,0.08397124099551581,0.099057056,65.45255256407286,118.205
1,5,3,0.006,0.028749999999999998,0.01375,0.0091,6.126372674236392e-09,0.37700754918377816,0.373348,0.4,0.1854954176213204,0.020440245251181596,0.0454116769305206,0.22835575562019114,0.17731640504102514,0.209151,0.00202867,0.0104547,0.06993317278223542,0.07808611,60.41750428717278,116.558
1,5,4,0.006,0.028749999999999998,0.01375,0.011699999999999999,7.918748218712489e-09,0.4873075826899995,0.498901,0.498901,0.45604961945304345,0.02359141430835485,0.021284087085665118,0.5201036800109539,0.5436453629021811,0.547279,0.0120816,0.0079326,0.2222364376423568,0.27303806,52.55158878152735,115.91
2,0,0,0.0085,0.03125,0.00125,0.0013,6.911375960763167e-09,0.42531544373927194,0.412236,0.412236,0.24099119513901968,0.0005657257317686398,0.0044265160475930555,0.2949025947132898,0.2187682573463787,0.344096,-0.00331174,0.00515868,0.10249727709780963,0.14184876,43.933258072839315,98.4003
2,0,1,0.0085,0.03125,0.00125,0.0039,6.337626613689301e-09,0.3900077916116494,0.372237,0.4,0.23285203943968777,-0.023015964722842692,0.03350837783029307,0.2856813411549362,0.21659497001761194,0.238754,-0.00156246,0.00276209,0.09081410967414132,0.08887307,44.78987644159783,97.6921
2,0,2,0.0085,0.03125,0.00125,0.0065,6.398999895322149e-09,0.39378460894290157,0.406681,0.406681,0.21520898187980853,0.0040642790306236595,0.03941451163662001,0.2688288647633238,0.1896171992499805,0.265669,0.00506691,0.0133344,0.08474598477054039,0.10804253,39.503692547310045,97.8636
2,0,3,0.0085,0.03125,0.00125,0.0091,6.33650205955356e-09,0.38993858828021916,0.393348,0.4,0.1928674707981111,0.003828429787680788,0.029815587379347728,0.24082888388432733,0.1680204215807854,0.237792,-0.000431924,0.0179885,0.07520646928819183,0.093535006,33.90011494219126,95.4747
2,0,4,0.0085,0.03125,0.00125,0.011699999999999999,7.616752746493574e-09,0.4687232459380662,0.46779,0.46779,0.41102923692880805,0.020561638983348896,0.04237864361910225,0.46832747116992385,0.4653462635330124,0.505191,0.00478944,0.0110542,0.1926589581087174,0.23632331,25.014724180381005,94.4711
2,1,0,0.0085,0.03125,0.00375,0.0013,6.5355013249813645e-09,0.4021846969219302,0.39557,0.4,0.22642163796200895,0.0169576680173695,0.000823908456184104,0.28775722526008873,0.19998974933394137,0.249322,0.00434385,0.00471264,0.09106331784031758,0.098624304,42.73482551099515,98.8409
2,1,1,0.0085,0.03125,0.00375,0.0039,6.1628760482055265e-09,0.3792539106588017,0.381126,0.4,0.21691490455677934,0.014104016213146974,0.032217388830829675,0.28298000150553226,0.19103284815889116,0.125089,0.000781262,0.00500739,0.08226582583333929,0.04767467,43.07569865513573,97.988
2,1,2,0.0085,0.03125,0.00375,0.0065,6.122500474563773e-09,0.3767692599731553,0.355571,0.4,0.24202060891989166,-0.00045043497279393855,0.009976353715634607,0.3030037914928167,0.21705239937731072,0.158859,0.00326551,0.00860836,0.09118592572100001,0.056485653,38.45783471166807,97.0457
2,1,3,0.0085,0.03125,0.00375,0.0091,5.790501876045339e-09,0.3563385769874055,0.361126,0.4,0.1608822988069285,0.0071489381731475845,0.04689361798933539,0.21420604453044897,0.1467331883030924,0.1016,-0.00118814,0.00673602,0.05732856941932347,0.036690403,34.705031095035665,95.5534
2,1,4,0.0085,0.03125,0.00375,0.011699999999999999,7.3578774670408e-09,0.4527924595102032,0.46779,0.46779,0.4015589693077173,-0.0741454375715092,0.062423628038196684,0.47802443179490883,0.44472344982324763,0.364379,-0.00341396,0.012343,0.18182287335122352,0.17045285,27.081533616346924,94.0562
2,2,0,0.0085,0.03125,0.00625,0.0013,6.2760008895165475e-09,0.38621543935486463,0.423347,0.423347,0.232510524366351,0.003610946436459545,0.0005896069819385101,0.28309413010757195,0.21218834558010435,0.29251,0.00689212,0.00143097,0.08979915432278021,0.12383323,42.248982446710436,97.646
2,2,1,0.0085,0.03125,0.00625,0.0039,5.744125981986716e-09,0.3534846758145673,0.388903,0.4,0.19438220165551218,0.008585352451515885,0.015625376517934157,0.2509955946007928,0.17539612363514928,0.163344,0.00281339,0.00243955,0.06871112953632057,0.06352497,41.546983563728766,97.423
2,2,2,0.0085,0.03125,0.00625,0.0065,6.139625101491321e-09,0.37782308316869684,0.340016,0.4,0.194562378346481,-0.006937530996685673,0.03133135810476028,0.25088363032294847,0.17191563150829756,0.170241,-0.00129618,0.00543185,0.07351015765550195,0.057884663,39.067634921168306,96.9744
2,2,3,0.0085,0.03125,0.00625,0.0091,6.047001889018977e-09,0.37212319317039877,0.353349,0.4,0.19301939468352886,-0.02076965223520291,0.05030292134391773,0.2535582358072213,0.16353325056267887,0.143395,0.00279804,0.00660941,0.07182699349345224,0.05066848,33.93027775404882,95.9829
2,2,4,0.0085,0.03125,0.00625,0.011699999999999999,6.788502531645294e-09,0.41775400194740286,0.396681,0.4,0.38641198032566076,0.07144781980113724,0.02178853490891547,0.4512411214903136,0.4279641482433628,0.238252,0.00894195,0.0057036,0.1614251511814659,0.09451004,29.36024838153257,94.8704
2,3,0,0.0085,0.03125,0.00875,0.0013,6.733375595321282e-09,0.41436157509669425,0.376681,0.4,0.25978725112783624,-0.020103999619343116,-0.00687963623961475,0.31641423509336813,0.23202962693374274,0.235534,-0.00251911,0.00294361,0.10764585456737068,0.08872118,40.705119701113645,97.8024
2,3,1,0.0085,0.03125,0.00875,0.0039,6.077126049810588e-09,0.3739769876806516,0.39557,0.4,0.21112088500906634,0.0006925671426368145,-0.008760383370344502,0.26758006040977955,0.18694965549604264,0.160991,-0.000104629,0.00157152,0.07895435261216387,0.06368321,41.921075680487114,97.2419
2,3,2,0.0085,0.03125,0.00875,0.0065,5.826875675529031e-09,0.35857696464794037,0.356682,0.4,0.19215228540900667,0.005941972752201093,-0.0065035216534556515,0.240981379856918,0.17204950070504618,0.175666,0.00257957,0.00998058,0.06890138325212633,0.0626569,38.591299426466335,97.3792
2,3,3,0.0085,0.03125,0.00875,0.0091,5.93787542650145e-09,0.3654077185539354,0.373348,0.4,0.1662610395382731,-0.0031434177678937598,0.004424915797332839,0.21098205162978229,0.15493499099778002,0.146664,0.00211449,0.0164152,0.06075306714208602,0.05475671,35.279458067435186,94.6958
2,3,4,0.0085,0.03125,0.00875,0.011699999999999999,7.2482537591282925e-09,0.4460463851771257,0.433347,0.433347,0.34536502132720376,0.008267827935015532,0.01981938233225473,0.41282233162312326,0.3750286583994986,0.338299,0.0098174,0.0165908,0.15404881932962017,0.14660086,28.652471125024277,92.3545
2,4,0,0.0085,0.03125,0.01125,0.0013,5.915876710654681e-09,0.3640539514249035,0.366682,0.4,0.23764212606088417,0.015794382250483754,0.002296835676601594,0.29133294566195983,0.2576557821101956,0.246635,-0.000498916,0.00356711,0.08651455501747991,0.090436615,39.64268539140189,98.1113
2,4,1,0.0085,0.03125,0.01125,0.0039,6.396002681480262e-09,0.39360016501417,0.374459,0.4,0.2246957678932293,-0.008210861225302879,-0.009863828734768697,0.28529092554287294,0.20508286209197735,0.125374,6.47112e-05,0.00496065,0.08844029132076069,0.046947423,40.595416905903576,97.4511
2,4,2,0.0085,0.03125,0.01125,0.0065,6.082127011533117e-09,0.37428473917126875,0.37557,0.4,0.22599306714930215,-0.03808817807402342,-0.015707175753438607,0.2948285379423609,0.21946877995430872,0.159642,0.00342667,0.00750239,0.08458575619249158,0.059956744,39.124660532452836,96.3415
2,4,3,0.0085,0.03125,0.01125,0.0091,6.339377489841798e-09,0.39011553783641834,0.380015,0.4,0.17054342042562654,-0.015384251851561549,0.018076179151765487,0.21674787865314885,0.15279500577422359,0.109687,-0.0018005,0.00688533,0.06653163818380571,0.041682705,34.94678214632463,95.361
2,4,4,0.0085,0.03125,0.01125,0.011699999999999999,7.12912904723446e-09,0.4387156336759668,0.450013,0.450013,0.2902919340824215,-0.001608037727645555,0.019683824298758812,0.3497117162692371,0.29902716308749294,0.345902,-0.018246,0.0137513,0.1273556098119915,0.1556604,29.5487045593424,93.5398
2,5,0,0.0085,0.03125,0.01375,0.0013,6.754248129052285e-09,0.4156460387109101,0.391125,0.4,0.25863679919010746,0.008914387316722117,0.017991253801493662,0.3127422901256084,0.2248739414134308,0.331097,0.00158139,0.00468283,0.10750136104823729,0.12950031,38.951848087460796,97.8884
2,5,1,0.0085,0.03125,0.01375,0.0039,6.3148742002352835e-09,0.3886076430914023,0.366682,0.4,0.23363058330368383,-0.004391255073887857,0.004353314866891387,0.28672979341098503,0.23052699024154052,0.232953,0.00119906,0.00719151,0.0907906303317141,0.08541967,40.82327783726248,97.219
2,5,2,0.0085,0.03125,0.01375,0.0065,6.450748787185561e-09,0.3969691561344963,0.421125,0.421125,0.1872979676754347,-0.008752966005388451,0.02296768961521743,0.24202075165491327,0.177598665463946,0.288314,-0.000796805,0.0120197,0.07435151617382348,0.12141624,39.09939069379337,96.4592
2,5,3,0.0085,0.03125,0.01375,0.0091,6.76074962647531e-09,0.41604613086001935,0.407792,0.407792,0.17778928536543065,-0.022426962911311417,0.025546264182801745,0.22686641380624198,0.15517451390081535,0.245054,-0.00024222,0.010127,0.07396854428465528,0.09993106,33.158476068116066,95.4008
