particle_id,initial_z_m,retained_at_final_time,outlet_interval_start_s,outlet_interval_end_s,outlet_time_midpoint_s
2103,0.0193045,True,nan,nan,nan
2104,0.0266441,True,nan,nan,nan
2105,0.0245631,True,nan,nan,nan
2106,0.0263098,True,nan,nan,nan
2107,0.027488,True,nan,nan,nan
2108,0.0269786,True,nan,nan,nan
2109,0.0190206,True,nan,nan,nan
2110,0.0291819,True,nan,nan,nan
2111,0.0181064,True,nan,nan,nan
2112,0.0236876,True,nan,nan,nan
2113,0.0220945,True,nan,nan,nan
2114,0.0187067,True,nan,nan,nan
2115,0.0220653,True,nan,nan,nan
2116,0.0194752,True,nan,nan,nan
2117,0.0273626,True,nan,nan,nan
2118,0.0199493,True,nan,nan,nan
2119,0.0205396,True,nan,nan,nan
2120,0.0234882,True,nan,nan,nan
2121,0.0281605,True,nan,nan,nan
2122,0.0152129,True,nan,nan,nan
2123,0.0234348,True,nan,nan,nan
2124,0.0275828,True,nan,nan,nan
2125,0.0234079,True,nan,nan,nan
2126,0.0201487,True,nan,nan,nan
2127,0.0251263,True,nan,nan,nan
2128,0.0157122,True,nan,nan,nan
2129,0.0278734,True,nan,nan,nan
2130,0.015172,True,nan,nan,nan
2131,0.0285852,True,nan,nan,nan
2132,0.0275242,True,nan,nan,nan
2133,0.0240451,True,nan,nan,nan
2134,0.0241596,True,nan,nan,nan
2135,0.0193806,True,nan,nan,nan
2136,0.0220166,True,nan,nan,nan
2137,0.0203924,True,nan,nan,nan
2138,0.0193156,True,nan,nan,nan
2139,0.0174502,True,nan,nan,nan
2140,0.0179035,True,nan,nan,nan
2141,0.0222436,True,nan,nan,nan
2142,0.0207347,True,nan,nan,nan
2143,0.0220762,True,nan,nan,nan
2144,0.0237772,True,nan,nan,nan
2145,0.0199177,True,nan,nan,nan
2146,0.028083,True,nan,nan,nan
2147,0.0156829,True,nan,nan,nan
2148,0.0196267,True,nan,nan,nan
2149,0.0257386,True,nan,nan,nan
2150,0.0159977,True,nan,nan,nan
2151,0.0160247,True,nan,nan,nan
2152,0.0152694,True,nan,nan,nan
2153,0.0285908,True,nan,nan,nan
2154,0.0177012,True,nan,nan,nan
2155,0.0179648,True,nan,nan,nan
2156,0.0170436,True,nan,nan,nan
2157,0.0224602,True,nan,nan,nan
2158,0.0190561,True,nan,nan,nan
2159,0.0265495,True,nan,nan,nan
2160,0.0194395,True,nan,nan,nan
2161,0.0247053,True,nan,nan,nan
2162,0.022544,True,nan,nan,nan
2163,0.023572,True,nan,nan,nan
2164,0.0290544,True,nan,nan,nan
2165,0.0199427,True,nan,nan,nan
2166,0.0267816,True,nan,nan,nan
2167,0.0260507,True,nan,nan,nan
2168,0.0287841,True,nan,nan,nan
2169,0.0228119,True,nan,nan,nan
2170,0.0275164,True,nan,nan,nan
2171,0.0183441,True,nan,nan,nan
2172,0.0274376,True,nan,nan,nan
2173,0.0218164,True,nan,nan,nan
2174,0.0286149,True,nan,nan,nan
2175,0.0272198,True,nan,nan,nan
2176,0.017495,True,nan,nan,nan
2177,0.0159828,True,nan,nan,nan
2178,0.015771,True,nan,nan,nan
2179,0.0231758,True,nan,nan,nan
2180,0.0154173,True,nan,nan,nan
2181,0.0173895,True,nan,nan,nan
2182,0.0245304,True,nan,nan,nan
2183,0.0190422,True,nan,nan,nan
2184,0.0263887,True,nan,nan,nan
2185,0.0160797,True,nan,nan,nan
2186,0.0285936,True,nan,nan,nan
2187,0.0188734,True,nan,nan,nan
2188,0.021745,True,nan,nan,nan
2189,0.0288921,True,nan,nan,nan
2190,0.0285834,True,nan,nan,nan
2191,0.0194802,True,nan,nan,nan
2192,0.0276503,True,nan,nan,nan
2193,0.0279368,True,nan,nan,nan
2194,0.0193227,True,nan,nan,nan
2195,0.0200943,True,nan,nan,nan
2196,0.0254549,True,nan,nan,nan
2197,0.0237277,True,nan,nan,nan
2198,0.0183588,True,nan,nan,nan
2199,0.0215974,True,nan,nan,nan
2200,0.0191998,True,nan,nan,nan
2201,0.0223734,True,nan,nan,nan
2202,0.0242881,True,nan,nan,nan
2203,0.0248319,True,nan,nan,nan
2204,0.0182052,True,nan,nan,nan
2205,0.0222823,True,nan,nan,nan
2206,0.0202529,True,nan,nan,nan
2207,0.0254768,True,nan,nan,nan
2208,0.0174539,True,nan,nan,nan
2209,0.0281583,True,nan,nan,nan
2210,0.0182942,True,nan,nan,nan
2211,0.0201074,True,nan,nan,nan
2212,0.0244712,True,nan,nan,nan
2213,0.0160516,True,nan,nan,nan
2214,0.0225173,True,nan,nan,nan
2215,0.0183956,True,nan,nan,nan
2216,0.0187714,True,nan,nan,nan
2217,0.015869,True,nan,nan,nan
2218,0.0204555,True,nan,nan,nan
2219,0.0248334,True,nan,nan,nan
2220,0.0257574,True,nan,nan,nan
2221,0.022085,True,nan,nan,nan
2222,0.0192917,True,nan,nan,nan
2223,0.0181842,True,nan,nan,nan
2224,0.0196787,True,nan,nan,nan
2225,0.0200723,True,nan,nan,nan
2226,0.0261614,True,nan,nan,nan
2227,0.0234007,True,nan,nan,nan
2228,0.0239558,True,nan,nan,nan
2229,0.0238156,True,nan,nan,nan
2230,0.0286101,True,nan,nan,nan
2231,0.0294149,True,nan,nan,nan
2232,0.0152954,True,nan,nan,nan
2233,0.0159995,True,nan,nan,nan
2234,0.0213833,True,nan,nan,nan
2235,0.0278212,True,nan,nan,nan
2236,0.015892,True,nan,nan,nan
2237,0.0157677,True,nan,nan,nan
2238,0.0200179,True,nan,nan,nan
2239,0.0212012,True,nan,nan,nan
2240,0.0163069,True,nan,nan,nan
2241,0.0178327,True,nan,nan,nan
2242,0.0227163,True,nan,nan,nan
2243,0.0289991,True,nan,nan,nan
2244,0.0195766,True,nan,nan,nan
2245,0.0278797,True,nan,nan,nan
2246,0.0276126,True,nan,nan,nan
2247,0.0260487,True,nan,nan,nan
2248,0.0242583,True,nan,nan,nan
2249,0.0281431,True,nan,nan,nan
2250,0.0170369,True,nan,nan,nan
2251,0.0184839,True,nan,nan,nan
2252,0.0263703,True,nan,nan,nan
2253,0.0191812,True,nan,nan,nan
2254,0.0227277,True,nan,nan,nan
2255,0.0188911,True,nan,nan,nan
2256,0.0280015,True,nan,nan,nan
2257,0.0173442,True,nan,nan,nan
2258,0.019806,True,nan,nan,nan
2259,0.0176217,True,nan,nan,nan
2260,0.0172644,True,nan,nan,nan
2261,0.0266869,True,nan,nan,nan
2262,0.0236501,True,nan,nan,nan
2263,0.0228005,True,nan,nan,nan
2264,0.0217812,True,nan,nan,nan
2265,0.0226123,True,nan,nan,nan
2266,0.0188541,True,nan,nan,nan
2267,0.0273124,True,nan,nan,nan
2268,0.0256147,True,nan,nan,nan
2269,0.0197731,True,nan,nan,nan
2270,0.0281082,True,nan,nan,nan
2271,0.0219281,True,nan,nan,nan
2272,0.0205674,True,nan,nan,nan
2273,0.0199919,True,nan,nan,nan
2274,0.019943,True,nan,nan,nan
2275,0.0259316,True,nan,nan,nan
2276,0.0210963,True,nan,nan,nan
2277,0.028543,True,nan,nan,nan
2278,0.028599,True,nan,nan,nan
2279,0.0260933,True,nan,nan,nan
2280,0.0231804,True,nan,nan,nan
2281,0.015164,True,nan,nan,nan
2282,0.0281059,True,nan,nan,nan
2283,0.0253032,True,nan,nan,nan
2284,0.0225193,True,nan,nan,nan
2285,0.0284461,True,nan,nan,nan
2286,0.0259244,True,nan,nan,nan
2287,0.0198877,True,nan,nan,nan
2288,0.0229944,True,nan,nan,nan
2289,0.0192365,True,nan,nan,nan
2290,0.0248206,True,nan,nan,nan
2291,0.0288593,True,nan,nan,nan
2292,0.0287238,True,nan,nan,nan
2293,0.0253096,True,nan,nan,nan
2294,0.0215882,True,nan,nan,nan
2295,0.0252708,True,nan,nan,nan
2296,0.0265691,True,nan,nan,nan
2297,0.0279577,True,nan,nan,nan
2298,0.0168723,True,nan,nan,nan
2299,0.0244421,True,nan,nan,nan
2300,0.0225064,True,nan,nan,nan
2301,0.0151461,True,nan,nan,nan
2302,0.0297119,True,nan,nan,nan
2303,0.0219885,True,nan,nan,nan
2304,0.0168496,True,nan,nan,nan
2305,0.0235362,True,nan,nan,nan
2306,0.0289709,True,nan,nan,nan
2307,0.0175133,True,nan,nan,nan
2308,0.0284064,True,nan,nan,nan
2309,0.0209445,True,nan,nan,nan
2310,0.015538,True,nan,nan,nan
2311,0.0293982,True,nan,nan,nan
2312,0.0184143,True,nan,nan,nan
2313,0.0249806,True,nan,nan,nan
2314,0.0258211,True,nan,nan,nan
2315,0.0200426,True,nan,nan,nan
2316,0.0183541,True,nan,nan,nan
2317,0.0190934,True,nan,nan,nan
2318,0.0198406,True,nan,nan,nan
2319,0.0159902,True,nan,nan,nan
2320,0.0198118,True,nan,nan,nan
2321,0.0240126,True,nan,nan,nan
2322,0.0285673,True,nan,nan,nan
2323,0.0156222,True,nan,nan,nan
2324,0.0185168,True,nan,nan,nan
2325,0.0284588,True,nan,nan,nan
2326,0.021671,True,nan,nan,nan
2327,0.0208463,True,nan,nan,nan
2328,0.0238277,True,nan,nan,nan
2329,0.019857,True,nan,nan,nan
2330,0.0274012,True,nan,nan,nan
2331,0.0216193,True,nan,nan,nan
2332,0.0232769,True,nan,nan,nan
2333,0.0158507,True,nan,nan,nan
2334,0.0155582,True,nan,nan,nan
2335,0.0179528,True,nan,nan,nan
2336,0.0267629,True,nan,nan,nan
2337,0.0219909,True,nan,nan,nan
2338,0.0229124,True,nan,nan,nan
2339,0.0221542,True,nan,nan,nan
2340,0.0180092,True,nan,nan,nan
2341,0.0246359,True,nan,nan,nan
2342,0.0284432,True,nan,nan,nan
2343,0.0241773,True,nan,nan,nan
2344,0.029514,True,nan,nan,nan
2345,0.0204464,True,nan,nan,nan
2346,0.0208787,True,nan,nan,nan
2347,0.0182769,True,nan,nan,nan
2348,0.0249839,True,nan,nan,nan
2349,0.0201652,True,nan,nan,nan
2350,0.0267546,True,nan,nan,nan
2351,0.0173672,True,nan,nan,nan
2352,0.0237641,True,nan,nan,nan
2353,0.019943,True,nan,nan,nan
2354,0.0242366,True,nan,nan,nan
2355,0.0253443,True,nan,nan,nan
2356,0.0159431,True,nan,nan,nan
2357,0.0191864,True,nan,nan,nan
2358,0.0219158,True,nan,nan,nan
2359,0.028044,True,nan,nan,nan
2360,0.0196944,True,nan,nan,nan
2361,0.0244615,True,nan,nan,nan
2362,0.0261984,True,nan,nan,nan
2363,0.0180553,True,nan,nan,nan
2364,0.0215215,True,nan,nan,nan
2365,0.0206113,True,nan,nan,nan
2366,0.0232281,True,nan,nan,nan
2367,0.0263194,True,nan,nan,nan
2368,0.0224201,True,nan,nan,nan
2369,0.0287036,True,nan,nan,nan
2370,0.0249773,True,nan,nan,nan
2371,0.0242292,True,nan,nan,nan
2372,0.0197636,True,nan,nan,nan
2373,0.0202609,True,nan,nan,nan
2374,0.0201799,True,nan,nan,nan
2375,0.015578,True,nan,nan,nan
2376,0.0189497,True,nan,nan,nan
2377,0.0214859,True,nan,nan,nan
2378,0.0202059,True,nan,nan,nan
2379,0.0228663,True,nan,nan,nan
2380,0.0244983,True,nan,nan,nan
2381,0.0247325,True,nan,nan,nan
2382,0.0206502,True,nan,nan,nan
2383,0.023892,True,nan,nan,nan
2384,0.018629,True,nan,nan,nan
2385,0.0245542,True,nan,nan,nan
2386,0.0289459,True,nan,nan,nan
2387,0.0278933,True,nan,nan,nan
2388,0.0169453,True,nan,nan,nan
2389,0.0164014,True,nan,nan,nan
2390,0.0159089,True,nan,nan,nan
2391,0.0203539,True,nan,nan,nan
2392,0.0223392,True,nan,nan,nan
2393,0.0209035,True,nan,nan,nan
2394,0.0239852,True,nan,nan,nan
2395,0.0283955,True,nan,nan,nan
2396,0.0200857,True,nan,nan,nan
2397,0.017595,True,nan,nan,nan
2398,0.0251072,True,nan,nan,nan
2399,0.0242128,True,nan,nan,nan
2400,0.0213019,True,nan,nan,nan
2401,0.0263784,True,nan,nan,nan
2402,0.0232926,True,nan,nan,nan
2403,0.0228325,True,nan,nan,nan
2404,0.0222591,True,nan,nan,nan
2405,0.0234444,True,nan,nan,nan
2406,0.025895,True,nan,nan,nan
2407,0.0257196,True,nan,nan,nan
2408,0.0224792,True,nan,nan,nan
2409,0.0295021,True,nan,nan,nan
2410,0.0279948,True,nan,nan,nan
2411,0.0193422,True,nan,nan,nan
2412,0.0256012,True,nan,nan,nan
2413,0.0255074,True,nan,nan,nan
2414,0.0295345,True,nan,nan,nan
2415,0.0183304,True,nan,nan,nan
2416,0.0155768,True,nan,nan,nan
2417,0.0259645,True,nan,nan,nan
2418,0.027663,True,nan,nan,nan
2419,0.0176071,True,nan,nan,nan
2420,0.0283555,True,nan,nan,nan
2421,0.024737,True,nan,nan,nan
2422,0.0297754,True,nan,nan,nan
2423,0.0279712,True,nan,nan,nan
2424,0.0282195,True,nan,nan,nan
2425,0.015689,True,nan,nan,nan
2426,0.0276005,True,nan,nan,nan
2427,0.0204076,True,nan,nan,nan
2428,0.0173138,True,nan,nan,nan
2429,0.0282569,True,nan,nan,nan
2430,0.0252821,True,nan,nan,nan
2431,0.0173497,True,nan,nan,nan
2432,0.0164584,True,nan,nan,nan
2433,0.0254015,True,nan,nan,nan
2434,0.0229375,True,nan,nan,nan
2435,0.022379,True,nan,nan,nan
2436,0.0271825,True,nan,nan,nan
2437,0.0257805,True,nan,nan,nan
2438,0.0209975,True,nan,nan,nan
2439,0.0249409,True,nan,nan,nan
2440,0.0273613,True,nan,nan,nan
2441,0.016162,True,nan,nan,nan
2442,0.0254841,True,nan,nan,nan
2443,0.0224895,True,nan,nan,nan
2444,0.0202815,True,nan,nan,nan
2445,0.0289469,True,nan,nan,nan
2446,0.0177872,True,nan,nan,nan
2447,0.0235208,True,nan,nan,nan
2448,0.018917,True,nan,nan,nan
2449,0.0256837,True,nan,nan,nan
2450,0.0255196,True,nan,nan,nan
2451,0.0156469,True,nan,nan,nan
2452,0.0217576,True,nan,nan,nan
2453,0.0200614,True,nan,nan,nan
2454,0.022566,True,nan,nan,nan
2455,0.0292079,True,nan,nan,nan
2456,0.029142,True,nan,nan,nan
2457,0.0236382,True,nan,nan,nan
2458,0.0293737,True,nan,nan,nan
2459,0.016301,True,nan,nan,nan
2460,0.0154165,True,nan,nan,nan
2461,0.0267988,True,nan,nan,nan
2462,0.0240076,True,nan,nan,nan
2463,0.0244407,True,nan,nan,nan
2464,0.0293398,True,nan,nan,nan
2465,0.0190051,True,nan,nan,nan
2466,0.027327,True,nan,nan,nan
2467,0.0179657,True,nan,nan,nan
2468,0.0212519,True,nan,nan,nan
2469,0.0191119,True,nan,nan,nan
2470,0.0220354,True,nan,nan,nan
2471,0.0247289,True,nan,nan,nan
2472,0.0192894,True,nan,nan,nan
2473,0.0268012,True,nan,nan,nan
2474,0.0257699,True,nan,nan,nan
2475,0.015433,True,nan,nan,nan
2476,0.0206265,True,nan,nan,nan
2477,0.0249862,True,nan,nan,nan
2478,0.0151824,True,nan,nan,nan
2479,0.0194795,True,nan,nan,nan
2480,0.0288678,True,nan,nan,nan
2481,0.0264776,True,nan,nan,nan
2482,0.0229042,True,nan,nan,nan
2483,0.0293562,True,nan,nan,nan
2484,0.0166342,True,nan,nan,nan
2485,0.0178116,True,nan,nan,nan
2486,0.028155,True,nan,nan,nan
2487,0.0207381,True,nan,nan,nan
2488,0.0267848,True,nan,nan,nan
2489,0.0282971,True,nan,nan,nan
2490,0.0199074,True,nan,nan,nan
2491,0.0253727,True,nan,nan,nan
2492,0.0286775,True,nan,nan,nan
2493,0.0155448,True,nan,nan,nan
2494,0.021502,True,nan,nan,nan
2495,0.0190775,True,nan,nan,nan
2496,0.0274645,True,nan,nan,nan
2497,0.0156677,True,nan,nan,nan
2498,0.0257782,True,nan,nan,nan
2499,0.0269199,True,nan,nan,nan
2500,0.028017,True,nan,nan,nan
2501,0.0261088,True,nan,nan,nan
2502,0.0298735,True,nan,nan,nan
2503,0.0162384,True,nan,nan,nan
2504,0.0174437,True,nan,nan,nan
2505,0.0258783,True,nan,nan,nan
2506,0.0194864,True,nan,nan,nan
2507,0.0182068,True,nan,nan,nan
2508,0.0209497,True,nan,nan,nan
2509,0.029739,True,nan,nan,nan
2510,0.024205,True,nan,nan,nan
2511,0.0194501,True,nan,nan,nan
2512,0.0279186,True,nan,nan,nan
2513,0.0290489,True,nan,nan,nan
2514,0.0200527,True,nan,nan,nan
2515,0.0277368,True,nan,nan,nan
2516,0.0203519,True,nan,nan,nan
2517,0.0244262,True,nan,nan,nan
2518,0.0155277,True,nan,nan,nan
2519,0.0208151,True,nan,nan,nan
2520,0.0194112,True,nan,nan,nan
2521,0.0234681,True,nan,nan,nan
2522,0.0197057,True,nan,nan,nan
2523,0.0192625,True,nan,nan,nan
2524,0.0167116,True,nan,nan,nan
2525,0.0205788,True,nan,nan,nan
2526,0.0289574,True,nan,nan,nan
2527,0.026203,True,nan,nan,nan
2528,0.015629,True,nan,nan,nan
2529,0.0217224,True,nan,nan,nan
2530,0.0280727,True,nan,nan,nan
2531,0.0238323,True,nan,nan,nan
2532,0.0218384,True,nan,nan,nan
2533,0.0274346,True,nan,nan,nan
2534,0.0191486,True,nan,nan,nan
2535,0.0190772,True,nan,nan,nan
2536,0.0219256,True,nan,nan,nan
2537,0.0214573,True,nan,nan,nan
2538,0.0171745,True,nan,nan,nan
2539,0.0180609,True,nan,nan,nan
2540,0.0226892,True,nan,nan,nan
2541,0.0288931,True,nan,nan,nan
2542,0.0295169,True,nan,nan,nan
2543,0.0254013,True,nan,nan,nan
2544,0.0283783,True,nan,nan,nan
2545,0.0159709,True,nan,nan,nan
2546,0.0292263,True,nan,nan,nan
2547,0.0252489,True,nan,nan,nan
2548,0.0187879,True,nan,nan,nan
2549,0.0294238,True,nan,nan,nan
2550,0.0209939,True,nan,nan,nan
2551,0.0235329,True,nan,nan,nan
2552,0.0240324,True,nan,nan,nan
2553,0.02129,True,nan,nan,nan
2554,0.0275456,True,nan,nan,nan
2555,0.020443,True,nan,nan,nan
2556,0.0159642,True,nan,nan,nan
2557,0.0173785,True,nan,nan,nan
2558,0.0256082,True,nan,nan,nan
2559,0.0221477,True,nan,nan,nan
2560,0.028273,True,nan,nan,nan
2561,0.0262495,True,nan,nan,nan
2562,0.0176333,True,nan,nan,nan
2563,0.0230878,True,nan,nan,nan
2564,0.0197741,True,nan,nan,nan
2565,0.0222738,True,nan,nan,nan
2566,0.028193,True,nan,nan,nan
2567,0.0279335,True,nan,nan,nan
2568,0.0268551,True,nan,nan,nan
2569,0.0270164,True,nan,nan,nan
2570,0.0205459,True,nan,nan,nan
2571,0.0172069,True,nan,nan,nan
2572,0.019593,True,nan,nan,nan
2573,0.0242962,True,nan,nan,nan
2574,0.0205694,True,nan,nan,nan
2575,0.0224581,True,nan,nan,nan
2576,0.0289764,True,nan,nan,nan
2577,0.0289396,True,nan,nan,nan
2578,0.0224235,True,nan,nan,nan
2579,0.0186622,True,nan,nan,nan
2580,0.0200779,True,nan,nan,nan
2581,0.0152094,True,nan,nan,nan
2582,0.0269595,True,nan,nan,nan
2583,0.0296069,True,nan,nan,nan
2584,0.025206,True,nan,nan,nan
2585,0.0297363,True,nan,nan,nan
2586,0.0281305,True,nan,nan,nan
2587,0.0215488,True,nan,nan,nan
2588,0.0227429,True,nan,nan,nan
2589,0.0245312,True,nan,nan,nan
2590,0.0217344,True,nan,nan,nan
2591,0.0264782,True,nan,nan,nan
2592,0.0179315,True,nan,nan,nan
2593,0.0187648,True,nan,nan,nan
2594,0.0275707,True,nan,nan,nan
2595,0.0229466,True,nan,nan,nan
2596,0.0215862,True,nan,nan,nan
2597,0.0218929,True,nan,nan,nan
2598,0.0264741,True,nan,nan,nan
2599,0.0292562,True,nan,nan,nan
2600,0.0288923,True,nan,nan,nan
2601,0.0247658,True,nan,nan,nan
2602,0.0164991,True,nan,nan,nan
2603,0.0203739,True,nan,nan,nan
2604,0.0228373,True,nan,nan,nan
2605,0.0223473,True,nan,nan,nan
2606,0.0235017,True,nan,nan,nan
2607,0.0155526,True,nan,nan,nan
2608,0.0184503,True,nan,nan,nan
2609,0.0281476,True,nan,nan,nan
2610,0.0290386,True,nan,nan,nan
2611,0.0201716,True,nan,nan,nan
2612,0.027319,True,nan,nan,nan
2613,0.0155252,True,nan,nan,nan
2614,0.0201413,True,nan,nan,nan
2615,0.021097,True,nan,nan,nan
2616,0.028142,True,nan,nan,nan
2617,0.0225413,True,nan,nan,nan
2618,0.0276715,True,nan,nan,nan
2619,0.0155343,True,nan,nan,nan
2620,0.0162186,True,nan,nan,nan
2621,0.0275802,True,nan,nan,nan
2622,0.0167671,True,nan,nan,nan
2623,0.0228673,True,nan,nan,nan
2624,0.0156355,True,nan,nan,nan
2625,0.0285453,True,nan,nan,nan
2626,0.0245398,True,nan,nan,nan
2627,0.0219262,True,nan,nan,nan
2628,0.0162527,True,nan,nan,nan
2629,0.0188172,True,nan,nan,nan
2630,0.0153405,True,nan,nan,nan
2631,0.0179487,True,nan,nan,nan
2632,0.0162389,True,nan,nan,nan
2633,0.0153657,True,nan,nan,nan
2634,0.0227646,True,nan,nan,nan
2635,0.0160518,True,nan,nan,nan
2636,0.017759,True,nan,nan,nan
2637,0.0169882,True,nan,nan,nan
2638,0.0189095,True,nan,nan,nan
2639,0.0254142,True,nan,nan,nan
2640,0.0274724,True,nan,nan,nan
2641,0.0287616,True,nan,nan,nan
2642,0.0188597,True,nan,nan,nan
2643,0.0219638,True,nan,nan,nan
2644,0.0229777,True,nan,nan,nan
2645,0.0256553,True,nan,nan,nan
2646,0.0289941,True,nan,nan,nan
2647,0.0216864,True,nan,nan,nan
2648,0.0256082,True,nan,nan,nan
2649,0.0155891,True,nan,nan,nan
2650,0.0178861,True,nan,nan,nan
2651,0.0240964,True,nan,nan,nan
2652,0.0275777,True,nan,nan,nan
2653,0.016948,True,nan,nan,nan
2654,0.0199837,True,nan,nan,nan
2655,0.0254865,True,nan,nan,nan
2656,0.0228189,True,nan,nan,nan
2657,0.0236642,True,nan,nan,nan
2658,0.0151917,True,nan,nan,nan
2659,0.0198216,True,nan,nan,nan
2660,0.0158616,True,nan,nan,nan
2661,0.0161032,True,nan,nan,nan
2662,0.0223267,True,nan,nan,nan
2663,0.0297424,True,nan,nan,nan
2664,0.022062,True,nan,nan,nan
2665,0.0217733,True,nan,nan,nan
2666,0.0183731,True,nan,nan,nan
2667,0.0253767,True,nan,nan,nan
2668,0.0209112,True,nan,nan,nan
2669,0.0245234,True,nan,nan,nan
2670,0.0276071,True,nan,nan,nan
2671,0.0269464,True,nan,nan,nan
2672,0.0236585,True,nan,nan,nan
2673,0.020111,True,nan,nan,nan
2674,0.0179707,True,nan,nan,nan
2675,0.0214205,True,nan,nan,nan
2676,0.028626,True,nan,nan,nan
2677,0.0158071,True,nan,nan,nan
2678,0.0250435,True,nan,nan,nan
2679,0.0282784,True,nan,nan,nan
2680,0.0297625,True,nan,nan,nan
2681,0.0241667,True,nan,nan,nan
2682,0.027173,True,nan,nan,nan
2683,0.0281656,True,nan,nan,nan
2684,0.027039,True,nan,nan,nan
2685,0.0175733,True,nan,nan,nan
2686,0.0184269,True,nan,nan,nan
2687,0.023336,True,nan,nan,nan
2688,0.0154806,True,nan,nan,nan
2689,0.0251041,True,nan,nan,nan
2690,0.0215899,True,nan,nan,nan
2691,0.0298236,True,nan,nan,nan
2692,0.0268316,True,nan,nan,nan
2693,0.0188582,True,nan,nan,nan
2694,0.0163566,True,nan,nan,nan
2695,0.0231905,True,nan,nan,nan
2696,0.0202212,True,nan,nan,nan
2697,0.0298156,True,nan,nan,nan
2698,0.0247176,True,nan,nan,nan
