particle_id,probe_index,time_s,magnitude_ratio,reversed,ever_contacted,sampled_contact_fraction,voidfraction_clipped
10020,10019,4e-4,5.473517956524468,FALSE,TRUE,0.6794401866044651,FALSE
10020,10019,0.06040000000001,16.645327466994317,FALSE,TRUE,0.6794401866044651,FALSE
10020,10019,0.0061,1.062240271639337,TRUE,TRUE,0.6794401866044651,TRUE
10020,10019,0.0055,42.485961767527726,FALSE,TRUE,0.6794401866044651,TRUE
10020,10019,0.0142,31.485250382474867,TRUE,TRUE,0.6794401866044651,TRUE
10020,10019,0.0179,38.908784453829945,TRUE,TRUE,0.6794401866044651,TRUE
10020,10019,0.0059,4.411576953731401,TRUE,TRUE,0.6794401866044651,TRUE
10020,10019,0.0118,1.0376147951636883,TRUE,TRUE,0.6794401866044651,TRUE
10021,10020,0.0093,0.2619551105988085,FALSE,TRUE,0.9750083305564812,TRUE
10021,10020,0.0016,60.36156796071048,FALSE,TRUE,0.9750083305564812,TRUE
10021,10020,0.0068,68.45344505480887,FALSE,TRUE,0.9750083305564812,TRUE
10021,10020,0.0092,28.53558703905128,TRUE,TRUE,0.9750083305564812,TRUE
10021,10020,1e-4,5.460056542993373,FALSE,TRUE,0.9750083305564812,TRUE
10021,10020,0.0043,10.802623037135875,FALSE,TRUE,0.9750083305564812,TRUE
10022,10021,0.0111,10.45650745687453,FALSE,TRUE,0.5134955014995002,FALSE
10022,10021,0.0115,18.795752296886178,TRUE,TRUE,0.5134955014995002,FALSE
10022,10021,0.0165,16.786945505457144,TRUE,TRUE,0.5134955014995002,FALSE
10022,10021,0.0162,12.550529796367593,TRUE,TRUE,0.5134955014995002,FALSE
10022,10021,0.0225,0.17391008600333296,FALSE,TRUE,0.5134955014995002,TRUE
10022,10021,0.0253,0.37953633432638645,FALSE,TRUE,0.5134955014995002,TRUE
10022,10021,0.05770000000001,0.8238474383418003,FALSE,TRUE,0.5134955014995002,TRUE
10022,10021,0.0013,20.873206733802256,FALSE,TRUE,0.5134955014995002,TRUE
10022,10021,0.0223,26.75097794933722,TRUE,TRUE,0.5134955014995002,TRUE
10022,10021,0.05760000000001,21.43615540492664,TRUE,TRUE,0.5134955014995002,TRUE
10022,10021,1e-4,1.8960534532067699,FALSE,TRUE,0.5134955014995002,TRUE
10022,10021,0.06010000000001,2.0887038273675094,TRUE,TRUE,0.5134955014995002,TRUE
10023,10022,1e-4,4.199682406855626,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,0.05820000000001,1.2202546408582031,TRUE,TRUE,0.5284905031656114,FALSE
10023,10022,0.011,35.44952609229735,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,0.0232,19.00679499995976,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,0.05460000000001,45.43472308369057,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,3e-4,5.573065286467597,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,0.0164,4.896884288817149,TRUE,TRUE,0.5284905031656114,FALSE
10023,10022,0.05940000000001,17.805470226971234,FALSE,TRUE,0.5284905031656114,FALSE
10023,10022,0.026,0.27841489546943016,TRUE,TRUE,0.5284905031656114,TRUE
10023,10022,0.0396,1.299719712402589,TRUE,TRUE,0.5284905031656114,TRUE
10023,10022,0.0288,49.6786248461359,FALSE,TRUE,0.5284905031656114,TRUE
10023,10022,0.0343,27.13436752068434,TRUE,TRUE,0.5284905031656114,TRUE
10023,10022,0.0378,40.59698070977673,TRUE,TRUE,0.5284905031656114,TRUE
