particle_id,initial_z_m,retained_at_final_time,outlet_interval_start_s,outlet_interval_end_s,outlet_time_midpoint_s
2048,0.0208168,False,0.09999999999999999,0.19999999999999998,0.15
2049,0.018363,False,0.19999999999999998,0.3,0.25
2050,0.0236481,False,0.09999999999999999,0.19999999999999998,0.15
2051,0.0228915,False,0.39999999999999997,0.5,0.44999999999999996
2052,0.0257895,True,nan,nan,nan
2053,0.0183337,False,0.0,0.09999999999999999,0.049999999999999996
2054,0.0277985,False,0.5,0.6,0.55
2055,0.019726,True,nan,nan,nan
2056,0.0231215,False,0.3,0.39999999999999997,0.35
2057,0.0182691,True,nan,nan,nan
2058,0.0257332,False,0.7,0.7999999999999999,0.75
2059,0.0275395,True,nan,nan,nan
2060,0.0279653,False,1.2,1.3,1.25
2061,0.0295035,False,0.39999999999999997,0.5,0.44999999999999996
2062,0.0226435,False,0.19999999999999998,0.3,0.25
2063,0.0162215,False,0.09999999999999999,0.19999999999999998,0.15
2064,0.0289056,True,nan,nan,nan
2065,0.019664,False,0.09999999999999999,0.19999999999999998,0.15
2066,0.0185354,True,nan,nan,nan
2067,0.0181369,False,0.09999999999999999,0.19999999999999998,0.15
2068,0.0177172,True,nan,nan,nan
2069,0.0226882,False,0.3,0.39999999999999997,0.35
2070,0.0210849,True,nan,nan,nan
2071,0.0230068,False,0.19999999999999998,0.3,0.25
2072,0.0270547,True,nan,nan,nan
2073,0.0270504,False,0.19999999999999998,0.3,0.25
2074,0.0284183,False,0.39999999999999997,0.5,0.44999999999999996
2075,0.0151966,True,nan,nan,nan
2076,0.0170031,False,0.19999999999999998,0.3,0.25
2077,0.0173444,False,0.0,0.09999999999999999,0.049999999999999996
2078,0.0174494,True,nan,nan,nan
2079,0.0170572,False,0.09999999999999999,0.19999999999999998,0.15
2080,0.0292963,False,0.3,0.39999999999999997,0.35
2081,0.0274535,True,nan,nan,nan
2082,0.0289479,True,nan,nan,nan
2083,0.0276556,True,nan,nan,nan
2084,0.0176036,True,nan,nan,nan
2085,0.0293758,False,0.39999999999999997,0.5,0.44999999999999996
2086,0.0242383,False,0.19999999999999998,0.3,0.25
2087,0.0266385,True,nan,nan,nan
2088,0.0284838,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2089,0.0227787,True,nan,nan,nan
2090,0.0218802,True,nan,nan,nan
2091,0.0278929,True,nan,nan,nan
2092,0.018892,False,0.09999999999999999,0.19999999999999998,0.15
2093,0.0159894,False,0.0,0.09999999999999999,0.049999999999999996
2094,0.0200151,False,0.09999999999999999,0.19999999999999998,0.15
2095,0.0250442,False,0.19999999999999998,0.3,0.25
2096,0.0233938,True,nan,nan,nan
2097,0.0166423,True,nan,nan,nan
2098,0.027411,False,0.8999999999999999,1.0,0.95
2099,0.0204132,False,0.09999999999999999,0.19999999999999998,0.15
2100,0.0232389,False,0.19999999999999998,0.3,0.25
2101,0.0219659,False,0.09999999999999999,0.19999999999999998,0.15
2102,0.0165378,True,nan,nan,nan
2103,0.0275968,False,0.8999999999999999,1.0,0.95
2104,0.0188379,True,nan,nan,nan
2105,0.0246755,True,nan,nan,nan
2106,0.0232785,False,0.19999999999999998,0.3,0.25
2107,0.0298741,False,1.4,1.5,1.45
2108,0.0201246,False,0.09999999999999999,0.19999999999999998,0.15
2109,0.0173007,True,nan,nan,nan
2110,0.0260665,False,0.5,0.6,0.55
2111,0.0260663,False,1.0999999999999999,1.2,1.15
2112,0.0243648,True,nan,nan,nan
2113,0.0267896,False,0.39999999999999997,0.5,0.44999999999999996
2114,0.0194159,True,nan,nan,nan
2115,0.0284049,False,0.39999999999999997,0.5,0.44999999999999996
2116,0.0287856,False,0.19999999999999998,0.3,0.25
2117,0.027903,False,1.3,1.4,1.35
2118,0.0237068,False,3.5,3.5999999999999996,3.55
2119,0.017748,False,0.09999999999999999,0.19999999999999998,0.15
2120,0.0260052,True,nan,nan,nan
2121,0.0213936,False,0.09999999999999999,0.19999999999999998,0.15
2122,0.0237839,True,nan,nan,nan
2123,0.026377,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2124,0.0169777,False,0.0,0.09999999999999999,0.049999999999999996
2125,0.0195545,False,0.3,0.39999999999999997,0.35
2126,0.0215259,False,0.39999999999999997,0.5,0.44999999999999996
2127,0.0258933,True,nan,nan,nan
2128,0.0242811,True,nan,nan,nan
2129,0.0221455,True,nan,nan,nan
2130,0.0153545,False,0.0,0.09999999999999999,0.049999999999999996
2131,0.0250987,False,0.7,0.7999999999999999,0.75
2132,0.0269543,False,0.5,0.6,0.55
2133,0.0235402,False,0.39999999999999997,0.5,0.44999999999999996
2134,0.0235932,False,0.19999999999999998,0.3,0.25
2135,0.0298837,False,0.7,0.7999999999999999,0.75
2136,0.0186613,False,0.19999999999999998,0.3,0.25
2137,0.0236589,False,0.3,0.39999999999999997,0.35
2138,0.0188592,False,0.09999999999999999,0.19999999999999998,0.15
2139,0.0294062,True,nan,nan,nan
2140,0.0238869,False,0.09999999999999999,0.19999999999999998,0.15
2141,0.0188568,True,nan,nan,nan
2142,0.0227877,True,nan,nan,nan
2143,0.0268276,False,0.7,0.7999999999999999,0.75
2144,0.0209031,False,0.19999999999999998,0.3,0.25
2145,0.0231341,True,nan,nan,nan
2146,0.0293018,True,nan,nan,nan
2147,0.0159786,False,0.09999999999999999,0.19999999999999998,0.15
2148,0.0200738,False,0.6,0.7,0.6499999999999999
2149,0.0247314,False,0.19999999999999998,0.3,0.25
2150,0.0289911,False,0.39999999999999997,0.5,0.44999999999999996
2151,0.0189402,False,0.5,0.6,0.55
2152,0.0290993,True,nan,nan,nan
2153,0.0178217,True,nan,nan,nan
2154,0.0263084,False,0.3,0.39999999999999997,0.35
2155,0.0186979,True,nan,nan,nan
2156,0.0277993,False,0.3,0.39999999999999997,0.35
2157,0.0234219,True,nan,nan,nan
2158,0.0181562,True,nan,nan,nan
2159,0.0272919,False,0.3,0.39999999999999997,0.35
2160,0.0190939,False,0.09999999999999999,0.19999999999999998,0.15
2161,0.0158277,True,nan,nan,nan
2162,0.0256094,True,nan,nan,nan
2163,0.0241841,True,nan,nan,nan
2164,0.0186552,False,0.0,0.09999999999999999,0.049999999999999996
2165,0.0241093,False,0.19999999999999998,0.3,0.25
2166,0.0268117,False,0.6,0.7,0.6499999999999999
2167,0.0223356,False,0.09999999999999999,0.19999999999999998,0.15
2168,0.0261582,True,nan,nan,nan
2169,0.0161664,False,0.19999999999999998,0.3,0.25
2170,0.0271736,True,nan,nan,nan
2171,0.0163911,True,nan,nan,nan
2172,0.0210536,True,nan,nan,nan
2173,0.0247502,False,0.19999999999999998,0.3,0.25
2174,0.0249824,False,0.5,0.6,0.55
2175,0.0280954,False,0.3,0.39999999999999997,0.35
2176,0.0206434,True,nan,nan,nan
2177,0.0298166,False,0.3,0.39999999999999997,0.35
2178,0.0267271,True,nan,nan,nan
2179,0.0269803,False,1.0999999999999999,1.2,1.15
2180,0.0277268,True,nan,nan,nan
2181,0.0159996,True,nan,nan,nan
2182,0.0181745,False,0.39999999999999997,0.5,0.44999999999999996
2183,0.0222603,False,0.09999999999999999,0.19999999999999998,0.15
2184,0.0284854,True,nan,nan,nan
2185,0.0296804,True,nan,nan,nan
2186,0.0187889,True,nan,nan,nan
2187,0.0273224,True,nan,nan,nan
2188,0.0210842,False,0.19999999999999998,0.3,0.25
2189,0.0203571,False,0.09999999999999999,0.19999999999999998,0.15
2190,0.0200706,True,nan,nan,nan
2191,0.0180196,False,0.09999999999999999,0.19999999999999998,0.15
2192,0.0213858,False,0.09999999999999999,0.19999999999999998,0.15
2193,0.024981,False,0.5,0.6,0.55
2194,0.0206386,False,0.09999999999999999,0.19999999999999998,0.15
2195,0.0219177,False,0.3,0.39999999999999997,0.35
2196,0.0230797,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2197,0.024792,True,nan,nan,nan
2198,0.0179298,False,1.0999999999999999,1.2,1.15
2199,0.0256521,True,nan,nan,nan
2200,0.0237844,True,nan,nan,nan
2201,0.0231298,True,nan,nan,nan
2202,0.0178634,False,1.5999999999999999,1.7,1.65
2203,0.0260668,False,0.19999999999999998,0.3,0.25
2204,0.0202161,False,0.09999999999999999,0.19999999999999998,0.15
2205,0.0270111,True,nan,nan,nan
2206,0.0162525,False,0.09999999999999999,0.19999999999999998,0.15
2207,0.0168183,True,nan,nan,nan
2208,0.0254537,False,0.39999999999999997,0.5,0.44999999999999996
2209,0.0284647,True,nan,nan,nan
2210,0.0233354,True,nan,nan,nan
2211,0.0199194,False,0.19999999999999998,0.3,0.25
2212,0.0274916,False,0.7,0.7999999999999999,0.75
2213,0.0264704,False,0.5,0.6,0.55
2214,0.0271038,True,nan,nan,nan
2215,0.0255899,False,0.19999999999999998,0.3,0.25
2216,0.0284488,False,0.39999999999999997,0.5,0.44999999999999996
2217,0.0267231,True,nan,nan,nan
2218,0.0158852,False,0.09999999999999999,0.19999999999999998,0.15
2219,0.0165607,False,0.19999999999999998,0.3,0.25
2220,0.0162672,False,0.09999999999999999,0.19999999999999998,0.15
2221,0.0261666,False,0.19999999999999998,0.3,0.25
2222,0.0152217,False,0.0,0.09999999999999999,0.049999999999999996
2223,0.0211255,True,nan,nan,nan
2224,0.0287915,True,nan,nan,nan
2225,0.0241421,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2226,0.0249635,False,0.6,0.7,0.6499999999999999
2227,0.0167058,False,0.19999999999999998,0.3,0.25
2228,0.0216457,False,0.19999999999999998,0.3,0.25
2229,0.0175738,False,0.09999999999999999,0.19999999999999998,0.15
2230,0.0295532,False,0.3,0.39999999999999997,0.35
2231,0.0260459,False,0.19999999999999998,0.3,0.25
2232,0.0278399,False,0.3,0.39999999999999997,0.35
2233,0.0205077,True,nan,nan,nan
2234,0.0152378,False,0.09999999999999999,0.19999999999999998,0.15
2235,0.0172378,False,0.19999999999999998,0.3,0.25
2236,0.0289268,False,0.7,0.7999999999999999,0.75
2237,0.0239674,False,0.19999999999999998,0.3,0.25
2238,0.0257425,True,nan,nan,nan
2239,0.0281975,False,0.5,0.6,0.55
2240,0.0284623,False,0.3,0.39999999999999997,0.35
2241,0.0270106,False,0.39999999999999997,0.5,0.44999999999999996
2242,0.0229364,True,nan,nan,nan
2243,0.0213516,True,nan,nan,nan
2244,0.0281469,False,0.19999999999999998,0.3,0.25
2245,0.0287701,False,0.5,0.6,0.55
2246,0.0166985,False,0.0,0.09999999999999999,0.049999999999999996
2247,0.0243589,True,nan,nan,nan
2248,0.0211796,True,nan,nan,nan
2249,0.023106,True,nan,nan,nan
2250,0.0257328,False,0.19999999999999998,0.3,0.25
2251,0.0282844,False,1.0,1.0999999999999999,1.0499999999999998
2252,0.0250203,True,nan,nan,nan
2253,0.0169349,False,0.39999999999999997,0.5,0.44999999999999996
2254,0.0213645,True,nan,nan,nan
2255,0.0285148,True,nan,nan,nan
2256,0.0210432,False,0.3,0.39999999999999997,0.35
2257,0.0181612,False,1.0,1.0999999999999999,1.0499999999999998
2258,0.0166929,True,nan,nan,nan
2259,0.0272963,False,0.5,0.6,0.55
2260,0.0194877,True,nan,nan,nan
2261,0.0241389,False,0.19999999999999998,0.3,0.25
2262,0.018253,True,nan,nan,nan
2263,0.0204268,False,0.19999999999999998,0.3,0.25
2264,0.0229583,False,0.19999999999999998,0.3,0.25
2265,0.0261113,True,nan,nan,nan
2266,0.0187157,False,0.19999999999999998,0.3,0.25
2267,0.0279638,False,0.19999999999999998,0.3,0.25
2268,0.0298718,False,0.3,0.39999999999999997,0.35
2269,0.0295755,False,1.0,1.0999999999999999,1.0499999999999998
2270,0.0296407,True,nan,nan,nan
2271,0.0158811,False,0.39999999999999997,0.5,0.44999999999999996
2272,0.0238771,True,nan,nan,nan
2273,0.0214985,False,0.09999999999999999,0.19999999999999998,0.15
2274,0.0197313,False,0.3,0.39999999999999997,0.35
2275,0.0207235,True,nan,nan,nan
2276,0.0263914,True,nan,nan,nan
2277,0.0200157,False,0.09999999999999999,0.19999999999999998,0.15
2278,0.0250981,False,0.6,0.7,0.6499999999999999
2279,0.0171478,False,0.09999999999999999,0.19999999999999998,0.15
2280,0.0210216,True,nan,nan,nan
2281,0.0237529,False,0.19999999999999998,0.3,0.25
2282,0.0245035,True,nan,nan,nan
2283,0.0242902,False,0.09999999999999999,0.19999999999999998,0.15
2284,0.0247102,False,0.19999999999999998,0.3,0.25
2285,0.024215,False,0.09999999999999999,0.19999999999999998,0.15
2286,0.0192185,False,0.09999999999999999,0.19999999999999998,0.15
2287,0.0227264,False,0.19999999999999998,0.3,0.25
2288,0.0176542,False,0.0,0.09999999999999999,0.049999999999999996
2289,0.0218386,False,0.09999999999999999,0.19999999999999998,0.15
2290,0.0263104,False,0.5,0.6,0.55
2291,0.0294928,False,0.6,0.7,0.6499999999999999
2292,0.0293789,True,nan,nan,nan
2293,0.0279693,False,0.3,0.39999999999999997,0.35
2294,0.0277384,False,0.19999999999999998,0.3,0.25
2295,0.0194476,False,0.19999999999999998,0.3,0.25
2296,0.0279976,False,0.19999999999999998,0.3,0.25
2297,0.026178,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2298,0.0190393,True,nan,nan,nan
2299,0.0221107,False,0.19999999999999998,0.3,0.25
2300,0.0215824,False,2.0,2.1,2.05
2301,0.0227215,True,nan,nan,nan
2302,0.0172829,False,0.09999999999999999,0.19999999999999998,0.15
2303,0.0288519,False,0.7,0.7999999999999999,0.75
2304,0.015697,True,nan,nan,nan
2305,0.0202797,True,nan,nan,nan
2306,0.0256731,False,0.5,0.6,0.55
2307,0.0163497,True,nan,nan,nan
2308,0.0227103,False,0.09999999999999999,0.19999999999999998,0.15
2309,0.0244133,False,2.1,2.1999999999999997,2.15
2310,0.0280931,False,0.19999999999999998,0.3,0.25
2311,0.0222266,False,0.8999999999999999,1.0,0.95
2312,0.0248125,False,0.6,0.7,0.6499999999999999
2313,0.0164823,False,0.0,0.09999999999999999,0.049999999999999996
2314,0.0237576,True,nan,nan,nan
2315,0.0151763,False,0.3,0.39999999999999997,0.35
2316,0.0253207,True,nan,nan,nan
2317,0.0159988,False,0.0,0.09999999999999999,0.049999999999999996
2318,0.0289572,False,1.3,1.4,1.35
2319,0.0159682,False,0.09999999999999999,0.19999999999999998,0.15
2320,0.0269957,True,nan,nan,nan
2321,0.0174423,False,0.09999999999999999,0.19999999999999998,0.15
2322,0.024714,True,nan,nan,nan
2323,0.0185901,False,0.6,0.7,0.6499999999999999
2324,0.0188528,True,nan,nan,nan
2325,0.0193338,False,0.09999999999999999,0.19999999999999998,0.15
2326,0.0189679,True,nan,nan,nan
2327,0.0247258,True,nan,nan,nan
2328,0.0173275,False,0.0,0.09999999999999999,0.049999999999999996
2329,0.0217485,False,0.09999999999999999,0.19999999999999998,0.15
2330,0.0209589,True,nan,nan,nan
2331,0.0198318,True,nan,nan,nan
2332,0.0240881,True,nan,nan,nan
2333,0.0213166,False,0.3,0.39999999999999997,0.35
2334,0.0217427,False,0.09999999999999999,0.19999999999999998,0.15
2335,0.0170031,False,0.09999999999999999,0.19999999999999998,0.15
2336,0.0214242,False,0.6,0.7,0.6499999999999999
2337,0.015217,False,0.3,0.39999999999999997,0.35
2338,0.0209263,True,nan,nan,nan
2339,0.0246075,False,1.4,1.5,1.45
2340,0.0238917,True,nan,nan,nan
2341,0.0281439,False,3.5,3.5999999999999996,3.55
2342,0.0222632,False,0.19999999999999998,0.3,0.25
2343,0.0186304,False,0.09999999999999999,0.19999999999999998,0.15
2344,0.0196737,False,0.09999999999999999,0.19999999999999998,0.15
2345,0.0176236,True,nan,nan,nan
2346,0.0267578,False,0.5,0.6,0.55
2347,0.0247181,True,nan,nan,nan
2348,0.0218333,False,0.09999999999999999,0.19999999999999998,0.15
2349,0.0231829,False,0.19999999999999998,0.3,0.25
2350,0.0220654,False,2.6,2.6999999999999997,2.65
2351,0.029525,False,0.19999999999999998,0.3,0.25
2352,0.0160729,True,nan,nan,nan
2353,0.0216802,False,0.19999999999999998,0.3,0.25
2354,0.0179147,False,0.09999999999999999,0.19999999999999998,0.15
2355,0.0225412,True,nan,nan,nan
2356,0.0231038,False,0.19999999999999998,0.3,0.25
2357,0.0197791,False,0.39999999999999997,0.5,0.44999999999999996
2358,0.027072,True,nan,nan,nan
2359,0.0186194,True,nan,nan,nan
2360,0.0297578,False,1.2,1.3,1.25
2361,0.0273145,True,nan,nan,nan
2362,0.0280177,True,nan,nan,nan
2363,0.028082,False,1.2,1.3,1.25
2364,0.0269467,False,0.19999999999999998,0.3,0.25
2365,0.0192925,True,nan,nan,nan
2366,0.0263828,False,0.19999999999999998,0.3,0.25
2367,0.0251282,False,0.09999999999999999,0.19999999999999998,0.15
2368,0.0240028,False,0.7,0.7999999999999999,0.75
2369,0.0215567,True,nan,nan,nan
2370,0.0174648,False,0.09999999999999999,0.19999999999999998,0.15
2371,0.0241889,True,nan,nan,nan
2372,0.0228108,False,0.09999999999999999,0.19999999999999998,0.15
2373,0.0224892,False,0.3,0.39999999999999997,0.35
2374,0.0181716,False,0.5,0.6,0.55
2375,0.0247336,False,0.39999999999999997,0.5,0.44999999999999996
2376,0.0182263,False,0.09999999999999999,0.19999999999999998,0.15
2377,0.0261401,True,nan,nan,nan
2378,0.0285039,False,0.19999999999999998,0.3,0.25
2379,0.0177856,True,nan,nan,nan
2380,0.018475,False,0.3,0.39999999999999997,0.35
2381,0.0262634,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2382,0.0233089,True,nan,nan,nan
2383,0.0161733,False,0.5,0.6,0.55
2384,0.0248029,False,0.19999999999999998,0.3,0.25
2385,0.01673,False,3.5,3.5999999999999996,3.55
2386,0.0167671,False,0.19999999999999998,0.3,0.25
2387,0.0214474,True,nan,nan,nan
2388,0.017265,False,0.0,0.09999999999999999,0.049999999999999996
2389,0.0281603,False,0.19999999999999998,0.3,0.25
2390,0.0154612,False,0.0,0.09999999999999999,0.049999999999999996
2391,0.0204506,False,0.39999999999999997,0.5,0.44999999999999996
2392,0.0188449,False,0.09999999999999999,0.19999999999999998,0.15
2393,0.0155152,True,nan,nan,nan
2394,0.0227751,False,0.3,0.39999999999999997,0.35
2395,0.0174808,False,0.0,0.09999999999999999,0.049999999999999996
2396,0.0158229,True,nan,nan,nan
2397,0.0246579,True,nan,nan,nan
2398,0.0177647,False,0.19999999999999998,0.3,0.25
2399,0.0204392,False,0.09999999999999999,0.19999999999999998,0.15
2400,0.0162322,True,nan,nan,nan
2401,0.0266287,False,3.5,3.5999999999999996,3.55
2402,0.0288999,False,0.7,0.7999999999999999,0.75
2403,0.0224287,False,0.39999999999999997,0.5,0.44999999999999996
2404,0.0202386,False,0.3,0.39999999999999997,0.35
2405,0.0179701,False,0.09999999999999999,0.19999999999999998,0.15
2406,0.0269083,False,0.5,0.6,0.55
2407,0.0282758,False,0.7,0.7999999999999999,0.75
2408,0.0272134,True,nan,nan,nan
2409,0.0268422,False,0.19999999999999998,0.3,0.25
2410,0.0280636,True,nan,nan,nan
2411,0.0170049,True,nan,nan,nan
2412,0.0242746,True,nan,nan,nan
2413,0.0281256,False,0.19999999999999998,0.3,0.25
2414,0.0242303,True,nan,nan,nan
2415,0.0259405,False,3.5,3.5999999999999996,3.55
2416,0.0202905,False,0.3,0.39999999999999997,0.35
2417,0.0238093,False,0.7999999999999999,0.8999999999999999,0.8499999999999999
2418,0.0163308,False,0.09999999999999999,0.19999999999999998,0.15
2419,0.0183895,False,1.5999999999999999,1.7,1.65
2420,0.0266167,True,nan,nan,nan
2421,0.0154742,False,0.19999999999999998,0.3,0.25
2422,0.0244247,False,0.19999999999999998,0.3,0.25
2423,0.0294753,False,0.19999999999999998,0.3,0.25
2424,0.0169964,False,0.19999999999999998,0.3,0.25
2425,0.0189188,False,0.09999999999999999,0.19999999999999998,0.15
2426,0.0279144,False,0.3,0.39999999999999997,0.35
2427,0.0228298,False,0.09999999999999999,0.19999999999999998,0.15
2428,0.0259397,True,nan,nan,nan
2429,0.0206625,False,0.19999999999999998,0.3,0.25
2430,0.0190428,True,nan,nan,nan
2431,0.0269395,False,0.3,0.39999999999999997,0.35
2432,0.0290926,False,0.39999999999999997,0.5,0.44999999999999996
2433,0.0298204,True,nan,nan,nan
2434,0.0173701,True,nan,nan,nan
2435,0.0186472,True,nan,nan,nan
2436,0.0210069,False,0.09999999999999999,0.19999999999999998,0.15
2437,0.0255765,True,nan,nan,nan
2438,0.0224479,False,0.09999999999999999,0.19999999999999998,0.15
2439,0.018841,False,0.19999999999999998,0.3,0.25
2440,0.0224203,False,0.09999999999999999,0.19999999999999998,0.15
2441,0.0265027,False,0.19999999999999998,0.3,0.25
2442,0.0200554,False,0.19999999999999998,0.3,0.25
2443,0.0155076,True,nan,nan,nan
2444,0.018463,False,0.19999999999999998,0.3,0.25
2445,0.022889,True,nan,nan,nan
2446,0.0275673,False,0.3,0.39999999999999997,0.35
2447,0.0242186,False,0.09999999999999999,0.19999999999999998,0.15
2448,0.021518,False,0.19999999999999998,0.3,0.25
2449,0.0198695,True,nan,nan,nan
2450,0.0170662,True,nan,nan,nan
2451,0.0242653,True,nan,nan,nan
2452,0.0184024,False,0.09999999999999999,0.19999999999999998,0.15
2453,0.0216711,True,nan,nan,nan
2454,0.0254323,True,nan,nan,nan
2455,0.0234163,True,nan,nan,nan
2456,0.0179616,False,0.3,0.39999999999999997,0.35
2457,0.0242282,False,0.19999999999999998,0.3,0.25
2458,0.0192324,False,0.09999999999999999,0.19999999999999998,0.15
2459,0.0157265,False,0.0,0.09999999999999999,0.049999999999999996
2460,0.0189349,False,0.09999999999999999,0.19999999999999998,0.15
2461,0.0256679,True,nan,nan,nan
2462,0.0239874,False,0.19999999999999998,0.3,0.25
2463,0.0271552,False,0.19999999999999998,0.3,0.25
2464,0.0151432,True,nan,nan,nan
2465,0.0239203,False,0.5,0.6,0.55
2466,0.0267397,False,0.3,0.39999999999999997,0.35
2467,0.0296886,False,0.39999999999999997,0.5,0.44999999999999996
2468,0.0269264,False,0.19999999999999998,0.3,0.25
2469,0.0176729,True,nan,nan,nan
2470,0.0209359,True,nan,nan,nan
2471,0.0257283,False,3.5999999999999996,3.6999999999999997,3.6499999999999995
2472,0.0244144,False,0.19999999999999998,0.3,0.25
2473,0.0214726,False,0.6,0.7,0.6499999999999999
2474,0.0292552,False,0.7,0.7999999999999999,0.75
2475,0.0280388,False,0.8999999999999999,1.0,0.95
2476,0.0167916,False,0.09999999999999999,0.19999999999999998,0.15
2477,0.0273228,True,nan,nan,nan
2478,0.0253371,True,nan,nan,nan
2479,0.0195901,False,0.09999999999999999,0.19999999999999998,0.15
2480,0.0230228,False,0.19999999999999998,0.3,0.25
2481,0.0164586,True,nan,nan,nan
2482,0.0199058,False,0.19999999999999998,0.3,0.25
2483,0.0191059,False,0.09999999999999999,0.19999999999999998,0.15
2484,0.0180139,False,0.09999999999999999,0.19999999999999998,0.15
2485,0.0166429,True,nan,nan,nan
2486,0.0204699,False,0.3,0.39999999999999997,0.35
2487,0.0205283,False,0.19999999999999998,0.3,0.25
2488,0.0157785,True,nan,nan,nan
2489,0.0219828,True,nan,nan,nan
2490,0.0221091,False,0.3,0.39999999999999997,0.35
2491,0.0156945,True,nan,nan,nan
2492,0.0232108,False,0.5,0.6,0.55
2493,0.0233775,False,0.19999999999999998,0.3,0.25
2494,0.021272,False,0.19999999999999998,0.3,0.25
2495,0.0250485,False,0.19999999999999998,0.3,0.25
2496,0.0156206,False,0.0,0.09999999999999999,0.049999999999999996
2497,0.0206615,False,0.09999999999999999,0.19999999999999998,0.15
2498,0.02565,False,0.39999999999999997,0.5,0.44999999999999996
2499,0.0281454,False,0.19999999999999998,0.3,0.25
2500,0.018719,False,0.09999999999999999,0.19999999999999998,0.15
2501,0.0265018,False,0.3,0.39999999999999997,0.35
2502,0.0232982,True,nan,nan,nan
2503,0.0158743,False,0.0,0.09999999999999999,0.049999999999999996
2504,0.0159425,False,0.09999999999999999,0.19999999999999998,0.15
2505,0.0180681,False,0.09999999999999999,0.19999999999999998,0.15
2506,0.0216586,False,0.09999999999999999,0.19999999999999998,0.15
2507,0.0220247,False,0.3,0.39999999999999997,0.35
2508,0.0271668,True,nan,nan,nan
2509,0.0175902,True,nan,nan,nan
2510,0.0285859,True,nan,nan,nan
2511,0.0156201,False,0.39999999999999997,0.5,0.44999999999999996
2512,0.0274791,True,nan,nan,nan
2513,0.0225741,False,0.6,0.7,0.6499999999999999
2514,0.0155588,False,0.0,0.09999999999999999,0.049999999999999996
2515,0.0290595,False,0.39999999999999997,0.5,0.44999999999999996
2516,0.0198637,False,0.09999999999999999,0.19999999999999998,0.15
2517,0.0161193,False,0.0,0.09999999999999999,0.049999999999999996
2518,0.0274251,True,nan,nan,nan
2519,0.0295878,False,0.39999999999999997,0.5,0.44999999999999996
2520,0.0284043,True,nan,nan,nan
2521,0.0183519,False,0.09999999999999999,0.19999999999999998,0.15
2522,0.0236994,False,0.19999999999999998,0.3,0.25
2523,0.0213753,True,nan,nan,nan
2524,0.0268825,False,0.3,0.39999999999999997,0.35
2525,0.0231042,False,1.0,1.0999999999999999,1.0499999999999998
2526,0.0259494,False,0.19999999999999998,0.3,0.25
2527,0.0243339,False,0.3,0.39999999999999997,0.35
