timestep,time_s,retained_count,retained_fraction,cumulative_outlet_count,cumulative_breakthrough_fraction,new_outlet_count,z_mean_m,z_p10_m,z_p50_m,z_p90_m,downward_velocity_mean_m_s
7400000,7.3999999999999995,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979726982499999,0.001055718,0.008400040000000001,0.01158559,8.013512919701023e-05
7500000,7.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979638590878379,0.001055736,0.008400040000000001,0.01158559,5.3334480613378395e-05
7600000,7.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979509671486488,0.001055728,0.008400040000000001,0.01158559,-0.00019417229732220266
7700000,7.699999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00697949651,0.0010557,0.008400040000000001,0.01158559,-3.300998797426353e-05
7800000,7.8,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069794737692567554,0.0010557370000000002,0.008400040000000001,0.01158559,5.791153434510808e-05
7900000,7.8999999999999995,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069794920118918915,0.001055734,0.008400040000000001,0.01158559,-0.0001897898936253379
8000000,8.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979510119932433,0.001055744,0.008400040000000001,0.01158559,0.00032379196059006754
8100000,8.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979505300405405,0.001055717,0.008400040000000001,0.01158559,0.00011109064943783792
8200000,8.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979497370945946,0.001055734,0.008400040000000001,0.01158559,7.588107103837843e-05
8300000,8.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979339147499999,0.001055716,0.008400040000000001,0.01158559,-1.5855877826510148e-05
8400000,8.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069793598158108105,0.001055716,0.008400040000000001,0.01158559,-0.00019424482537314862
8500000,8.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979370047297298,0.001055744,0.008400040000000001,0.01158559,-0.0002610926487068919
8600000,8.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979374162297296,0.001055715,0.008400040000000001,0.01158559,-0.00024303639642057765
8700000,8.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979423816891893,0.0010557420000000001,0.008400040000000001,0.01158559,0.00036517675974091215
8800000,8.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979419066418919,0.001055715,0.008400040000000001,0.01158559,5.1562524576310774e-05
8900000,8.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006979328855743243,0.001055723,0.008400040000000001,0.01158559,0.0001707137664985135
9000000,9.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00697944970277027,0.001055705,0.008400040000000001,0.01158559,-4.2113550473723e-05
9100000,9.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00697932992527027,0.001055731,0.008400040000000001,0.01158559,0.0008763448569668245
9200000,9.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980210229324324,0.001055697,0.008400040000000001,0.01158559,-6.699633113243243e-05
9300000,9.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980269975270271,0.001055705,0.008400040000000001,0.01158559,-1.0297651245006756e-05
9400000,9.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980272531351351,0.001055722,0.008400040000000001,0.01158559,-6.259246651689189e-05
9500000,9.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980235628918919,0.001055604,0.008400040000000001,0.01158559,0.0001293599870862162
9600000,9.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980271633040539,0.001055694,0.008400040000000001,0.01158559,-4.958131773189189e-05
9700000,9.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980258997972973,0.001055713,0.008400040000000001,0.01158559,-7.671722509549189e-05
9800000,9.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698023978222973,0.001055703,0.008400040000000001,0.01158559,-9.357530191568243e-05
9900000,9.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980279427567567,0.001055704,0.008400040000000001,0.01158559,-5.1013451794763514e-05
10000000,10.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980240403513512,0.001055713,0.008400040000000001,0.01158559,-0.00017179586088398647
10100000,10.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980164390337838,0.001055694,0.008400040000000001,0.01158559,-0.00010424689142824325
10200000,10.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980219464121622,0.001055692,0.008400040000000001,0.01158559,0.00011360444115360812
10300000,10.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980163359662162,0.0010557020000000002,0.008400040000000001,0.01158559,-7.256909885366216e-05
10400000,10.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980180083918919,0.001055692,0.008400040000000001,0.01158559,3.268006802537838e-05
10500000,10.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980193794189189,0.0010557000000000001,0.008400040000000001,0.01158559,1.7284691681189188e-05
10600000,10.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980183116891892,0.00105571,0.008400040000000001,0.01158559,-0.00014729580021405407
10700000,10.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980223668918919,0.0010557000000000001,0.008400040000000001,0.01158559,-4.784922104628379e-05
10800000,10.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980236863783784,0.001055681,0.008400040000000001,0.01158559,0.00014690625527741892
10900000,10.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980170672364865,0.001055699,0.008400040000000001,0.01158559,0.0001303358620070135
11000000,11.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980190480675675,0.001055699,0.008400040000000001,0.01158559,0.0001965556186887027
11100000,11.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980151975540541,0.0010557000000000001,0.008400040000000001,0.01158559,-6.384284631691216e-05
11200000,11.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980160983378379,0.001055699,0.008400040000000001,0.01158559,-0.00016298032716531758
11300000,11.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980236046351351,0.001055698,0.008400040000000001,0.01158559,9.796091733741216e-05
11400000,11.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980151052972973,0.00105568,0.008400040000000001,0.01158559,2.976782805314189e-05
11500000,11.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980186271283784,0.0010556889999999998,0.008400040000000001,0.01158559,-0.00011978697485729728
11600000,11.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980186589054054,0.001055707,0.008400040000000001,0.01158559,-3.475183424427702e-05
11700000,11.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698016985222973,0.00105568,0.008400040000000001,0.01158559,1.3552865736283782e-05
11800000,11.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980167998310811,0.001055617,0.008400040000000001,0.01158559,-0.00013873110133812163
11900000,11.899999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980210315135135,0.001055699,0.008400040000000001,0.01158559,4.787778993478378e-05
12000000,12.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980196220675676,0.001055669,0.008400040000000001,0.01158559,8.632220133837837e-05
12100000,12.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980258967229729,0.001055688,0.008400040000000001,0.01158559,-7.531770637263512e-06
12200000,12.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980270424729729,0.001055706,0.008400040000000001,0.01158559,3.908837654594595e-05
12300000,12.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980195614256757,0.001055677,0.008400040000000001,0.01158559,7.227302396831082e-05
12400000,12.399999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980239197635135,0.001055688,0.008400040000000001,0.01158559,-0.0001012466327612162
12500000,12.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069802553090540535,0.001055697,0.008400040000000001,0.01158559,-0.00016040244648751352
12600000,12.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069802317746621625,0.001055679,0.008400040000000001,0.01158559,7.52100487381081e-05
12700000,12.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069802559758783776,0.001055687,0.008400040000000001,0.01158559,7.809614145056082e-05
12800000,12.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698022948331081,0.001055696,0.008400040000000001,0.01158559,5.0333619721567575e-05
12900000,12.899999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980209908581081,0.001055677,0.008400040000000001,0.01158559,-9.63680830995946e-05
13000000,13.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980231614932431,0.001055686,0.008400040000000001,0.01158559,-4.829057593014865e-05
13100000,13.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980235166824323,0.001055705,0.008400040000000001,0.01158559,-1.4746271368918922e-05
13200000,13.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980183063175676,0.001055686,0.008400040000000001,0.01158559,4.517290304702703e-05
13300000,13.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980203163175675,0.001055687,0.008400040000000001,0.01158559,2.5757582901959462e-05
13400000,13.399999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980151353108108,0.001055696,0.008400040000000001,0.01158559,-0.00014652147613425677
13500000,13.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801622405405404,0.001055675,0.008400040000000001,0.01158559,0.00024345388835925674
13600000,13.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980241830608109,0.001055685,0.008400040000000001,0.01158559,-3.855898805277027e-05
13700000,13.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980158560608108,0.001055686,0.008400040000000001,0.01158559,-0.00014000816171699324
13800000,13.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980183141824324,0.001055686,0.008400040000000001,0.01158559,-7.127258920067568e-05
13900000,13.899999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980181721756756,0.001055677,0.008400040000000001,0.01158559,-2.2990985549344593e-05
14000000,14.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801647642567565,0.001055694,0.008400040000000001,0.01158559,3.4565743805202704e-05
14100000,14.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980184480405405,0.001055683,0.008400040000000001,0.01158559,0.00010713240926547296
14200000,14.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980195230135135,0.001055674,0.008400040000000001,0.01158559,-2.208071485841892e-05
14300000,14.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980195543378378,0.001055685,0.008400040000000001,0.01158559,-7.44813667342027e-05
14400000,14.399999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069802666910135135,0.001055675,0.008400040000000001,0.01158559,-7.29263506027027e-05
14500000,14.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980246111418918,0.0010556650000000001,0.008400040000000001,0.01158559,-6.980581879324325e-05
14600000,14.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980176392702703,0.001055677,0.008400040000000001,0.01158559,-0.00016369720908520268
14700000,14.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980230628175676,0.0010556839999999999,0.008400040000000001,0.01158559,1.5612887635270267e-05
14800000,14.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980231864054055,0.001055675,0.008400040000000001,0.01158559,-6.316163047333783e-05
14900000,14.899999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698014657608108,0.001055683,0.008400040000000001,0.01158559,2.288871515202703e-05
15000000,15.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980201492027027,0.0010556819999999998,0.008400040000000001,0.01158559,5.609459168837838e-05
15100000,15.1,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980194570945945,0.001055664,0.008400040000000001,0.01158559,3.6441998877635125e-05
15200000,15.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980198451148649,0.0010556650000000001,0.008400040000000001,0.01158559,5.4032299048236485e-05
15300000,15.299999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698019042972973,0.001055692,0.008400040000000001,0.01158559,2.590487419398648e-05
15400000,15.399999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980175152094595,0.0010556650000000001,0.008400040000000001,0.01158559,-3.616595546135135e-05
15500000,15.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980147647702702,0.001055673,0.008400040000000001,0.01158559,3.753579155364865e-05
15600000,15.6,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980186585608108,0.0010556819999999998,0.008400040000000001,0.01158559,-7.50221482277973e-05
15700000,15.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801524099324325,0.001055656,0.008400040000000001,0.01158559,8.977594123527027e-05
15800000,15.799999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980137424189189,0.001055674,0.008400040000000001,0.01158559,-8.206419642653378e-05
15900000,15.899999999999999,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980196296891891,0.0010556839999999999,0.008400040000000001,0.01158559,0.00011932055667905407
16000000,16.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980136665135135,0.0010556530000000001,0.008400040000000001,0.01158559,2.9979806177898654e-05
16100000,16.099999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980153889527027,0.001055674,0.008400040000000001,0.01158559,-0.00010111981717952703
16200000,16.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980192651283783,0.001055683,0.008400040000000001,0.01158559,0.0002804126597915473
16300000,16.3,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980160041824324,0.0010556650000000001,0.008400040000000001,0.01158559,2.3519160697432435e-05
16400000,16.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980157856959459,0.001055666,0.008400040000000001,0.01158559,-7.913309523993244e-05
16500000,16.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980163851959461,0.0010556819999999998,0.008400040000000001,0.01158559,0.0002046770240666892
16600000,16.599999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801585625,0.001055674,0.008400040000000001,0.01158559,6.105060389425676e-05
16700000,16.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980174509121621,0.001055656,0.008400040000000001,0.01158559,-2.474355542202703e-05
16800000,16.8,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980162298581081,0.001055674,0.008400040000000001,0.01158559,0.00016037079697432433
16900000,16.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980167077297298,0.001055683,0.008400040000000001,0.01158559,0.0001407003742426892
17000000,17.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980207428445946,0.001055659,0.008400040000000001,0.01158559,-6.645775549756757e-05
17100000,17.099999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980199483716215,0.001055675,0.008400040000000001,0.01158559,7.539620249283784e-05
17200000,17.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980114843445947,0.001055673,0.008400040000000001,0.01158559,-2.1016387360675674e-05
17300000,17.3,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980173490337838,0.0010556580000000001,0.008400040000000001,0.01158559,-9.958280401621622e-06
17400000,17.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980174454256757,0.001055674,0.008400040000000001,0.01158559,0.00010857750278722974
17500000,17.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980164949324324,0.001055664,0.008400040000000001,0.01158559,8.514981961346623e-05
17600000,17.599999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801537508108105,0.001055645,0.008400040000000001,0.01158559,-0.00012511870846067567
17700000,17.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980123949054053,0.001055656,0.008400040000000001,0.01158559,8.098461241925675e-06
17800000,17.8,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980164213040541,0.001055674,0.008400040000000001,0.01158559,-0.00023539576340135133
17900000,17.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980151615675676,0.001055657,0.008400040000000001,0.01158559,-7.695857095554054e-05
18000000,18.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980115335608108,0.001055674,0.008400040000000001,0.01158559,0.00010015332860527026
