particle_id,initial_z_m,retained_at_final_time,outlet_interval_start_s,outlet_interval_end_s,outlet_time_midpoint_s
2053,0.0185682,True,nan,nan,nan
2054,0.0187999,False,0.0,0.09999999999999999,0.049999999999999996
2055,0.0250441,False,0.09999999999999999,0.19999999999999998,0.15
2056,0.0285962,False,0.6,0.7,0.6499999999999999
2057,0.0280801,False,0.09999999999999999,0.19999999999999998,0.15
2058,0.0279849,False,0.19999999999999998,0.3,0.25
2059,0.0231642,False,0.09999999999999999,0.19999999999999998,0.15
2060,0.0227933,False,0.09999999999999999,0.19999999999999998,0.15
2061,0.0259545,False,0.19999999999999998,0.3,0.25
2062,0.0292264,False,0.09999999999999999,0.19999999999999998,0.15
2063,0.0253561,False,0.39999999999999997,0.5,0.44999999999999996
2064,0.0269246,False,0.09999999999999999,0.19999999999999998,0.15
2065,0.0263284,False,0.19999999999999998,0.3,0.25
2066,0.0222048,False,0.19999999999999998,0.3,0.25
2067,0.0285674,False,0.09999999999999999,0.19999999999999998,0.15
2068,0.029606,False,0.3,0.39999999999999997,0.35
2069,0.0251328,False,0.09999999999999999,0.19999999999999998,0.15
2070,0.0253797,False,0.19999999999999998,0.3,0.25
2071,0.0181874,False,0.5,0.6,0.55
2072,0.0291635,False,0.09999999999999999,0.19999999999999998,0.15
2073,0.0210119,False,0.09999999999999999,0.19999999999999998,0.15
2074,0.0205562,False,0.09999999999999999,0.19999999999999998,0.15
2075,0.0249106,False,0.5,0.6,0.55
2076,0.0240047,False,0.6,0.7,0.6499999999999999
2077,0.0173647,False,0.09999999999999999,0.19999999999999998,0.15
2078,0.0194179,False,0.09999999999999999,0.19999999999999998,0.15
2079,0.0265278,False,0.09999999999999999,0.19999999999999998,0.15
2080,0.0188892,False,0.0,0.09999999999999999,0.049999999999999996
2081,0.0163472,False,0.0,0.09999999999999999,0.049999999999999996
2082,0.0265561,False,0.3,0.39999999999999997,0.35
2083,0.0289165,False,0.19999999999999998,0.3,0.25
2084,0.021748,False,0.19999999999999998,0.3,0.25
2085,0.0167655,False,0.0,0.09999999999999999,0.049999999999999996
2086,0.0258497,False,0.09999999999999999,0.19999999999999998,0.15
2087,0.0158269,False,0.0,0.09999999999999999,0.049999999999999996
2088,0.0191059,False,0.09999999999999999,0.19999999999999998,0.15
2089,0.0245063,False,0.39999999999999997,0.5,0.44999999999999996
2090,0.0289925,False,0.19999999999999998,0.3,0.25
2091,0.016755,False,0.09999999999999999,0.19999999999999998,0.15
2092,0.0156165,False,0.09999999999999999,0.19999999999999998,0.15
2093,0.0216946,False,0.09999999999999999,0.19999999999999998,0.15
2094,0.0248539,False,0.19999999999999998,0.3,0.25
2095,0.0271264,False,0.09999999999999999,0.19999999999999998,0.15
2096,0.0196843,False,0.19999999999999998,0.3,0.25
2097,0.0236634,False,0.5,0.6,0.55
2098,0.0185709,False,0.09999999999999999,0.19999999999999998,0.15
2099,0.0161214,False,0.0,0.09999999999999999,0.049999999999999996
2100,0.0273614,False,0.19999999999999998,0.3,0.25
2101,0.0176044,False,0.0,0.09999999999999999,0.049999999999999996
2102,0.0201836,False,0.0,0.09999999999999999,0.049999999999999996
2103,0.0174567,False,0.0,0.09999999999999999,0.049999999999999996
2104,0.0172095,False,0.0,0.09999999999999999,0.049999999999999996
2105,0.024448,False,0.09999999999999999,0.19999999999999998,0.15
2106,0.0232112,False,0.19999999999999998,0.3,0.25
2107,0.0272197,False,0.6,0.7,0.6499999999999999
2108,0.0205934,False,0.0,0.09999999999999999,0.049999999999999996
2109,0.0173983,False,0.0,0.09999999999999999,0.049999999999999996
2110,0.017006,False,0.0,0.09999999999999999,0.049999999999999996
2111,0.0221518,False,0.09999999999999999,0.19999999999999998,0.15
2112,0.0207109,False,0.09999999999999999,0.19999999999999998,0.15
2113,0.0213001,False,0.09999999999999999,0.19999999999999998,0.15
2114,0.0276354,False,0.19999999999999998,0.3,0.25
2115,0.0174748,False,0.09999999999999999,0.19999999999999998,0.15
2116,0.0289934,False,0.19999999999999998,0.3,0.25
2117,0.0220707,False,0.19999999999999998,0.3,0.25
2118,0.0255649,False,0.19999999999999998,0.3,0.25
2119,0.0164803,False,0.0,0.09999999999999999,0.049999999999999996
2120,0.0163677,False,0.0,0.09999999999999999,0.049999999999999996
2121,0.0259955,False,0.09999999999999999,0.19999999999999998,0.15
2122,0.0154772,False,0.3,0.39999999999999997,0.35
2123,0.0284444,False,0.19999999999999998,0.3,0.25
2124,0.0219093,False,0.09999999999999999,0.19999999999999998,0.15
2125,0.0175068,False,0.0,0.09999999999999999,0.049999999999999996
2126,0.0275326,False,0.09999999999999999,0.19999999999999998,0.15
2127,0.0295051,False,0.09999999999999999,0.19999999999999998,0.15
2128,0.016721,False,0.3,0.39999999999999997,0.35
2129,0.0282914,False,0.09999999999999999,0.19999999999999998,0.15
2130,0.0274357,False,0.3,0.39999999999999997,0.35
2131,0.0259801,False,0.09999999999999999,0.19999999999999998,0.15
2132,0.0233288,False,0.19999999999999998,0.3,0.25
2133,0.0237172,False,0.09999999999999999,0.19999999999999998,0.15
2134,0.0156694,False,0.0,0.09999999999999999,0.049999999999999996
2135,0.01546,False,0.09999999999999999,0.19999999999999998,0.15
2136,0.0244667,False,0.19999999999999998,0.3,0.25
2137,0.0225217,False,0.09999999999999999,0.19999999999999998,0.15
2138,0.0196847,False,0.09999999999999999,0.19999999999999998,0.15
2139,0.0180534,False,0.09999999999999999,0.19999999999999998,0.15
2140,0.029311,False,0.3,0.39999999999999997,0.35
2141,0.0221471,False,0.09999999999999999,0.19999999999999998,0.15
2142,0.0235369,False,0.09999999999999999,0.19999999999999998,0.15
2143,0.0161002,False,0.0,0.09999999999999999,0.049999999999999996
2144,0.0155608,False,0.0,0.09999999999999999,0.049999999999999996
2145,0.0228393,False,0.09999999999999999,0.19999999999999998,0.15
2146,0.027239,False,0.09999999999999999,0.19999999999999998,0.15
2147,0.0213946,False,0.09999999999999999,0.19999999999999998,0.15
2148,0.0285469,False,0.6,0.7,0.6499999999999999
2149,0.0163826,False,0.19999999999999998,0.3,0.25
2150,0.0294332,False,0.19999999999999998,0.3,0.25
2151,0.0220369,False,0.19999999999999998,0.3,0.25
2152,0.0191672,False,0.09999999999999999,0.19999999999999998,0.15
2153,0.0261457,False,0.09999999999999999,0.19999999999999998,0.15
2154,0.0186547,False,0.09999999999999999,0.19999999999999998,0.15
2155,0.0289977,False,0.5,0.6,0.55
2156,0.0176033,False,0.09999999999999999,0.19999999999999998,0.15
2157,0.0293327,False,0.19999999999999998,0.3,0.25
2158,0.0260357,False,0.09999999999999999,0.19999999999999998,0.15
2159,0.0196416,False,0.39999999999999997,0.5,0.44999999999999996
2160,0.0194452,False,0.09999999999999999,0.19999999999999998,0.15
2161,0.0166132,False,0.0,0.09999999999999999,0.049999999999999996
2162,0.0262332,False,0.19999999999999998,0.3,0.25
2163,0.026189,False,0.19999999999999998,0.3,0.25
2164,0.0290446,False,0.19999999999999998,0.3,0.25
2165,0.0197228,False,0.39999999999999997,0.5,0.44999999999999996
2166,0.0224306,False,0.3,0.39999999999999997,0.35
2167,0.0255146,False,0.09999999999999999,0.19999999999999998,0.15
2168,0.023047,False,0.09999999999999999,0.19999999999999998,0.15
2169,0.0153538,False,0.0,0.09999999999999999,0.049999999999999996
2170,0.0150606,False,0.19999999999999998,0.3,0.25
2171,0.0162543,False,0.09999999999999999,0.19999999999999998,0.15
2172,0.0161627,False,0.09999999999999999,0.19999999999999998,0.15
2173,0.0191287,False,0.09999999999999999,0.19999999999999998,0.15
2174,0.022043,False,0.09999999999999999,0.19999999999999998,0.15
2175,0.0294663,False,0.7,0.7999999999999999,0.75
2176,0.0269499,False,0.09999999999999999,0.19999999999999998,0.15
2177,0.0152815,False,0.0,0.09999999999999999,0.049999999999999996
2178,0.0181099,False,0.09999999999999999,0.19999999999999998,0.15
2179,0.0197125,True,nan,nan,nan
2180,0.0175498,False,0.09999999999999999,0.19999999999999998,0.15
2181,0.018681,False,0.09999999999999999,0.19999999999999998,0.15
2182,0.0232009,False,0.09999999999999999,0.19999999999999998,0.15
2183,0.0190489,False,0.5,0.6,0.55
2184,0.0159576,True,nan,nan,nan
2185,0.0224689,False,0.3,0.39999999999999997,0.35
2186,0.0166213,True,nan,nan,nan
2187,0.0225143,False,0.09999999999999999,0.19999999999999998,0.15
2188,0.0171496,False,0.19999999999999998,0.3,0.25
2189,0.0233148,False,1.0,1.0999999999999999,1.0499999999999998
2190,0.0213714,False,0.3,0.39999999999999997,0.35
2191,0.0228478,True,nan,nan,nan
2192,0.0254971,False,0.3,0.39999999999999997,0.35
2193,0.0227211,False,0.09999999999999999,0.19999999999999998,0.15
2194,0.0231702,False,0.39999999999999997,0.5,0.44999999999999996
2195,0.0187365,True,nan,nan,nan
2196,0.022411,True,nan,nan,nan
2197,0.0256492,False,0.09999999999999999,0.19999999999999998,0.15
2198,0.0232972,False,0.09999999999999999,0.19999999999999998,0.15
2199,0.0274114,False,0.09999999999999999,0.19999999999999998,0.15
2200,0.0225798,False,0.09999999999999999,0.19999999999999998,0.15
2201,0.0234163,False,0.19999999999999998,0.3,0.25
2202,0.0225431,False,0.5,0.6,0.55
2203,0.0159405,False,0.0,0.09999999999999999,0.049999999999999996
2204,0.0226652,False,0.09999999999999999,0.19999999999999998,0.15
2205,0.0212735,False,0.6,0.7,0.6499999999999999
2206,0.0171351,False,0.09999999999999999,0.19999999999999998,0.15
2207,0.0269134,False,0.09999999999999999,0.19999999999999998,0.15
2208,0.0187925,False,0.19999999999999998,0.3,0.25
2209,0.0254111,False,0.09999999999999999,0.19999999999999998,0.15
2210,0.0258026,False,0.19999999999999998,0.3,0.25
2211,0.016846,False,0.09999999999999999,0.19999999999999998,0.15
2212,0.0243867,False,0.09999999999999999,0.19999999999999998,0.15
2213,0.0173322,False,0.39999999999999997,0.5,0.44999999999999996
2214,0.0225427,False,0.09999999999999999,0.19999999999999998,0.15
2215,0.0202039,False,0.09999999999999999,0.19999999999999998,0.15
2216,0.0194229,False,0.09999999999999999,0.19999999999999998,0.15
2217,0.0296025,False,0.19999999999999998,0.3,0.25
2218,0.0195996,False,0.5,0.6,0.55
2219,0.0232819,False,0.09999999999999999,0.19999999999999998,0.15
2220,0.0169158,False,0.0,0.09999999999999999,0.049999999999999996
2221,0.0244332,False,0.09999999999999999,0.19999999999999998,0.15
2222,0.0266052,False,0.09999999999999999,0.19999999999999998,0.15
2223,0.0214183,False,0.19999999999999998,0.3,0.25
2224,0.020517,False,0.09999999999999999,0.19999999999999998,0.15
2225,0.0281396,False,0.3,0.39999999999999997,0.35
2226,0.0286665,False,0.39999999999999997,0.5,0.44999999999999996
2227,0.0262269,False,0.09999999999999999,0.19999999999999998,0.15
2228,0.0213172,False,0.39999999999999997,0.5,0.44999999999999996
2229,0.028705,False,0.09999999999999999,0.19999999999999998,0.15
2230,0.0247747,False,0.19999999999999998,0.3,0.25
2231,0.0270328,False,0.19999999999999998,0.3,0.25
2232,0.0245633,False,0.09999999999999999,0.19999999999999998,0.15
2233,0.0262622,False,0.39999999999999997,0.5,0.44999999999999996
2234,0.02236,False,0.09999999999999999,0.19999999999999998,0.15
2235,0.0284954,False,0.19999999999999998,0.3,0.25
2236,0.0227488,False,0.09999999999999999,0.19999999999999998,0.15
2237,0.0291647,False,0.19999999999999998,0.3,0.25
2238,0.025149,False,0.3,0.39999999999999997,0.35
2239,0.0276078,False,0.09999999999999999,0.19999999999999998,0.15
2240,0.0153769,False,0.09999999999999999,0.19999999999999998,0.15
2241,0.0286572,False,0.3,0.39999999999999997,0.35
2242,0.0181294,True,nan,nan,nan
2243,0.0178066,False,0.09999999999999999,0.19999999999999998,0.15
2244,0.020574,False,0.09999999999999999,0.19999999999999998,0.15
2245,0.0266687,False,0.09999999999999999,0.19999999999999998,0.15
2246,0.0161076,False,0.09999999999999999,0.19999999999999998,0.15
2247,0.0208167,False,0.3,0.39999999999999997,0.35
2248,0.0278117,False,0.3,0.39999999999999997,0.35
2249,0.0251829,False,0.39999999999999997,0.5,0.44999999999999996
2250,0.0187899,False,0.09999999999999999,0.19999999999999998,0.15
2251,0.015133,False,0.19999999999999998,0.3,0.25
2252,0.021798,False,0.09999999999999999,0.19999999999999998,0.15
2253,0.0291567,False,0.19999999999999998,0.3,0.25
2254,0.0200212,True,nan,nan,nan
2255,0.023302,False,0.39999999999999997,0.5,0.44999999999999996
2256,0.0180155,False,0.09999999999999999,0.19999999999999998,0.15
2257,0.0179997,False,0.6,0.7,0.6499999999999999
2258,0.0191027,False,0.09999999999999999,0.19999999999999998,0.15
2259,0.0235802,False,0.5,0.6,0.55
2260,0.0154185,False,0.0,0.09999999999999999,0.049999999999999996
2261,0.0230719,False,0.09999999999999999,0.19999999999999998,0.15
2262,0.024004,False,0.09999999999999999,0.19999999999999998,0.15
2263,0.0182442,False,0.09999999999999999,0.19999999999999998,0.15
2264,0.018835,False,0.0,0.09999999999999999,0.049999999999999996
2265,0.0215748,False,0.19999999999999998,0.3,0.25
2266,0.0291192,False,0.09999999999999999,0.19999999999999998,0.15
2267,0.0223984,False,0.09999999999999999,0.19999999999999998,0.15
2268,0.0161873,False,0.0,0.09999999999999999,0.049999999999999996
2269,0.0288914,False,0.19999999999999998,0.3,0.25
2270,0.0215221,False,0.09999999999999999,0.19999999999999998,0.15
2271,0.0258188,False,0.09999999999999999,0.19999999999999998,0.15
2272,0.0289519,False,0.5,0.6,0.55
2273,0.0213299,True,nan,nan,nan
2274,0.0240335,False,0.6,0.7,0.6499999999999999
2275,0.0165668,False,0.0,0.09999999999999999,0.049999999999999996
2276,0.0152292,False,0.0,0.09999999999999999,0.049999999999999996
2277,0.0270936,False,0.09999999999999999,0.19999999999999998,0.15
2278,0.0190863,False,0.7,0.7999999999999999,0.75
2279,0.0273188,False,0.19999999999999998,0.3,0.25
2280,0.0245021,False,0.09999999999999999,0.19999999999999998,0.15
2281,0.0275074,False,0.39999999999999997,0.5,0.44999999999999996
2282,0.0208206,False,0.19999999999999998,0.3,0.25
2283,0.0212587,False,0.09999999999999999,0.19999999999999998,0.15
2284,0.0284761,False,0.19999999999999998,0.3,0.25
2285,0.0269057,False,0.09999999999999999,0.19999999999999998,0.15
2286,0.0152755,False,0.0,0.09999999999999999,0.049999999999999996
2287,0.02961,False,0.19999999999999998,0.3,0.25
2288,0.0226901,False,0.09999999999999999,0.19999999999999998,0.15
2289,0.0260616,False,0.09999999999999999,0.19999999999999998,0.15
2290,0.0176053,False,0.09999999999999999,0.19999999999999998,0.15
2291,0.0268763,False,0.09999999999999999,0.19999999999999998,0.15
2292,0.0268492,False,0.19999999999999998,0.3,0.25
2293,0.0160618,False,0.0,0.09999999999999999,0.049999999999999996
2294,0.0205166,False,0.09999999999999999,0.19999999999999998,0.15
2295,0.0215363,False,0.19999999999999998,0.3,0.25
2296,0.0205704,False,0.5,0.6,0.55
2297,0.0180994,False,0.39999999999999997,0.5,0.44999999999999996
2298,0.0198749,False,0.09999999999999999,0.19999999999999998,0.15
2299,0.0224688,False,0.39999999999999997,0.5,0.44999999999999996
2300,0.0277208,False,0.09999999999999999,0.19999999999999998,0.15
2301,0.0171443,False,0.09999999999999999,0.19999999999999998,0.15
2302,0.0216504,False,0.09999999999999999,0.19999999999999998,0.15
2303,0.0157864,False,0.09999999999999999,0.19999999999999998,0.15
2304,0.0176077,False,0.09999999999999999,0.19999999999999998,0.15
2305,0.0277215,False,0.3,0.39999999999999997,0.35
2306,0.0198551,False,0.09999999999999999,0.19999999999999998,0.15
2307,0.0179617,False,0.09999999999999999,0.19999999999999998,0.15
2308,0.0279281,False,0.19999999999999998,0.3,0.25
2309,0.0203101,False,0.09999999999999999,0.19999999999999998,0.15
2310,0.0217051,False,0.09999999999999999,0.19999999999999998,0.15
2311,0.0244286,False,0.19999999999999998,0.3,0.25
2312,0.0283119,False,0.3,0.39999999999999997,0.35
2313,0.0151431,False,0.09999999999999999,0.19999999999999998,0.15
2314,0.0159936,False,0.19999999999999998,0.3,0.25
2315,0.0183211,False,0.0,0.09999999999999999,0.049999999999999996
2316,0.0218712,False,0.7,0.7999999999999999,0.75
2317,0.0152782,False,0.09999999999999999,0.19999999999999998,0.15
2318,0.0246761,False,0.19999999999999998,0.3,0.25
2319,0.0179132,False,0.0,0.09999999999999999,0.049999999999999996
2320,0.0206947,False,0.09999999999999999,0.19999999999999998,0.15
2321,0.0218483,False,0.09999999999999999,0.19999999999999998,0.15
2322,0.0262537,False,0.09999999999999999,0.19999999999999998,0.15
2323,0.0196978,False,0.09999999999999999,0.19999999999999998,0.15
2324,0.0167775,False,0.0,0.09999999999999999,0.049999999999999996
2325,0.02288,False,0.09999999999999999,0.19999999999999998,0.15
2326,0.015397,False,0.0,0.09999999999999999,0.049999999999999996
2327,0.0202161,False,0.0,0.09999999999999999,0.049999999999999996
2328,0.0168551,False,0.0,0.09999999999999999,0.049999999999999996
2329,0.0198162,False,0.09999999999999999,0.19999999999999998,0.15
2330,0.0238395,False,0.09999999999999999,0.19999999999999998,0.15
2331,0.0193761,False,0.6,0.7,0.6499999999999999
2332,0.0277935,False,0.19999999999999998,0.3,0.25
2333,0.0291528,False,0.19999999999999998,0.3,0.25
2334,0.0298351,False,0.39999999999999997,0.5,0.44999999999999996
2335,0.0271063,False,0.09999999999999999,0.19999999999999998,0.15
2336,0.0232608,False,0.09999999999999999,0.19999999999999998,0.15
2337,0.0184569,False,0.09999999999999999,0.19999999999999998,0.15
2338,0.0155212,False,0.0,0.09999999999999999,0.049999999999999996
2339,0.0286655,False,0.7,0.7999999999999999,0.75
2340,0.0294745,False,0.3,0.39999999999999997,0.35
2341,0.029344,False,0.09999999999999999,0.19999999999999998,0.15
2342,0.0190767,False,0.09999999999999999,0.19999999999999998,0.15
2343,0.0291519,False,0.09999999999999999,0.19999999999999998,0.15
2344,0.0154824,False,0.0,0.09999999999999999,0.049999999999999996
2345,0.0256255,False,0.3,0.39999999999999997,0.35
2346,0.0280232,False,0.09999999999999999,0.19999999999999998,0.15
2347,0.0150851,False,0.09999999999999999,0.19999999999999998,0.15
2348,0.0180276,False,0.0,0.09999999999999999,0.049999999999999996
2349,0.0226479,False,0.09999999999999999,0.19999999999999998,0.15
2350,0.0187836,False,0.09999999999999999,0.19999999999999998,0.15
2351,0.029133,False,0.6,0.7,0.6499999999999999
2352,0.0295056,False,0.19999999999999998,0.3,0.25
2353,0.0237798,False,0.09999999999999999,0.19999999999999998,0.15
2354,0.0180862,False,0.09999999999999999,0.19999999999999998,0.15
2355,0.0295981,False,0.3,0.39999999999999997,0.35
2356,0.0240482,False,0.09999999999999999,0.19999999999999998,0.15
2357,0.0183207,False,0.19999999999999998,0.3,0.25
2358,0.0294152,False,0.19999999999999998,0.3,0.25
2359,0.0155889,False,0.0,0.09999999999999999,0.049999999999999996
2360,0.0278325,False,0.5,0.6,0.55
2361,0.0240584,False,0.3,0.39999999999999997,0.35
2362,0.0196713,False,0.09999999999999999,0.19999999999999998,0.15
2363,0.0241101,False,0.3,0.39999999999999997,0.35
2364,0.0188948,False,0.39999999999999997,0.5,0.44999999999999996
2365,0.0266029,False,0.09999999999999999,0.19999999999999998,0.15
2366,0.0291329,False,0.19999999999999998,0.3,0.25
2367,0.02538,False,0.19999999999999998,0.3,0.25
2368,0.0160142,False,0.0,0.09999999999999999,0.049999999999999996
2369,0.0295364,False,0.6,0.7,0.6499999999999999
2370,0.0293656,False,0.19999999999999998,0.3,0.25
2371,0.0207602,True,nan,nan,nan
2372,0.0174082,False,0.19999999999999998,0.3,0.25
2373,0.028542,False,0.19999999999999998,0.3,0.25
2374,0.0157066,False,0.19999999999999998,0.3,0.25
2375,0.0159616,False,0.0,0.09999999999999999,0.049999999999999996
2376,0.0214944,False,0.09999999999999999,0.19999999999999998,0.15
2377,0.0222955,False,0.19999999999999998,0.3,0.25
2378,0.0283658,False,0.19999999999999998,0.3,0.25
2379,0.0271197,False,0.09999999999999999,0.19999999999999998,0.15
2380,0.0289749,False,0.3,0.39999999999999997,0.35
2381,0.0234674,False,0.19999999999999998,0.3,0.25
2382,0.0209287,False,0.09999999999999999,0.19999999999999998,0.15
2383,0.0210651,False,0.19999999999999998,0.3,0.25
2384,0.0158876,False,0.0,0.09999999999999999,0.049999999999999996
2385,0.0163929,False,0.09999999999999999,0.19999999999999998,0.15
2386,0.0298703,True,nan,nan,nan
2387,0.0178114,False,0.0,0.09999999999999999,0.049999999999999996
2388,0.0181128,False,0.09999999999999999,0.19999999999999998,0.15
2389,0.0244929,False,0.09999999999999999,0.19999999999999998,0.15
2390,0.0229305,False,0.09999999999999999,0.19999999999999998,0.15
2391,0.0244471,False,0.09999999999999999,0.19999999999999998,0.15
2392,0.0231283,False,1.0999999999999999,1.2,1.15
2393,0.0293633,False,0.6,0.7,0.6499999999999999
2394,0.0291808,False,0.09999999999999999,0.19999999999999998,0.15
2395,0.025314,False,0.3,0.39999999999999997,0.35
2396,0.0276698,False,0.19999999999999998,0.3,0.25
2397,0.025085,False,0.09999999999999999,0.19999999999999998,0.15
2398,0.0292685,False,0.19999999999999998,0.3,0.25
2399,0.0249888,False,0.19999999999999998,0.3,0.25
2400,0.0152676,False,0.09999999999999999,0.19999999999999998,0.15
2401,0.0246635,False,0.3,0.39999999999999997,0.35
2402,0.0196454,False,0.19999999999999998,0.3,0.25
2403,0.0156447,False,0.0,0.09999999999999999,0.049999999999999996
2404,0.0253111,False,0.09999999999999999,0.19999999999999998,0.15
2405,0.0192407,False,0.09999999999999999,0.19999999999999998,0.15
2406,0.0251435,False,0.39999999999999997,0.5,0.44999999999999996
2407,0.02787,False,0.19999999999999998,0.3,0.25
2408,0.0200848,False,0.09999999999999999,0.19999999999999998,0.15
2409,0.0205273,False,0.39999999999999997,0.5,0.44999999999999996
2410,0.0261181,False,0.09999999999999999,0.19999999999999998,0.15
2411,0.0250307,False,0.19999999999999998,0.3,0.25
2412,0.0193835,False,0.09999999999999999,0.19999999999999998,0.15
2413,0.0272268,False,0.09999999999999999,0.19999999999999998,0.15
2414,0.0170365,False,0.0,0.09999999999999999,0.049999999999999996
2415,0.0295324,False,0.3,0.39999999999999997,0.35
2416,0.0152788,False,0.0,0.09999999999999999,0.049999999999999996
2417,0.0265532,False,0.19999999999999998,0.3,0.25
2418,0.0152261,False,0.0,0.09999999999999999,0.049999999999999996
2419,0.025745,False,0.09999999999999999,0.19999999999999998,0.15
2420,0.0216963,False,0.09999999999999999,0.19999999999999998,0.15
2421,0.0154928,False,0.0,0.09999999999999999,0.049999999999999996
2422,0.0192335,False,0.0,0.09999999999999999,0.049999999999999996
2423,0.0233247,False,0.09999999999999999,0.19999999999999998,0.15
2424,0.0222643,False,0.09999999999999999,0.19999999999999998,0.15
2425,0.0183278,False,0.0,0.09999999999999999,0.049999999999999996
2426,0.0187024,False,0.09999999999999999,0.19999999999999998,0.15
2427,0.0237359,False,0.09999999999999999,0.19999999999999998,0.15
2428,0.0162833,False,0.0,0.09999999999999999,0.049999999999999996
2429,0.0174886,False,0.09999999999999999,0.19999999999999998,0.15
2430,0.020308,False,0.0,0.09999999999999999,0.049999999999999996
2431,0.0222473,False,0.19999999999999998,0.3,0.25
2432,0.0189553,False,0.19999999999999998,0.3,0.25
2433,0.0183682,False,0.09999999999999999,0.19999999999999998,0.15
2434,0.026498,False,0.39999999999999997,0.5,0.44999999999999996
2435,0.026922,False,0.09999999999999999,0.19999999999999998,0.15
2436,0.0162712,False,0.09999999999999999,0.19999999999999998,0.15
2437,0.0298481,False,0.19999999999999998,0.3,0.25
2438,0.0203513,False,0.3,0.39999999999999997,0.35
2439,0.0221827,False,0.09999999999999999,0.19999999999999998,0.15
2440,0.028034,False,0.09999999999999999,0.19999999999999998,0.15
2441,0.0180282,False,0.0,0.09999999999999999,0.049999999999999996
2442,0.0292009,False,0.09999999999999999,0.19999999999999998,0.15
2443,0.019085,False,0.09999999999999999,0.19999999999999998,0.15
2444,0.0153391,False,0.09999999999999999,0.19999999999999998,0.15
2445,0.021409,False,0.09999999999999999,0.19999999999999998,0.15
2446,0.0176313,False,0.0,0.09999999999999999,0.049999999999999996
2447,0.0294997,False,0.19999999999999998,0.3,0.25
2448,0.0288085,False,0.09999999999999999,0.19999999999999998,0.15
2449,0.0185872,False,0.19999999999999998,0.3,0.25
2450,0.0173152,False,0.09999999999999999,0.19999999999999998,0.15
2451,0.0221133,False,0.19999999999999998,0.3,0.25
