ix,iy,iz,resolved_x_center_m,unresolved_x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
0,2,0,0.00125,0.00125,0.00625,0.0013,7.241249719204766e-09,0.44561536733567797,0.417791,0.417791,0.23324296162708574,-0.02699368005465303,-0.009739278102455073,0.2865226716453855,0.20522303754472165,0.152513,-0.000295771,-0.00150043,0.10393664802391525,0.06371856,123.73335467653175,348.897
0,2,1,0.00125,0.00125,0.00625,0.0039,6.580749675939408e-09,0.40496921082704057,0.396681,0.4,0.22185270863762688,-0.0008865653372265703,0.02833067164311462,0.28723606497955667,0.20304497018967077,0.0767005,0.000246844,-0.000648251,0.08984351633682112,0.030425632,121.44925444265836,349.064
0,2,2,0.00125,0.00125,0.00625,0.0065,6.300124267024311e-09,0.3876999548938038,0.34446,0.4,0.198503519027861,-0.023579482231049578,0.05666672883757093,0.26682111542533904,0.18329323432026493,0.0714797,-0.00010429,-0.000183829,0.07695980537336304,0.024621898,117.56953796785305,349.049
0,2,3,0.00125,0.00125,0.00625,0.0091,6.281500114864199e-09,0.3865538532224123,0.391125,0.4,0.1913152052962265,-0.023133747876325238,0.09838947670912516,0.2781785608213157,0.190194711649642,0.0496626,0.000274362,0.00123741,0.07395362978729322,0.019424284,103.38136326089581,349.115
0,2,4,0.00125,0.00125,0.00625,0.011699999999999999,8.457125688282953e-09,0.5204385038943357,0.524456,0.524456,0.2869077806736641,0.010425204669387272,0.12821660575387528,0.3921654057255314,0.2742562414024337,0.23951,0.000465395,0.00757951,0.14931785612944595,0.12561247,81.20746697353897,348.659
0,3,0,0.00125,0.00125,0.00875,0.0013,6.8561243916868574e-09,0.4219153471807296,0.414458,0.414458,0.1963615528344413,0.006289026190486141,-0.0009438543239648512,0.24963331940384345,0.18050678650788154,0.149398,0.000138824,-0.00164112,0.08284795273709047,0.061919197,124.02496023359969,348.88
0,3,1,0.00125,0.00125,0.00875,0.0039,6.848375027112448e-09,0.42143846320691974,0.428902,0.428902,0.2501614413597086,0.0044716961784792555,0.013451517977441419,0.30828999098050786,0.21512111706803286,0.085074,-0.000147603,-0.000827972,0.10542765340026355,0.03648841,122.11027448889801,349.058
0,3,2,0.00125,0.00125,0.00875,0.0065,6.203124324851539e-09,0.38173072768317157,0.364459,0.4,0.2127354887462217,0.0110240782446386,0.07459746523879816,0.2917883439331383,0.20547699254945498,0.0730293,-0.000145092,-1.27709e-05,0.08120767292313036,0.026616188,117.39520881695346,349.041
0,3,3,0.00125,0.00125,0.00875,0.0091,6.756250636671892e-09,0.4157692699490394,0.44668,0.44668,0.20962821712670945,-0.01972523621784111,0.14772435534022493,0.3205495159896801,0.18299076607548315,0.106485,-6.38804e-05,0.00295061,0.0871569707954907,0.047564723,103.30788926083824,349.065
0,3,4,0.00125,0.00125,0.00875,0.011699999999999999,8.242251613462445e-09,0.5072154839053812,0.493345,0.493345,0.2848729039294101,-0.010415731669844799,0.1679219004218686,0.4258528232713076,0.2887476332396145,0.209563,-0.000341439,0.00611901,0.1444919478180869,0.10338686,80.99481843078699,348.611
0,4,0,0.00125,0.00125,0.01125,0.0013,6.946251685951992e-09,0.4274616422124302,0.42668,0.42668,0.22665452130889543,0.016226197596116182,0.0005983820089321264,0.2823776123751873,0.2098976098499663,0.13661,0.00200566,-0.00172304,0.0968861138935727,0.058288757,124.46169408394371,348.883
0,4,1,0.00125,0.00125,0.01125,0.0039,6.932750662957897e-09,0.42663081002817815,0.425569,0.425569,0.26656593453147104,-0.00635803625004917,0.027893327682749554,0.3355504299726944,0.2463641681867306,0.0726989,0.000633521,-0.00087459,0.1137252405750798,0.030938398,122.00910397606216,349.091
0,4,2,0.00125,0.00125,0.01125,0.0065,6.122000960005029e-09,0.376738520615694,0.374459,0.4,0.18230129802277778,0.010413484959565114,0.06549080225993496,0.2523341113099965,0.1775061858138003,0.0651926,0.000959371,-0.000112592,0.06867992132342204,0.024411956,118.68382109165829,349.083
0,4,3,0.00125,0.00125,0.01125,0.0091,6.524001182661923e-09,0.40147699585611824,0.39557,0.4,0.2169370081959405,0.01913281320898092,0.12245263252627633,0.31602187168808554,0.2349287008686449,0.0350622,0.000146046,0.000857904,0.0870952183405203,0.013869556,104.83976668090463,349.126
0,4,4,0.00125,0.00125,0.01125,0.011699999999999999,7.930501256683178e-09,0.4880308465651186,0.480012,0.480012,0.29299362981450494,-0.01160066513503045,0.11816265214709447,0.40496525650008525,0.2969695187047944,0.178662,0.00469154,0.00502493,0.1429899291965598,0.08575991,82.75647660312481,348.69
0,5,0,0.00125,0.00125,0.01375,0.0013,7.456122868705476e-09,0.45883833038187577,0.442235,0.442235,0.2261000031104718,0.014426161040781007,-0.007646784589811157,0.28522011372651745,0.1862735620867401,0.246688,0.00373454,-0.00413017,0.1037433479265458,0.10909406,119.91501193982123,348.642
0,5,1,0.00125,0.00125,0.01375,0.0039,6.699247647424986e-09,0.41226139368769166,0.404458,0.404458,0.20395130123787694,0.004769200258900118,0.013850518953689078,0.25836316283783883,0.18073564655987037,0.137834,0.00146287,-0.00125959,0.08408124769274539,0.05574806,121.06799061461562,348.921
0,5,2,0.00125,0.00125,0.01375,0.0065,7.35949678347049e-09,0.4528921097520304,0.462235,0.462235,0.2192632284942317,0.018670406970666294,0.027294719486387373,0.27880110937107544,0.18951122432388223,0.200183,0.00353475,-0.00090102,0.0993025861437941,0.09253159,116.62448706796768,348.801
0,5,3,0.00125,0.00125,0.01375,0.0091,6.573122884656699e-09,0.40449986982502784,0.360015,0.4,0.1906132574106456,-0.0050916384798749565,0.11219821748810675,0.2800289410515934,0.18547855001010777,0.0685997,0.000550824,0.00253229,0.07710303780953068,0.024696922,104.5854575714424,349.004
0,5,4,0.00125,0.00125,0.01375,0.011699999999999999,8.30312467957355e-09,0.510961518742988,0.516678,0.516678,0.2522318310977357,-0.041843059507933135,0.12965168795565804,0.3523914971228778,0.22336872595822096,0.332692,0.0107598,0.017092,0.12888075949302388,0.17189462,85.6089685248927,348.212
1,0,0,0.00375,0.00375,0.00125,0.0013,6.87399971303986e-09,0.4230153669562991,0.423347,0.423347,0.24830869570057748,0.004357678541341826,0.01027688465317654,0.31714052869679166,0.21722559723018967,0.317909,-0.000579867,-0.00433175,0.10503839403021979,0.13458583,90.29329482827808,333.05
1,0,1,0.00375,0.00375,0.00125,0.0039,6.586124819977279e-09,0.40529998892167873,0.384459,0.4,0.24266012815756835,-0.005669862865885999,0.023309851862559135,0.2981865429103321,0.20850347175593273,0.209129,0.00428499,-0.000290742,0.09835014725399559,0.080401525,89.5234499484739,333.556
1,0,2,0.00375,0.00375,0.00125,0.0065,6.270874090152091e-09,0.38589994400935945,0.353349,0.4,0.18679077919678194,-0.004739038488633426,0.045991140017519735,0.23823468334303305,0.18651105803803297,0.203058,0.00119227,0.000723991,0.07208255123350278,0.07175034,83.4455706178873,333.101
1,0,3,0.00375,0.00375,0.00125,0.0091,6.339874754848607e-09,0.3901461387599143,0.381126,0.4,0.18842714128823548,0.000368125814756615,0.06326815380712607,0.24272043048220726,0.18270931758307826,0.190004,0.00197739,0.00446754,0.07351412161117389,0.07241546,75.54971058675744,333.424
1,0,4,0.00375,0.00375,0.00125,0.011699999999999999,7.38750161861518e-09,0.4546154842224726,0.452235,0.452235,0.34545339227858574,0.0033978467199050387,0.06792170495155726,0.4090415117462114,0.4563549708747372,0.3974,-0.0142947,0.0126368,0.15704846120702504,0.1797182,64.84563513748606,332.223
1,1,0,0.00375,0.00375,0.00375,0.0013,6.599999577974159e-09,0.4061538201830252,0.39557,0.4,0.27672168872817693,-0.021248003846413035,0.0005666599644646223,0.340172182246561,0.24253205110325055,0.212528,0.00401804,0.0016538,0.11239157100444705,0.08406971,91.02380955982599,333.119
1,1,1,0.00375,0.00375,0.00375,0.0039,6.161874804746692e-09,0.3791922956767195,0.387792,0.4,0.21778308627470325,-0.009349175884640048,0.011887623633346986,0.2816386606541002,0.2008657270587062,0.122786,0.00536687,0.000727612,0.0825816684440658,0.047615428,89.89919860844851,332.821
1,1,2,0.00375,0.00375,0.00375,0.0065,5.855999149908482e-09,0.36036917845590655,0.331127,0.4,0.188454334526615,-0.008040162971965708,0.04960459490977796,0.24679619427877253,0.20058610828418308,0.103908,0.00451442,-0.000635673,0.06791313370981084,0.034406744,83.42731650652586,332.897
1,1,3,0.00375,0.00375,0.00375,0.0091,6.301375523408653e-09,0.3877769552866864,0.42668,0.42668,0.2247391796807118,0.023977938718187927,0.06884878056367885,0.28718475878719235,0.22872370977061243,0.157318,-0.00226253,-0.0027683,0.08714867483021396,0.06712444,76.90505606775211,333.048
1,1,4,0.00375,0.00375,0.00375,0.011699999999999999,8.042875999444009e-09,0.49494621535040056,0.488901,0.488901,0.44766759120831984,-0.02054303179860196,0.05001248608142715,0.5024234562402581,0.49142694783495655,0.349614,-0.0291163,-0.00476076,0.22157138000358817,0.17092663,65.03150536434887,333.53
1,2,0,0.00375,0.00375,0.00625,0.0013,6.204500049388791e-09,0.3818153876546949,0.377792,0.4,0.21698029554080694,-0.013489953354377682,-0.0051183917037663,0.2691883128213271,0.20361354973721046,0.215486,-0.000322809,0.0020781,0.08284641565534348,0.08140889,94.73442932614257,332.351
1,2,1,0.00375,0.00375,0.00625,0.0039,5.947749194559653e-09,0.36601533504982486,0.368904,0.4,0.21469489750922896,0.00025468122891249257,0.010571217660326268,0.277857925007046,0.20690807340140177,0.146927,-0.00250909,0.00304165,0.07858162484532824,0.054201957,90.39508554331344,331.983
1,2,2,0.00375,0.00375,0.00625,0.0065,5.868999024286655e-09,0.36116917072533267,0.368904,0.4,0.18720621739579535,-0.0034979305598548324,0.026089387641247977,0.24662654624663674,0.16980786047895416,0.169777,0.00271184,-0.00870043,0.06761311429146576,0.06263141,84.40685732027194,331.538
1,2,3,0.00375,0.00375,0.00625,0.0091,5.849250652304626e-09,0.3599538862956693,0.372237,0.4,0.16276541969113228,-0.0027162233830127416,0.06547632838231612,0.22391352958158936,0.16875808750791674,0.120151,-0.0032967,-0.0116384,0.058588045372368724,0.044724647,76.59787646341476,333.919
1,2,4,0.00375,0.00375,0.00625,0.011699999999999999,8.049751868954857e-09,0.4953693457818375,0.482234,0.482234,0.3169661723620648,-0.027149809723132953,0.03000304773998175,0.36002284244219934,0.3406759720140299,0.321623,-0.00298643,-0.010653,0.1570153254379692,0.15509754,66.8764450293392,335.063
1,3,0,0.00375,0.00375,0.00875,0.0013,6.412999766523966e-09,0.39464613947839783,0.412236,0.412236,0.21291528592023676,0.011814307378442263,0.019246418724133546,0.26548759714763964,0.18956938100130358,0.239228,-0.00357144,-0.00182527,0.08402619562436071,0.098618396,92.26891847246117,333.174
1,3,1,0.00375,0.00375,0.00875,0.0039,6.548750195224175e-09,0.4030000120137953,0.390014,0.4,0.2402304651817048,-0.01581786334534595,0.023435447120972876,0.2980796455799506,0.24302758072139558,0.132866,-0.00459311,0.00309069,0.09681288035430667,0.051819596,91.79509307085729,333.465
1,3,2,0.00375,0.00375,0.00875,0.0065,5.867248910968836e-09,0.361061471444236,0.38557,0.4,0.1879607054406814,0.0003519562302286247,0.03821263199826728,0.24438383695811838,0.1668351174568159,0.17653,-0.00662233,-0.0026156,0.06786536888010905,0.068064675,85.11253291483214,332.315
1,3,3,0.00375,0.00375,0.00875,0.0091,5.8785007203558715e-09,0.3617538904834382,0.321127,0.4,0.15640120822369924,-0.022255116023649008,0.060253041025652515,0.21573671516304374,0.14981457645083354,0.0590876,0.00084789,-0.00252705,0.05657874555123351,0.018974625,77.35861640455481,334.009
1,3,4,0.00375,0.00375,0.00875,0.011699999999999999,8.517751347748305e-09,0.5241693137075879,0.520011,0.520011,0.4020348632115924,-0.03376846725693521,0.07070723314958297,0.46968993617896837,0.4173509270260177,0.370497,0.0140989,0.00187783,0.21073433833614436,0.1926625,67.8186346976322,333.836
1,4,0,0.00375,0.00375,0.01125,0.0013,7.045501553004619e-09,0.43356932633874573,0.420014,0.420014,0.23495918457445475,0.004388014901394178,0.01294692941574002,0.2975957922033741,0.20567324691278935,0.260286,0.00303,-0.0021675,0.10187109537304737,0.10932376,92.26023654671415,332.891
1,4,1,0.00375,0.00375,0.01125,0.0039,6.207251109025153e-09,0.381984683632317,0.382237,0.4,0.19612528393356507,0.012688408823988325,0.012513670455387293,0.26248069544692243,0.16728701033057528,0.116225,0.00315323,8.17064e-05,0.0749168545356612,0.04442549,90.35514330396116,333.209
1,4,2,0.00375,0.00375,0.01125,0.0065,6.4020004727722965e-09,0.3939692598629105,0.365571,0.4,0.19761845636807598,-0.002500198890151726,0.05387306670868794,0.2656533577389269,0.19641647352285785,0.139369,-0.00193242,-0.000827601,0.07785559699058177,0.05094926,85.66405111539984,332.864
1,4,3,0.00375,0.00375,0.01125,0.0091,6.356751118396695e-09,0.3911846842090273,0.425569,0.425569,0.20398117809359198,-0.01551000730431533,0.048763904809560464,0.26396602381434225,0.19563558346331741,0.13617,0.00162072,-0.00394897,0.07979431273712713,0.05794973,78.59298130015878,333.428
1,4,4,0.00375,0.00375,0.01125,0.011699999999999999,7.926502940604272e-09,0.4877847963448782,0.495567,0.495567,0.3237573899314754,0.018013996749985536,0.04898540163519933,0.38638554516230583,0.3450183322153278,0.336852,-0.00558474,-0.00437033,0.15792393251287404,0.16693275,67.17903554148357,333.857
1,5,0,0.00375,0.00375,0.01375,0.0013,6.917248496709459e-09,0.42567683056673616,0.404458,0.404458,0.24078243692830817,0.0011271392673859152,0.002171703763595954,0.29081525749068127,0.21974415236586775,0.27572,0.00101622,0.00197139,0.10249550460777727,0.11151715,91.65943285556176,332.754
1,5,1,0.00375,0.00375,0.01375,0.0039,6.271247823591912e-09,0.38592294299027174,0.376681,0.4,0.2202832820919388,0.011589756865502655,0.010085558241368014,0.2717711926359575,0.20136059944280144,0.203563,0.00396083,-0.000314105,0.08501237251647724,0.07667831,91.00510644636059,332.485
1,5,2,0.00375,0.00375,0.01375,0.0065,6.707872351680716e-09,0.41279214471881354,0.391125,0.4,0.20868624675006717,0.004446077443639527,0.04068824635846839,0.26412218571497714,0.19795095173107397,0.202506,0.000273183,-0.00619761,0.08614404336927976,0.07920516,86.71178340533596,332.813
1,5,3,0.00375,0.00375,0.01375,0.0091,6.309123162009047e-09,0.38825373304671085,0.410014,0.410014,0.16147922985874424,0.026348380601599032,0.04271860785398387,0.2125995264068507,0.1419086500806921,0.23304,-0.00131397,-0.0103306,0.06269491380216535,0.095549665,78.58441387662258,333.616
1,5,4,0.00375,0.00375,0.01375,0.011699999999999999,8.71424890337426e-09,0.5362614709768778,0.523345,0.523345,0.3252974110423841,0.02514092648103601,0.0685403224820727,0.39015362546702465,0.3264354977694282,0.480178,-0.00797828,-0.0111561,0.17444446815055895,0.25129876,68.07697278612098,334.372
2,0,0,0.00625,0.00625,0.00125,0.0013,7.415874584588348e-09,0.45636151289774457,0.445569,0.445569,0.270398398983489,-0.0022291668925310828,0.02053823898765765,0.3254342506974964,0.24072893740086593,0.378414,0.0118314,0.00256781,0.123399422445233,0.16860956,61.510647118339875,313.298
2,0,1,0.00625,0.00625,0.00125,0.0039,6.21850007077291e-09,0.3826769274321792,0.378904,0.4,0.19374430623754743,0.003484436537592376,0.001498737672670353,0.24187182908615673,0.17751969818491747,0.211559,-0.000893255,-0.000197152,0.07414147581846384,0.08016055,61.50921139236754,313.016
2,0,2,0.00625,0.00625,0.00125,0.0065,6.372873898567635e-09,0.3921768552964699,0.415569,0.415569,0.17540107429133064,0.01702064102313724,0.03688628979470069,0.21753916004406987,0.16949439206799558,0.252434,0.00130347,0.000606698,0.06878824173119655,0.10490374,59.12814138066326,313.338
2,0,3,0.00625,0.00625,0.00125,0.0091,6.734250189011286e-09,0.4144153962468484,0.390014,0.4,0.16308150045169936,-0.027844990293172812,0.047134550007041115,0.21360228159216302,0.14389510540531125,0.20469,-0.00869925,0.00535256,0.06758348463022158,0.079831965,51.9451092080942,312.916
2,0,4,0.00625,0.00625,0.00125,0.011699999999999999,8.309376301021483e-09,0.5113462339090145,0.514456,0.514456,0.4795103850158134,-0.07251855788930131,0.03760968457966025,0.5425456382498443,0.5844696942820226,0.569559,-0.0355972,0.00933176,0.2451958294980977,0.293013,41.48844291239958,312.265
2,1,0,0.00625,0.00625,0.00375,0.0013,6.7656247267849514e-09,0.41634613703292017,0.408903,0.408903,0.24214237393654958,0.0077799732872864845,-0.010548962211436768,0.2995792475037928,0.2252679426613046,0.241153,0.00854275,-0.00650164,0.10081504200046328,0.09860819,59.969866923145894,312.053
2,1,1,0.00625,0.00625,0.00375,0.0039,6.183124942088946e-09,0.38049999643624294,0.367793,0.4,0.19751609061084474,0.01863717782661608,0.010101221569740918,0.2508335636161527,0.17757762534608987,0.114769,0.00445708,-0.00292964,0.07515487177352706,0.042211235,59.152869194624785,313.194
2,1,2,0.00625,0.00625,0.00375,0.0065,6.347749157843986e-09,0.39063071740578387,0.408903,0.408903,0.17941977446487561,0.011980583955206209,0.019011866333458725,0.23578223788430072,0.16203052901111156,0.190031,0.00275631,-0.00645978,0.07008687521599831,0.07770425,57.59458985180147,313.133
2,1,3,0.00625,0.00625,0.00375,0.0091,5.902625490890932e-09,0.36323849174713435,0.362237,0.4,0.17282264537777564,-0.017956932038071683,0.043424771640693784,0.2270319127714746,0.1683637429671506,0.0728275,-0.00234208,-0.00269306,0.06277583704677309,0.026380816,53.53298710237728,314.599
2,1,4,0.00625,0.00625,0.00375,0.011699999999999999,7.443126752029252e-09,0.45803856935564635,0.466679,0.466679,0.43923275512997295,-0.0948202722824784,0.013867633874987286,0.5055065523950173,0.4545786478227742,0.339653,-0.0291595,-0.000423948,0.20118554277387174,0.15850891,48.778806622649775,314.649
2,2,0,0.00625,0.00625,0.00625,0.0013,6.2921246442173146e-09,0.38720767041337334,0.400014,0.400014,0.22565285503229454,-0.007786936535734377,-0.007061727583305875,0.2914150315114945,0.213237295630974,0.266014,-0.00492768,0.00268958,0.08737451631918142,0.10640933,59.30253073799145,311.863
2,2,1,0.00625,0.00625,0.00625,0.0039,6.047749793796348e-09,0.37216921807977543,0.407792,0.407792,0.1951505403105896,0.010782536809569301,0.004753394371200073,0.2540586630942567,0.1728833344103874,0.145423,-0.00170812,-0.00319036,0.07262902399523782,0.059302334,59.908116104037795,311.436
2,2,2,0.00625,0.00625,0.00625,0.0065,6.257999741537669e-09,0.38510767640231824,0.410014,0.410014,0.19236100282186544,0.005393992533446518,0.02689463777016041,0.24539310253319419,0.17369954272622337,0.187549,-0.00297556,-0.0126416,0.07407969882714838,0.07689772,58.210541371472814,312.762
2,2,3,0.00625,0.00625,0.00625,0.0091,6.080125565369005e-09,0.3741615732534774,0.288906,0.4,0.1828630936400358,-1.2418425643916035e-05,0.028161374566143146,0.22976799086439942,0.19436126543018692,0.0756255,-0.000639249,-0.00511259,0.06842034280635376,0.021848662,53.879677907988786,314.182
2,2,4,0.00625,0.00625,0.00625,0.011699999999999999,7.458876655465644e-09,0.45900779418250137,0.408903,0.408903,0.3719053829721512,-0.06002259546725209,0.03339497673538257,0.4338320838578548,0.43503007631008433,0.245099,-0.0140569,-0.00835618,0.17070746948264554,0.100221716,50.37265626185034,315.648
2,3,0,0.00625,0.00625,0.00875,0.0013,6.024124811719978e-09,0.3707153730289217,0.356682,0.4,0.21109669487597155,-0.018761956192370484,-0.004294565339327037,0.2579986281446215,0.20444291140327686,0.240649,-0.00538568,-0.00459759,0.07825678998611826,0.08583517,62.42604375087064,312.804
2,3,1,0.00625,0.00625,0.00875,0.0039,5.883374396317739e-09,0.36205380900416856,0.317794,0.4,0.2051079552510233,-0.014692488145168058,-0.008175892107863231,0.2571021571254924,0.18733530981551383,0.124055,-0.00465496,-0.00269457,0.07426011645568954,0.039423935,59.41033146160882,313.657
2,3,2,0.00625,0.00625,0.00875,0.0065,5.938249673711381e-09,0.3654307491514696,0.373348,0.4,0.18033447649281392,0.0070901647452953145,0.012383481207090886,0.2310764525210249,0.16993785386892565,0.167082,-0.00234533,-0.0052913,0.06589976284260708,0.06237973,58.22525114922157,313.755
2,3,3,0.00625,0.00625,0.00875,0.0091,6.151250503254888e-09,0.37853849250799315,0.39557,0.4,0.15797099194018507,0.006822423934301435,0.026417925374432393,0.20443659435163658,0.15398010535972206,0.154882,-0.0079503,-0.0122093,0.059798101149029996,0.061266676,54.272447167582975,314.943
2,3,4,0.00625,0.00625,0.00875,0.011699999999999999,7.707626735877012e-09,0.47431549143858537,0.512234,0.512234,0.39850842958281807,0.029844814106856826,-0.006338103325284382,0.4523421429495999,0.43510691696042963,0.431239,-0.0116374,-0.0229886,0.18901872161999325,0.22089528,51.65871432432802,317.026
2,4,0,0.00625,0.00625,0.01125,0.0013,6.334500333094402e-09,0.38981540511350166,0.392237,0.4,0.23541749470316525,0.007559444926631674,-0.023618258401270246,0.2927501617485611,0.2335703087338407,0.236664,0.0030969,-0.00108105,0.09176936606852,0.09282838,63.81726954924948,312.823
2,4,1,0.00625,0.00625,0.01125,0.0039,5.994876041147043e-09,0.36891544868597187,0.351126,0.4,0.18301160214336798,0.01638653162715887,0.016685756026001527,0.23740046387494207,0.1574011831557729,0.115215,0.0047046,-0.00131735,0.06751580731945916,0.04045498,60.238102007915344,313.017
2,4,2,0.00625,0.00625,0.01125,0.0065,5.792875051354597e-09,0.35648461854489827,0.328905,0.4,0.20595158685092915,0.026047348873645137,0.0251310471180661,0.2623816867011252,0.18111852411358034,0.125415,0.00144358,-0.00965329,0.07341857287726997,0.041249618,60.024839263925564,313.31
2,4,3,0.00625,0.00625,0.01125,0.0091,5.6512519093172835e-09,0.347769348265679,0.381126,0.4,0.15337317951762483,-0.009689001383276644,0.03147970172596601,0.1993204118829761,0.1529509517960686,0.0932088,-0.00071419,-0.00771018,0.053338490682279374,0.035524294,55.1335134823109,316.231
2,4,4,0.00625,0.00625,0.01125,0.011699999999999999,7.731502673585499e-09,0.47578477991295376,0.47779,0.47779,0.4795702675853456,-0.025757327941250272,0.0025153700321117836,0.5397615638030546,0.49908339571031785,0.343524,-0.00300683,-0.00382343,0.22817223421589,0.16413234,51.07371286835451,316.662
2,5,0,0.00625,0.00625,0.01375,0.0013,6.842622825353881e-09,0.4210844815602391,0.422236,0.422236,0.2638652191763837,0.0012367039041732387,-0.0036758186047412995,0.31699451261051453,0.22698332969103166,0.344815,0.00471947,0.00240212,0.1111095490186664,0.1455933,62.77100200934533,312.27
2,5,1,0.00625,0.00625,0.01375,0.0039,6.457748141496375e-09,0.3973998856305464,0.396681,0.4,0.22041504579235516,0.027684315168764035,-0.007486330206425497,0.2760619285277951,0.19634213735166142,0.229605,0.00594447,-0.00565642,0.08759291398913359,0.09107994,59.169566609382244,311.981
2,5,2,0.00625,0.00625,0.01375,0.0065,6.384872441860252e-09,0.3929152271914004,0.441124,0.441124,0.20215024817897675,0.014305534831627312,0.027489856692440997,0.2517166835199565,0.17996556951466042,0.31528,0.000138248,-0.0253005,0.07942791069004063,0.13907757,58.16380574655203,313.292
2,5,3,0.00625,0.00625,0.01375,0.0091,6.250998601416265e-09,0.3846768370102319,0.34446,0.4,0.1693973134776613,-2.1016646678414712e-05,0.0442361389365383,0.21612079866662415,0.15944030029563847,0.139268,0.00341576,-0.0135523,0.06516322274661748,0.047972254,54.830713585249704,315.242
2,5,4,0.00625,0.00625,0.01375,0.011699999999999999,8.055248768727694e-09,0.49570761653708917,0.49779,0.49779,0.31075614982077293,-0.047522054471845744,0.002298658391802087,0.3658303341348265,0.2939158373846487,0.521811,-0.00906057,-0.0266225,0.15404419035189795,0.2597523,52.08622849970336,317.356
3,0,0,0.00875,0.00875,0.00125,0.0013,6.849874131372709e-09,0.421530715776782,0.414458,0.414458,0.24143172815807457,0.0024938216515715908,-0.0004355041606796545,0.29415047912294884,0.2159768177263796,0.329555,0.00529163,0.00637651,0.10177088918169862,0.13658671,35.56463662740744,293.334
